time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,time_executed,pm2.5_10minute_a,pm2.5_10minute_b,pm2.5_diff,pm2.5_reldiff,pm2.5_jumpa,pm2.5_jumpb,pm2.5_jumpreldiff,pm2.5_qa_flag,pm2.5_uncorrected_avg,humidity_a,humidity_b,rh_diff,rh_jumpa,rh_jumpb,rh_jumpdiff,rh_qa_flag,rh_avg,pm2.5_corrected,updated_version
2025-05-14 00:00:07,05-13-2025 23:59:07,1202,KSC 19,PA-II,6.06b,42.936554,-72.27102,488,66,None,05-14-2025 00:00:02,12.4,11.3,1.1,9.0,0,0,0,Passed,11.85,49,0,49.0,0,0,0.0,RHZB,49,5.96,True
2025-05-14 00:00:07,05-13-2025 23:59:05,251685,Pembroke_CAMP_Test_BM7,PA-II-SD,7.02,43.13258,-71.4596,211,56,0,05-14-2025 00:00:02,5.4,4.4,1.0,20.0,0,0,0,Passed,4.9,54,0,54.0,0,0,0.0,RHZB,54,1.37,True
2025-05-14 00:00:07,05-13-2025 23:59:05,251687,Pembroke_CAMP_Test_BM8,PA-II-SD,7.02,43.132607,-71.45935,213,55,0,05-14-2025 00:00:02,4.9,5.0,0.1,2.0,0,0,0,Passed,4.95,58,0,58.0,0,0,0.0,RHZB,58,1.12,True
2025-05-14 00:00:07,05-13-2025 23:58:22,244091,Center Harbor Fire Station,PA-II-FLEX,7.04,43.708385,-71.46329,558,63,63,05-14-2025 00:00:02,3.3,2.7,0.6,20.0,0,0,0,Passed,3.0,38,38,0.0,0,0,0.0,Passed,38.0,1.33,True
2025-05-14 00:00:07,05-13-2025 23:58:10,221421,Nashua 2,PA-II-FLEX,7.04,42.7496,-71.51419,198,67,67,05-14-2025 00:00:02,5.9,5.8,0.1,2.0,0,0,0,Passed,5.85,37,37,0.0,0,0,0.0,Passed,37.0,3.14,True
2025-05-14 00:00:07,05-13-2025 23:57:34,220415,Nashua 1,PA-II-FLEX,7.04,42.75815,-71.4652,151,66,66,05-14-2025 00:00:02,6.7,6.8,0.1,1.0,0,0,0,Passed,6.75,40,40,0.0,0,0,0.0,Passed,40.0,3.48,True
2025-05-14 00:00:07,05-13-2025 23:57:24,200757,Sutton Mills,PA-II-FLEX,7.04,43.33507,-71.95151,750,63,63,05-14-2025 00:00:02,4.3,4.6,0.3,7.0,0,0,0,Passed,4.45,41,41,0.0,0,0,0.0,Passed,41.0,2.0,True
2025-05-14 00:00:07,05-13-2025 23:58:46,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,60,60,05-14-2025 00:00:02,5.1,4.9,0.2,4.0,0,0,0,Passed,5.0,49,49,0.0,0,0,0.0,Passed,49.0,1.78,True
2025-05-14 00:00:07,05-02-2025 12:16:47,194263,Pembroke_CAMP_40,PA-II-FLEX,7.04,43.13209,-71.46017,204,67,67,05-14-2025 00:00:02,11.8,11.9,0.1,1.0,0,0,0,T,T,,50,50,0,0,0.0,Passed,,,True
2025-05-14 00:00:07,05-13-2025 23:59:11,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,67,67,05-14-2025 00:00:02,6.3,5.6,0.7,12.0,0,0,0,Passed,5.95,43,43,0.0,0,0,0.0,Passed,43.0,2.78,True
2025-05-14 00:00:07,05-13-2025 23:58:13,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,62,62,05-14-2025 00:00:02,4.0,4.4,0.4,10.0,0,0,0,Passed,4.2,50,50,0.0,0,0,0.0,Passed,50.0,1.22,True
2025-05-14 00:00:07,05-13-2025 23:59:14,160753,KSC 42,PA-II,7.02,42.957714,-72.3163,521,63,0,05-14-2025 00:00:02,7.5,7.8,0.3,4.0,0,0,0,Passed,7.65,46,0,46.0,0,0,0.0,RHZB,46,3.61,True
