datetime,location,incident_number,details,retrieval_date
04/18/2025 00:05,89 MARCH AVE: @TOWN FAIR TIRE,25027272,SPECIAL ATTENTION,2025-04-19
04/18/2025 13:07,80 Smyth Rd,25027407,ANIMAL COMPLAINTS,2025-04-19
04/18/2025 15:42,2743 Brown Ave: @VETERINARY EMERGENCY CENTER OF MA,25027440,BUSINESS CHECK,2025-04-19
04/18/2025 15:55,210 EDDY RD: @MOBIL MART,25027442,BUSINESS CHECK,2025-04-19
04/18/2025 15:58,Massabesic St / Tarrytown Rd,25027443,TRAFFIC STOP,2025-04-19
04/18/2025 16:03,271 Concord St,25027444,ARGUMENT,2025-04-19
04/18/2025 16:07,Massabesic St / Jewett St,25027445,CHECK SUBJECT,2025-04-19
04/18/2025 16:10,1056 RIVER RD: @YDC,25027446,SPECIAL ATTENTION,2025-04-19
04/18/2025 16:15,1111 S WILLOW ST: @STARBUCKS,25027447,BUSINESS CHECK,2025-04-19
04/18/2025 16:20,Main St / Douglas St,25027448,BROADCAST MESSAGE,2025-04-19
04/18/2025 16:29,755 ELM ST: @VETERAN'S PARK,25027449,CHECK SUBJECT,2025-04-19
04/18/2025 16:35,CONANT ST / DUBUQUE ST,25027450,HOTSPOT PATROL,2025-04-19
04/18/2025 16:42,202 Hanover St,25027451,CHECK SUBJECT,2025-04-19
04/18/2025 16:43,200 Hanover St: @HUGH GALLEN HIGH RISE,25027452,HOMELESS ISSUES,2025-04-19
04/18/2025 16:47,9 Notre Dame Ave: @WEST HIGH SCHOOL,25027453,TRAFFIC STOP,2025-04-19
04/18/2025 16:47,373 Hanover St: @Bagel Cafe 373 Hanover St,25027457,ANIMAL COMPLAINTS,2025-04-19
04/18/2025 16:48,150 Amory St: @DOMINOS AMORY ST,25027454,TRAFFIC STOP,2025-04-19
04/18/2025 16:48,Kelley St / Laval St,25027455,TRAFFIC STOP,2025-04-19
04/18/2025 16:48,501 Union St: @BRONSTEIN PARK,25027456,CHECK SUBJECT,2025-04-19
04/18/2025 16:49,222 Belmont St,25027458,CHECK AREA FOR PROBLEM,2025-04-19
04/18/2025 16:52,518 SILVER ST,25027459,DEATH,2025-04-19
04/18/2025 16:55,114 Fremont St,25027462,CHECK AREA FOR PROBLEM,2025-04-19
04/18/2025 16:57,54 Martin St,25027460,VIOLATION OF BAIL,2025-04-19
04/18/2025 16:57,Union St / Spruce St,25027461,CHECK SUBJECT,2025-04-19
04/18/2025 17:00,Pine St / Central St,25027463,TRAFFIC STOP,2025-04-19
04/18/2025 17:01,140 Queen City Ave: @FARNUM CENTER,25027464,CHECK CONDITION OF SUBJECT,2025-04-19
04/18/2025 17:06,242 Cedar St,25027467,THEFT,2025-04-19
