datetime,location,incident_number,details,retrieval_date
04/12/2025 00:05,77 Maple St,25025709,TRAFFIC STOP,2025-04-13
04/12/2025 12:21,40 Willow St,25025792,UNWANTED SUBJECT,2025-04-13
04/12/2025 15:25,692 Grove St,25025819,NEIGHBOR COMPLAINT,2025-04-13
04/12/2025 15:30,437 Rimmon St,25025820,HANGUP CALL,2025-04-13
04/12/2025 15:58,715 Second St: @DAIRY QUEEN SECOND ST,25025823,SUSPICIOUS ACTIVITY,2025-04-13
04/12/2025 15:59,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,25025821,CHECK SUBJECT,2025-04-13
04/12/2025 16:09,1056 River Rd: @YDC,25025822,SPECIAL ATTENTION,2025-04-13
04/12/2025 16:18,Elm St / W North St,25025824,TRAFFIC STOP,2025-04-13
04/12/2025 16:19,555 Rimmon St,25025827,CHECK AREA FOR PROBLEM,2025-04-13
04/12/2025 16:21,93 S MAPLE ST: @SAVERS,25025825,SPECIAL ATTENTION,2025-04-13
04/12/2025 16:21,55 S Main St: @BURNS HI RISE,25025828,STALKING ORDER VIOLATION,2025-04-13
04/12/2025 16:27,210 EDDY RD: @MOBIL MART,25025829,BUSINESS CHECK,2025-04-13
04/12/2025 16:28,468 Webster St,25025831,SUSPICIOUS MOTOR VEHICLE,2025-04-13
04/12/2025 16:28,1030 Clay St,25025830,CHECK CONDITION OF SUBJECT,2025-04-13
04/12/2025 16:29,Prospect St / Beech St,25025832,TRAFFIC STOP,2025-04-13
04/12/2025 16:31,39 beech st,25025833,HOMELESS ISSUES,2025-04-13
04/12/2025 16:36,27 Pine St,25025834,MISSING JUVENILE,2025-04-13
04/12/2025 16:48,199 manchester st,25025835,HOMELESS ISSUES,2025-04-13
04/12/2025 16:50,405 Valley St: @MPD,25025836,TRIPLE I REQUEST,2025-04-13
04/12/2025 15:20,64 Rosedale Ave,25025818,ALARM BURGLARY,2025-04-13
04/12/2025 15:15,559 Lincoln St,25025817,CHECK CONDITION OF SUBJECT,2025-04-13
04/12/2025 15:00,68 Elm St: @NH STATE LIQUOR STORE 10,25025815,THEFT,2025-04-13
04/12/2025 13:25,405 Valley St: @MPD,25025802,PORNOGRAPHY,2025-04-13
04/12/2025 12:30,386 Union St: @GRANITE STATE LAUNDRY,25025794,THEFT,2025-04-13
04/12/2025 12:37,9 Morton St,25025795,ADDED INFO TO PREVIOUS CASE,2025-04-13
04/12/2025 12:43,1301 BODWELL RD,25025796,SUBPOENA SERVICE,2025-04-13
04/12/2025 12:56,339 Amherst St: @339 AMHERST ST,25025798,UNWANTED SUBJECT,2025-04-13
04/12/2025 12:58,1111 S Willow St: @SKECHERS Warehouse Outlet,25025799,WEAPON POSSESSION AND CARRYING,2025-04-13
04/12/2025 13:03,Mystic St / Calef Rd,25025800,PARKING COMPLAINT,2025-04-13
04/12/2025 13:20,402 Vinton St,25025801,SUSPICIOUS ACTIVITY,2025-04-13
04/12/2025 13:34,17 Heritage Way,25025803,THEFT,2025-04-13
04/12/2025 14:54,391 Lake Ave,25025814,SPECIAL ATTENTION,2025-04-13
04/12/2025 13:40,460 Elm St: @MARKET BASKET,25025804,ACCIDENT,2025-04-13
04/12/2025 13:50,95 W Clarke St: @COLONIAL VILLAGE #95,25025805,CHECK CONDITION OF SUBJECT,2025-04-13
04/12/2025 14:20,434 Lake Ave: @LAKE AVE SUBSTATION,25025807,ALARM BURGLARY,2025-04-13
04/12/2025 14:27,777 S Willow St: @PLATO'S CLOSET (S WILLOW ST PLAZ,25025808,UNWANTED SUBJECT,2025-04-13
04/12/2025 14:29,391 Lake Ave,25025810,THEFT,2025-04-13
04/12/2025 14:31,504 River Rd: @504 RIVER RD INVESTMENTS,25025809,,2025-04-13
04/12/2025 14:31,504 River Rd: @504 RIVER RD INVESTMENTS,25025811,UNRULY JUVENILE,2025-04-13
04/12/2025 16:51,205 Medford St,25025837,MEDICAL PROBLEM,2025-04-13
04/12/2025 17:00,45 ORANGE ST: @PEARL ST LOT,25025838,HOMELESS ISSUES,2025-04-13
04/12/2025 17:05,1245 elm st,25025839,HOMELESS ISSUES,2025-04-13
04/12/2025 22:20,Walnut St / Blodget St,25025869,CHECK AREA FOR PROBLEM,2025-04-13
04/12/2025 21:08,195 Mcgregor St: @MILL WEST,25025861,,2025-04-13
04/12/2025 21:46,700 Elm St: @DOUBLETREE HOTEL,25025862,TRAFFIC STOP,2025-04-13
04/12/2025 21:51,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25025863,HOMELESS ISSUES,2025-04-13
04/12/2025 22:02,Jewett St / Clay St,25025865,CHECK VEHICLE,2025-04-13
04/12/2025 22:04,Beech St / Spruce St,25025864,TRAFFIC STOP,2025-04-13
04/12/2025 22:09,195 MCGREGOR ST,25025866,ADDED INFO TO PREVIOUS CASE,2025-04-13
04/12/2025 22:13,309 Dubuque St,25025867,NOISE COMPLAINT,2025-04-13
04/12/2025 22:20,250 Walnut St,25025870,ASSAULT IN PROGRESS,2025-04-13
04/12/2025 20:25,1500 S Willow St,25025859,ACCIDENT,2025-04-13
04/12/2025 22:50,300 S Jewett St: @SOUTHSIDE MIDDLE SCHOOL,25025871,ALARM BURGLARY,2025-04-13
04/12/2025 23:04,722 Second St: @WENDY'S SECOND ST,25025872,COUNTERFIET,2025-04-13
04/12/2025 23:06,105 Hazelton Ct,25025873,MISSING JUVENILE,2025-04-13
04/12/2025 23:11,Brown Ave / 293 N 101 W Brown Ave Off Ramp Exit 2,25025874,BROADCAST MESSAGE,2025-04-13
04/12/2025 23:21,44 Rimmon St,25025875,UNRULY JUVENILE,2025-04-13
04/12/2025 23:24,99 Eddy Rd: @PLANET FITNESS EDDY RD,25025876,ARGUMENT,2025-04-13
04/12/2025 23:26,ASH ST / BRIDGE ST,25025877,CHECK CONDITION OF SUBJECT,2025-04-13
04/12/2025 20:28,7 Rosewood Ln,25025860,ASSAULT,2025-04-13
04/12/2025 19:58,161 Garden Dr: @MANCHESTER GARDENS #161,25025858,NOISE COMPLAINT,2025-04-13
04/12/2025 17:08,Massabesic St / Porter St,25025840,TRAFFIC STOP,2025-04-13
04/12/2025 18:22,405 Valley St: @MPD,25025848,UNRULY JUVENILE,2025-04-13
04/12/2025 17:19,228 Belmont St,25025841,ARGUMENT,2025-04-13
04/12/2025 17:41,242 Beech St: @7-ELEVEN VALLEY ST,25025842,CHECK SUBJECT,2025-04-13
04/12/2025 17:56,ELM ST / CLARKE ST,25025844,ARGUMENT,2025-04-13
04/12/2025 17:59,195 Mcgregor,25025843,,2025-04-13
04/12/2025 18:05,Union Street /,25025846,CHECK AREA FOR PROBLEM,2025-04-13
04/12/2025 18:05,Hanover St / Lincoln St,25025845,CHECK AREA FOR PROBLEM,2025-04-13
04/12/2025 18:11,10 W Baker St,25025847,ARGUMENT,2025-04-13
04/12/2025 18:35,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25025849,ASSAULT,2025-04-13
04/12/2025 19:54,Goffe St / S Main St,25025857,CHECK CONDITION OF SUBJECT,2025-04-13
04/12/2025 18:55,106 Myrtle St,25025851,CRIMINAL THREATENING,2025-04-13
04/12/2025 18:56,1019 SECOND ST: @ALLTOWN MOBIL SECOND ST,25025850,BUSINESS CHECK,2025-04-13
04/12/2025 18:58,Auburn St / Pine St,25025852,TRAFFIC STOP,2025-04-13
04/12/2025 19:21,298 Queen City Ave: @COMFORT INN,25025853,CHECK CONDITION OF SUBJECT,2025-04-13
04/12/2025 19:46,298 Queen City Ave: @COMFORT INN,25025855,CHECK CONDITION OF SUBJECT,2025-04-13
04/12/2025 19:52,445 Willow St: @VALLEY STREET JAIL,25025854,WAGON TRANSPORT,2025-04-13
04/12/2025 19:53,26 Dover St,25025856,CIVIL STANDBY,2025-04-13
04/12/2025 12:23,21 Front St: @HAMPTON INN,25025793,UNWANTED SUBJECT,2025-04-13
04/12/2025 11:21,269 Central St,25025790,STOLEN MOTOR VEHICLE,2025-04-13
04/12/2025 00:13,405 Valley St: @MPD,25025711,HANGUP CALL,2025-04-13
04/12/2025 11:21,273 Cedar St,25025791,STOLEN MOTOR VEHICLE,2025-04-13
04/12/2025 01:33,13500 S Willow St: @BEST WESTERN - S WILLOW,25025731,ADDED INFO TO PREVIOUS CASE,2025-04-13
04/12/2025 01:37,Valley St / Union St,25025732,TRAFFIC STOP,2025-04-13
04/12/2025 01:52,Bridge St / Union St,25025733,TRAFFIC STOP,2025-04-13
04/12/2025 01:54,575 Canal St,25025734,TRAFFIC STOP,2025-04-13
04/12/2025 01:56,1019 Second St: @ALLTOWN MOBIL SECOND ST,25025735,BROADCAST MESSAGE,2025-04-13
04/12/2025 01:56,200 Hanover St: @HUGH GALLEN HIGH RISE,25025737,CHECK SUBJECT,2025-04-13
04/12/2025 01:57,200 Hanover St: @HUGH GALLEN HIGH RISE,25025736,ARGUMENT,2025-04-13
04/12/2025 02:06,1019 SECOND ST: @ALLTOWN MOBIL SECOND ST,25025739,SUSPICIOUS ACTIVITY,2025-04-13
04/12/2025 02:08,Merrimack St / Union St,25025738,TRAFFIC STOP,2025-04-13
04/12/2025 02:15,Bridge St / Pine St,25025740,TRAFFIC STOP,2025-04-13
04/12/2025 02:16,278 Union St,25025741,PORNOGRAPHY,2025-04-13
04/12/2025 02:26,LINCOLN ST / CEDAR ST,25025742,HOTSPOT PATROL,2025-04-13
04/12/2025 02:30,Pearl St / Walnut St,25025743,TRAFFIC STOP,2025-04-13
04/12/2025 02:44,50 Old Granite St: @THE GOAT BAR & GRILL,25025745,CHECK CONDITION OF SUBJECT,2025-04-13
04/12/2025 02:46,178 W Mitchell St: @HOLLOWS DISC GOLF COURSE,25025744,MUSIC COMPLAINT,2025-04-13
04/12/2025 02:57,1030 Clay St,25025746,CHECK CONDITION OF SUBJECT,2025-04-13
04/12/2025 03:02,Bridge St / Beacon St,25025747,TRAFFIC STOP,2025-04-13
04/12/2025 01:27,Downtown,25025730,SPECIAL ATTENTION,2025-04-13
04/12/2025 01:26,186 Bell St,25025729,ADDED INFO TO PREVIOUS CASE,2025-04-13
04/12/2025 01:23,Sterling Ave / Calef Rd,25025728,CHECK VEHICLE,2025-04-13
04/12/2025 00:29,1030 Clay St,25025718,BURGLARY IN PROGRESS,2025-04-13
04/12/2025 00:16,155 Lake Ave: @Mikes Pub N Grub,25025710,UNWANTED SUBJECT,2025-04-13
04/12/2025 00:19,1295 Elm St,25025712,PARTY COMPLAINT,2025-04-13
04/12/2025 00:20,245 Laurel St: @245 LAUREL ST,25025713,TRAFFIC STOP,2025-04-13
04/12/2025 00:24,Union St / Central St,25025714,TRAFFIC STOP,2025-04-13
04/12/2025 00:25,Elm St / Bridge St,25025715,CHECK SUBJECT,2025-04-13
04/12/2025 00:28,OLD GRANITE ST.,25025716,SPECIAL ATTENTION,2025-04-13
04/12/2025 00:29,Pine St / Central St,25025717,CHECK SUBJECT,2025-04-13
04/12/2025 00:40,Downtown,25025719,SPECIAL ATTENTION,2025-04-13
04/12/2025 01:22,144 Lake Ave: @144 LAKE AVE,25025727,CHECK AREA FOR PROBLEM,2025-04-13
04/12/2025 00:42,145 Cilley Rd,25025720,NOISE COMPLAINT,2025-04-13
04/12/2025 00:50,506 Bartlett St,25025721,TRAFFIC STOP,2025-04-13
04/12/2025 00:52,13500 S Willow St: @BEST WESTERN - S WILLOW,25025722,CRIMINAL MISCHIEF,2025-04-13
04/12/2025 00:53,Bridge St Bridge,25025723,TRAFFIC STOP,2025-04-13
04/12/2025 00:57,223 Green St,25025724,HARRASSMENT,2025-04-13
04/12/2025 01:08,100 Carl Dr,25025725,CRIMINAL MISCHIEF,2025-04-13
04/12/2025 01:17,1279 S Willow St,25025726,FIGHT,2025-04-13
04/12/2025 03:05,1200 ELM ST: @MANCHESTER PLACE,25025748,OVERDOSE,2025-04-13
04/12/2025 03:07,525 Hooksett Rd: @TACO BELL,25025749,MEDICAL PROBLEM,2025-04-13
04/12/2025 03:20,445 Willow St: @VALLEY STREET JAIL,25025750,WAGON TRANSPORT,2025-04-13
04/12/2025 10:38,Goffstown Rd / Coolidge Ave,25025781,ACCIDENT,2025-04-13
04/12/2025 10:14,186 Winter St,25025774,PARKING COMPLAINT,2025-04-13
04/12/2025 10:17,196 S Willow St,25025775,HOTSPOT PATROL,2025-04-13
04/12/2025 10:22,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25025776,SPECIAL ATTENTION,2025-04-13
04/12/2025 10:22,444 Hall St,25025777,THEFT,2025-04-13
04/12/2025 10:35,460 ELM ST: @MARKET BASKET,25025778,BUSINESS CHECK,2025-04-13
04/12/2025 10:35,282 Cartier St,25025779,CHECK AREA FOR PROBLEM,2025-04-13
04/12/2025 10:37,111 Wilson St,25025780,ADDED INFO TO PREVIOUS CASE,2025-04-13
04/12/2025 10:40,52 March Ave: @Panera Bread 52 March Av,25025782,ACCIDENT UNKNOWN INJURY,2025-04-13
04/12/2025 09:33,Granite St / Second St,25025772,ACCIDENT,2025-04-13
04/12/2025 10:40,300 Elm St: @FIRESTONE,25025783,CHECK AREA FOR PROBLEM,2025-04-13
04/12/2025 10:44,625 MAMMOTH RD: @DERRYFIELD COUNTRY CLUB,25025784,SPECIAL ATTENTION,2025-04-13
04/12/2025 10:44,456 Union St: @1269 CAFE,25025785,UNWANTED SUBJECT,2025-04-13
04/12/2025 10:49,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,25025786,INVOLUNTARY EMERG. ADMISSION,2025-04-13
04/12/2025 11:00,786 Montgomery St,25025787,MEDICAL PROBLEM,2025-04-13
04/12/2025 11:05,200 HANOVER ST: @HUGH GALLEN HIGH RISE,25025788,SPECIAL ATTENTION,2025-04-13
04/12/2025 11:14,259 Chestnut St: @OMALLEY HI RISE,25025789,ADDED INFO TO PREVIOUS CASE,2025-04-13
04/12/2025 10:11,83 TRAHAN ST: @ELMWOOD GARDEN COMMUNITY,25025773,SPECIAL ATTENTION,2025-04-13
04/12/2025 09:09,436 Granite St,25025771,CIVIL STANDBY,2025-04-13
04/12/2025 03:27,1932 S Willow St: @SHELL S WILLOW ST (NOURIA),25025751,THEFT,2025-04-13
04/12/2025 07:53,22 Concord St: @FIREFLY AMERICAN BISTRO (CONCORD S,25025761,HOMELESS ISSUES,2025-04-13
04/12/2025 03:35,Chestnut St / Lowell St,25025752,HOTSPOT PATROL,2025-04-13
04/12/2025 04:02,456 Union St: @1269 CAFE,25025753,HOMELESS ISSUES,2025-04-13
04/12/2025 05:01,293 N Off Ramp To Second St N / 293 N Off Ramp Exi,25025754,ASSIST OTHER AGENCY,2025-04-13
04/12/2025 05:55,708 Second St: @KERNER'S CAR WASH,25025756,TRAFFIC STOP,2025-04-13
04/12/2025 06:25,119 Canal St,25025758,HOMELESS ISSUES,2025-04-13
04/12/2025 07:37,21 Third St,25025759,CHECK CONDITION OF SUBJECT,2025-04-13
04/12/2025 07:38,725 Gold St: @WALMART,25025760,CHECK CONDITION OF SUBJECT,2025-04-13
