datetime,location,incident_number,details,retrieval_date
04/07/2025 00:06,375 Bodwell Rd,25024285,TRAFFIC STOP,2025-04-08
04/07/2025 15:35,43 BEECH HILL DR,25024455,VIOLATION OF BAIL COND IN PRO,2025-04-08
04/07/2025 15:44,VALLEY ST / BEECH ST,25024457,TRAFFIC STOP,2025-04-08
04/07/2025 15:44,405 Valley St: @MPD,25024459,DISORDERLY CONDUCT,2025-04-08
04/07/2025 15:44,360 Union St: @SEVEN DAYS MARKET,25024458,OVERDOSE,2025-04-08
04/07/2025 15:46,163 S Beech St: @FAMILIES IN TRANSITION  BEECH ST,25024461,ANIMAL BITES,2025-04-08
04/07/2025 15:47,581 Second St: @DOLLAR TREE SECOND ST (APPLEGATE M,25024462,ACCIDENT,2025-04-08
04/07/2025 15:51,718 Smyth Rd: @VA MEDICAL CENTER TOWER BLDG (VA ME,25024464,WARRANT,2025-04-08
04/07/2025 15:52,MAPLE ST / SOMERVILLE ST,25024465,TRAFFIC STOP,2025-04-08
04/07/2025 15:53,Second St / Queen City Ave: @Queen City Bridge,25024466,ACCIDENT,2025-04-08
04/07/2025 15:54,405 Valley St: @MPD,25024467,WARRANT,2025-04-08
04/07/2025 15:57,405 Valley St: @MPD,25024468,MENTAL HEALTH ISSUE,2025-04-08
04/07/2025 16:04,Dunbarton Rd / Front St: @Maxwell Pond,25024469,ACCIDENT,2025-04-08
04/07/2025 16:05,210 EDDY RD: @MOBIL MART,25024470,BUSINESS CHECK,2025-04-08
04/07/2025 16:08,468 Union St: @LA ESQUINA DEL POLLO,25024471,MEDICAL PROBLEM,2025-04-08
04/07/2025 16:08,405 Valley St: @MPD,25024475,WARRANT,2025-04-08
04/07/2025 16:09,468 Union St: @LA ESQUINA DEL POLLO,25024472,MEDICAL PROBLEM,2025-04-08
04/07/2025 16:10,405 Valley St: @MPD,25024473,SWAT ACTIVATION,2025-04-08
04/07/2025 16:12,CONANT ST / DUBUQUE ST,25024476,HOTSPOT PATROL,2025-04-08
04/07/2025 16:15,333 s mammoth rd,25024477,TRAFFIC STOP,2025-04-08
04/07/2025 16:16,BEECH ST / SHASTA ST,25024478,TRAFFIC STOP,2025-04-08
04/07/2025 16:22,MAPLE ST / SOMERVILLE ST,25024480,TRAFFIC STOP,2025-04-08
04/07/2025 16:22,"1061 Elm St: @ROI ENTERPRISES, INC",25024481,HOMELESS ISSUES,2025-04-08
04/07/2025 16:25,240 s mammoth rd,25024483,TRAFFIC STOP,2025-04-08
04/07/2025 16:27,HARVARD ST / MAPLE ST,25024484,TRAFFIC STOP,2025-04-08
04/07/2025 16:34,SHASTA ST / BEECH ST,25024485,TRAFFIC STOP,2025-04-08
04/07/2025 16:37,201 s mammoth rd,25024487,TRAFFIC STOP,2025-04-08
04/07/2025 16:42,405 Valley St: @MPD,25024488,ADMINISTRATIVE MISC,2025-04-08
04/07/2025 16:45,MAPLE ST / HARVARD ST,25024489,TRAFFIC STOP,2025-04-08
04/07/2025 16:52,ELM ST / CENTRAL ST,25024490,SPECIAL ATTENTION,2025-04-08
