datetime,location,incident_number,details,retrieval_date
04/06/2025 00:00,320 Dubuque St,25024114,SUSPICIOUS PERSON,2025-04-07
04/06/2025 17:13,GRANITE ST / CANAL ST,25024242,TRAFFIC STOP,2025-04-07
04/06/2025 15:21,MAST RD / LAMPREY ST,25024224,TRAFFIC STOP,2025-04-07
04/06/2025 15:22,1030 Clay St,25024225,CHECK CONDITION OF SUBJECT,2025-04-07
04/06/2025 15:27,Granite / Main,25024226,NOISE COMPLAINT,2025-04-07
04/06/2025 15:29,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25024227,INVOLUNTARY EMERG. ADMISSION,2025-04-07
04/06/2025 15:46,elm / auburn,25024228,TRAFFIC STOP,2025-04-07
04/06/2025 15:47,1056 River Rd: @YDC,25024229,SPECIAL ATTENTION,2025-04-07
04/06/2025 15:49,Eddy Rd / Bremer St,25024230,DRUG ACTIVITY,2025-04-07
04/06/2025 15:52,795 Mammoth Rd,25024231,THEFT,2025-04-07
04/06/2025 16:07,55 Manchester st,25024232,TRAFFIC STOP,2025-04-07
04/06/2025 16:10,104 Appleton St,25024233,CHECK CONDITION OF SUBJECT,2025-04-07
04/06/2025 16:20,Elm St / Merrimack St,25024234,NOISE COMPLAINT,2025-04-07
04/06/2025 16:21,210 EDDY RD: @MOBIL MART,25024235,BUSINESS CHECK,2025-04-07
04/06/2025 16:24,185 Dallaire St,25024236,ADDED INFO TO PREVIOUS CASE,2025-04-07
04/06/2025 16:35,210 EDDY RD: @MOBIL MART,25024237,BUSINESS CHECK,2025-04-07
04/06/2025 16:38,Elm Street  / Central Street,25024238,SPECIAL ATTENTION,2025-04-07
04/06/2025 16:48,2 S BEECH ST: @AROMA JOES S BEECH ST,25024239,BUSINESS CHECK,2025-04-07
04/06/2025 16:58,460 Elm St: @MARKET BASKET,25024241,TRAFFIC STOP,2025-04-07
04/06/2025 15:13,MAST RD / LAMPREY ST,25024221,TRAFFIC STOP,2025-04-07
04/06/2025 15:10,486 Chestnut St,25024220,CHECK CONDITION OF SUBJECT,2025-04-07
04/06/2025 15:10,486 Chestnut St,25024219,OVERDOSE,2025-04-07
04/06/2025 14:13,main street / putnam street,25024208,TRAFFIC STOP,2025-04-07
04/06/2025 13:12,650 Second St: @SHELL SECOND ST,25024200,ACCIDENT,2025-04-07
04/06/2025 13:20,97 Bridge St: @97 BRIDGE ST,25024201,CHECK CONDITION OF SUBJECT,2025-04-07
04/06/2025 13:53,590 Kimball St: @Kelley Falls Housing Bldg #2),25024203,BROADCAST MESSAGE,2025-04-07
04/06/2025 13:59,21 Front St: @HAMPTON INN,25024204,UNWANTED SUBJECT,2025-04-07
04/06/2025 14:03,mc gregor sq,25024205,TRAFFIC STOP,2025-04-07
04/06/2025 14:04,21 Main St: @Gulf Express21 Main St,25024206,CHECK AREA FOR PROBLEM,2025-04-07
04/06/2025 14:08,S Willow St / S Beech St,25024207,CHECK VEHICLE,2025-04-07
04/06/2025 14:15,460 Elm St: @MARKET BASKET,25024209,BROADCAST MESSAGE,2025-04-07
04/06/2025 15:04,405 Valley St: @MPD,25024218,ADMINISTRATIVE MISC,2025-04-07
04/06/2025 14:18,234 Spruce St: @GPS Properties INC.,25024210,STOLEN MOTOR VEHICLE,2025-04-07
04/06/2025 14:30,pinard / edmund,25024211,TRAFFIC STOP,2025-04-07
04/06/2025 14:37,Maple St / Blodget St,25024212,PARKING COMPLAINT,2025-04-07
04/06/2025 14:39,83 Myrtle St: @MYRTLE MANOR,25024213,MENTAL HEALTH ISSUE,2025-04-07
04/06/2025 14:50,MAST RD / GOVE ST,25024214,SPECIAL ATTENTION,2025-04-07
04/06/2025 14:50,1340 Bodwell Rd,25024215,ANIMAL COMPLAINTS,2025-04-07
04/06/2025 14:54,507 mast rd,25024217,TRAFFIC STOP,2025-04-07
