datetime,location,incident_number,details,retrieval_date
04/24/2025 00:02,201 Jack Lovering Dr: @MCLAUGHLIN MIDDLE SCHOOL,25029020,ALARM BURGLARY,2025-04-25
04/24/2025 17:57,Gossler Park,25029291,,2025-04-25
04/24/2025 16:29,Mcgregor St / W Bridge St: @MCGREGOR SQUARE,25029267,TRAFFIC STOP,2025-04-25
04/24/2025 16:29,Chestnut St / Manchester St,25029266,CHECK SUBJECT,2025-04-25
04/24/2025 16:25,Mcgregor St / W Bridge St: @MCGREGOR SQUARE,25029265,TRAFFIC STOP,2025-04-25
04/24/2025 16:20,Hazelton Ave / Faith Ln,25029263,TRAFFIC STOP,2025-04-25
04/24/2025 16:20,Douglas St / Allard Dr,25029264,ACCIDENT HIT AND RUN,2025-04-25
04/24/2025 16:19,170 Amherst St: @AMHERST APTS,25029262,RECOVERED STOLEN MV,2025-04-25
04/24/2025 16:17,251 Merrimack St: @ST ANNES HALL,25029261,CHECK SUBJECT,2025-04-25
04/24/2025 16:13,405 Valley St: @MPD,25029260,WARRANT,2025-04-25
04/24/2025 16:10,Brown Ave / Queen City Ave,25029259,TRAFFIC STOP,2025-04-25
04/24/2025 16:02,375 S Willow St: @SHAWS PLAZA,25029258,CHECK SUBJECT,2025-04-25
04/24/2025 15:59,Pine St / Hanover St,25029257,CHECK SUBJECT,2025-04-25
04/24/2025 15:56,191 Winter St,25029255,FOUND PROPERTY,2025-04-25
04/24/2025 15:53,1030 Clay St,25029256,CHECK CONDITION OF SUBJECT,2025-04-25
04/24/2025 15:53,214 Chestnut St: @KALIVAS PARK,25029254,CHECK SUBJECT,2025-04-25
04/24/2025 15:46,75 LOG ST: @BASS ISLAND ESTATES #75,25029253,ADDED INFO TO PREVIOUS CASE,2025-04-25
04/24/2025 15:44,242 BEECH ST: @7-ELEVEN VALLEY ST,25029252,BUSINESS CHECK,2025-04-25
04/24/2025 15:40,39 Beech St: @Beech St Shelter,25029251,CHECK SUBJECT,2025-04-25
04/24/2025 15:40,1056 RIVER RD: @YDC,25029249,SPECIAL ATTENTION,2025-04-25
04/24/2025 15:40,Union St / Auburn St,25029248,CHECK SUBJECT,2025-04-25
04/24/2025 16:42,201 Hanover St,25029268,CHECK SUBJECT,2025-04-25
04/24/2025 16:43,Mcgregor St / W Bridge St: @MCGREGOR SQUARE,25029269,TRAFFIC STOP,2025-04-25
04/24/2025 16:44,Queen City Ave / Sundial Ave,25029270,DISABLED MOTOR VEHICLE,2025-04-25
04/24/2025 17:22,SPRUCE ST / UNION ST,25029281,CHECK SUBJECT,2025-04-25
04/24/2025 17:49,55 EDWARD J ROY DR: @Z1 EXPRESS,25029289,BUSINESS CHECK,2025-04-25
04/24/2025 17:47,S Willow St / S Porter St,25029288,CHECK CONDITION OF SUBJECT,2025-04-25
04/24/2025 17:38,443 Chestnut St: @VICTORY PARK,25029287,CHECK SUBJECT,2025-04-25
04/24/2025 17:38,Lowell St / Beech St,25029286,TRAFFIC STOP,2025-04-25
04/24/2025 17:34,370 Westwood Dr,25029285,KIDS PROBLEM,2025-04-25
04/24/2025 17:34,75 Parkside Ave: @PARKSIDE MIDDLE SCHOOL,25029284,FIGHT,2025-04-25
04/24/2025 17:27,39 Beech St: @Beech St Shelter,25029283,SPECIAL ATTENTION,2025-04-25
04/24/2025 17:23,1300 Union St,25029282,TRAFFIC STOP,2025-04-25
04/24/2025 17:12,99 Eddy Rd: @PLANET FITNESS EDDY RD,25029279,CHECK SUBJECT,2025-04-25
04/24/2025 16:48,Union St East Back / Bridge St,25029271,CHECK VEHICLE,2025-04-25
04/24/2025 17:12,369 S Willow St: @Digital Federal Credit Union,25029280,DISABLED MOTOR VEHICLE,2025-04-25
04/24/2025 17:01,"1061 Elm St: @ROI ENTERPRISES, INC",25029278,CHECK CONDITION OF SUBJECT,2025-04-25
04/24/2025 16:55,20 Orange St,25029276,ANIMAL COMPLAINTS,2025-04-25
04/24/2025 16:55,605 Front St,25029277,ALARM BURGLARY,2025-04-25
04/24/2025 16:53,297 Maple St: @Hunt Memorial Pool,25029275,CHECK SUBJECT,2025-04-25
04/24/2025 16:51,Central St / Union St,25029273,ACCIDENT,2025-04-25
04/24/2025 16:50,Bridge St / Mammoth Rd,25029274,ACCIDENT HIT AND RUN,2025-04-25
04/24/2025 16:49,Beech St / Londonderry Ln,25029272,CHECK SUBJECT,2025-04-25
04/24/2025 15:37,105 Hickory St,25029247,DISORDERLY CONDUCT,2025-04-25
04/24/2025 15:37,405 Valley St: @MPD,25029250,WARRANT,2025-04-25
04/24/2025 15:29,275 Jewett St: @(OLD HALLSVILLE SCHOOL),25029246,ALARM BURGLARY,2025-04-25
04/24/2025 13:37,Union St / High St,25029212,TRAFFIC STOP,2025-04-25
04/24/2025 13:54,50 Russell St,25029219,SUSPICIOUS MOTOR VEHICLE,2025-04-25
04/24/2025 13:54,Hanover St / Pine St,25029218,CHECK SUBJECT,2025-04-25
04/24/2025 13:51,ELM ST / MYRTLE ST,25029220,ROAD RAGE,2025-04-25
04/24/2025 13:44,Laurel St / Pine St,25029216,CHECK SUBJECT,2025-04-25
04/24/2025 13:41,BRIDGE ST / WALNUT ST,25029214,TRAFFIC STOP,2025-04-25
04/24/2025 13:41,131 Parker St,25029217,CHECK CONDITION OF SUBJECT,2025-04-25
04/24/2025 13:39,332 Hanover St,25029215,TRESPASSING,2025-04-25
