datetime,location,incident_number,details,retrieval_date
04/30/2025 00:04,Putnam St / Mcgregor St,25030797,TRAFFIC STOP,2025-05-01
04/30/2025 16:30,456 UNION ST: @1269 CAFE,25030950,SPECIAL ATTENTION,2025-05-01
04/30/2025 15:28,245 Ray St,25030939,BROADCAST MESSAGE,2025-05-01
04/30/2025 15:36,489 Bremer St,25030940,ACCIDENT,2025-05-01
04/30/2025 15:37,S Mammoth Rd / Cohas Ave,25030941,ANIMAL COMPLAINTS,2025-05-01
04/30/2025 15:56,443 Chestnut St,25030942,HOMELESS ISSUES,2025-05-01
04/30/2025 15:57,Hanover St / Beech St,25030944,ACCIDENT WITH INJURY,2025-05-01
04/30/2025 15:58,Lincoln St / Lake Ave,25030943,TRAFFIC STOP,2025-05-01
04/30/2025 15:59,458 Lake Ave,25030945,CHECK AREA FOR PROBLEM,2025-05-01
04/30/2025 16:01,684 Montgomery St,25030946,STALKING ORDER,2025-05-01
04/30/2025 16:15,210 EDDY RD: @MOBIL MART,25030947,BUSINESS CHECK,2025-05-01
04/30/2025 16:27,755 Elm St: @VETERAN'S PARK,25030948,CHECK SUBJECT,2025-05-01
04/30/2025 16:29,210 EDDY RD: @MOBIL MART,25030949,BUSINESS CHECK,2025-05-01
04/30/2025 16:35,210 EDDY RD: @MOBIL MART,25030951,BUSINESS CHECK,2025-05-01
04/30/2025 15:23,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25030937,HARRASSMENT,2025-05-01
04/30/2025 16:35,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25030952,SPECIAL ATTENTION,2025-05-01
04/30/2025 16:36,196 S Willow St: @MCDONALDS S WILLOW,25030953,DISABLED MOTOR VEHICLE,2025-05-01
04/30/2025 16:41,125 BRIDGE ST: @PULASKI PARK,25030954,SPECIAL ATTENTION,2025-05-01
04/30/2025 16:49,324 Beech St: @SHERIDAN EMMETT  PARK,25030955,CHECK SUBJECT,2025-05-01
04/30/2025 16:50,Union St / Prospect St,25030956,CHECK SUBJECT,2025-05-01
04/30/2025 16:55,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25030957,CHECK SUBJECT,2025-05-01
04/30/2025 17:00,75 W HANCOCK ST: @ECONOLODGE,25030958,SPECIAL ATTENTION,2025-05-01
04/30/2025 17:03,39 BEECH ST: @Beech St Shelter,25030959,SPECIAL ATTENTION,2025-05-01
04/30/2025 17:07,1051 S WILLOW ST: @GUITAR CENTER,25030960,CRIMINAL MISCHIEF,2025-05-01
04/30/2025 17:08,456 Union St: @1269 CAFE,25030961,SPECIAL ATTENTION,2025-05-01
04/30/2025 17:12,210 EDDY RD: @MOBIL MART,25030962,BUSINESS CHECK,2025-05-01
04/30/2025 15:25,239 Wells St,25030938,ANIMAL COMPLAINTS,2025-05-01
04/30/2025 15:17,Brown Ave / Queen City Ave,25030936,CHECK AREA FOR PROBLEM,2025-05-01
04/30/2025 17:26,Union St / Webster St,25030965,CHECK AREA FOR PROBLEM,2025-05-01
04/30/2025 13:53,445 Willow St: @VALLEY STREET JAIL,25030921,WAGON TRANSPORT,2025-05-01
04/30/2025 12:32,14 Pearl St: @BREEZEWAY PUB,25030911,ALARM PANIC,2025-05-01
