datetime,location,incident_number,details,retrieval_date
04/03/2025 00:01,168 Merrimack St: @168 MERRIMACK ST,25023373,UNWANTED SUBJECT,2025-04-04
04/03/2025 14:57,Beech St / Spruce St,25023562,ACCIDENT HIT AND RUN,2025-04-04
04/03/2025 15:25,9 Ray St,25023568,NOISE COMPLAINT,2025-04-04
04/03/2025 15:23,83 TRAHAN ST: @ELMWOOD GARDEN COMMUNITY,25023566,SPECIAL ATTENTION,2025-04-04
04/03/2025 15:09,349 Wilson St,25023565,ACCIDENT,2025-04-04
04/03/2025 15:03,50 S Willow St,25023564,CHECK AREA FOR PROBLEM,2025-04-04
04/03/2025 14:59,581 Second St: @WINGSTOP (APPLEGATE MALL),25023563,ACCIDENT,2025-04-04
04/03/2025 14:58,Lake Ave / Wilson St,25023561,TRAFFIC STOP,2025-04-04
04/03/2025 14:55,69 Eastern Ave: @OLD WELLINGTON RD APTS #69,25023560,CHECK CONDITION OF SUBJECT,2025-04-04
04/03/2025 16:07,39 BEECH ST: @Beech St Shelter,25023586,SPECIAL ATTENTION,2025-04-04
04/03/2025 14:48,162 Willow St,25023559,CHECK CONDITION OF SUBJECT,2025-04-04
04/03/2025 14:35,64 Cohas Ave,25023558,HANGUP CALL,2025-04-04
04/03/2025 14:29,875 Elm St: @CITIZENS BANK PARKING GARAGE (CITIZEN,25023557,ACCIDENT HIT AND RUN,2025-04-04
04/03/2025 14:24,535 Beech St: @CENTRAL HIGH SCHOOL,25023555,CHECK SUBJECT,2025-04-04
04/03/2025 14:22,126 Blaine St,25023556,STOLEN MOTOR VEHICLE,2025-04-04
04/03/2025 14:22,271 Lowell St,25023554,ADDED INFO TO PREVIOUS CASE,2025-04-04
04/03/2025 15:26,236 Douglas St,25023567,ASSIST OTHER AGENCY,2025-04-04
04/03/2025 15:28,236 Douglas St,25023569,CHECK SUBJECT,2025-04-04
04/03/2025 15:29,432 Lincoln St,25023570,ADDED INFO TO PREVIOUS CASE,2025-04-04
04/03/2025 15:29,1 Elliot Way: @ELLIOT HOSPITAL,25023571,INVOLUNTARY EMERG. ADMISSION,2025-04-04
04/03/2025 15:29,947 Elm St: @BUNNY'S CONVENIENCE,25023572,CHECK AREA FOR PROBLEM,2025-04-04
04/03/2025 15:35,247 Spruce St: @247 SPRUCE ST,25023573,ADDED INFO TO PREVIOUS CASE,2025-04-04
04/03/2025 15:36,199 manchester st,25023574,SPECIAL ATTENTION,2025-04-04
04/03/2025 15:37,3010 Brown Ave: @RIVER LANDING #3010,25023575,CHECK CONDITION OF SUBJECT,2025-04-04
04/03/2025 15:45,150 Wilson St,25023576,CHECK CONDITION OF SUBJECT,2025-04-04
04/03/2025 15:48,34 Brown Ave: @MANCHESTER MENTAL HEALTH BROWN AVE,25023577,PARKING COMPLAINT,2025-04-04
04/03/2025 15:51,377 S Willow St: @DMV (MANCHESTER COMMONS BLDG B),25023578,MENTAL HEALTH ISSUE,2025-04-04
04/03/2025 15:52,200 Hanover St,25023579,SPECIAL ATTENTION,2025-04-04
04/03/2025 15:55,21 Parker St,25023580,CRIMINAL MISCHIEF,2025-04-04
04/03/2025 15:56,157 Kearsarge St,25023581,HOMELESS ISSUES,2025-04-04
04/03/2025 15:59,351 Douglas St,25023582,ADDED INFO TO PREVIOUS CASE,2025-04-04
