datetime,location,incident_number,details,retrieval_date
04/09/2025 00:04,60 River Bank Rd,25024841,CHECK CONDITION OF SUBJECT,2025-04-10
04/09/2025 14:45,435 Union St,25024995,HOMELESS ISSUES,2025-04-10
04/09/2025 14:49,75 Parkside Ave: @PARKSIDE MIDDLE SCHOOL,25024997,MENTAL HEALTH ISSUE,2025-04-10
04/09/2025 14:57,Lowell St / Maple St,25024998,STOLEN MOTOR VEHICLE,2025-04-10
04/09/2025 15:02,2500 River Rd: @SNHU KINGSTON HALL (SNHU),25025001,FRAUD,2025-04-10
04/09/2025 15:03,1279 S Willow St: @CONCENTRA HEALTH (REVO CASINO),25024999,ALARM PANIC,2025-04-10
04/09/2025 15:06,242 BEECH ST: @7-ELEVEN VALLEY ST,25025000,BUSINESS CHECK,2025-04-10
04/09/2025 15:24,200 HANOVER ST: @HUGH GALLEN HIGH RISE,25025002,SPECIAL ATTENTION,2025-04-10
04/09/2025 15:26,95 W Clarke St: @COLONIAL VILLAGE #95,25025004,INVOLUNTARY EMERG. ADMISSION,2025-04-10
04/09/2025 15:28,Auburn St / Elm St,25025003,DISABLED MOTOR VEHICLE,2025-04-10
04/09/2025 15:31,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,25025005,HANGUP CALL,2025-04-10
04/09/2025 15:37,2 S BEECH ST: @AROMA JOES S BEECH ST,25025006,BUSINESS CHECK,2025-04-10
04/09/2025 15:39,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,25025007,BUSINESS CHECK,2025-04-10
04/09/2025 15:46,2 College park dr,25025008,K9 TRAINING,2025-04-10
04/09/2025 15:47,405 Valley St: @MPD,25025009,ADMINISTRATIVE MISC,2025-04-10
04/09/2025 15:48,Beech St / Green St,25025010,TRAFFIC STOP,2025-04-10
04/09/2025 15:48,4 Derry St,25025012,CIVIL ISSUE,2025-04-10
04/09/2025 15:56,1229 S WILLOW ST: @JERSEY MIKE'S,25025011,BUSINESS CHECK,2025-04-10
04/09/2025 16:02,242 Spruce St,25025013,THEFT,2025-04-10
04/09/2025 16:10,210 Belmont St,25025015,PARKING COMPLAINT,2025-04-10
04/09/2025 16:10,Elm St / Hayward St,25025014,CHECK AREA FOR PROBLEM,2025-04-10
04/09/2025 16:13,S Willow St / 293 N 101 W On Ramp From S Willow St,25025016,BROADCAST MESSAGE,2025-04-10
04/09/2025 16:20,55 S MAIN ST: @BURNS HI RISE,25025017,SPECIAL ATTENTION,2025-04-10
04/09/2025 16:24,DUNBAR ST: @THE EDGE APARTMENTS,25025018,SPECIAL ATTENTION,2025-04-10
04/09/2025 16:27,126 KELLEY ST,25025019,ADDED INFO TO PREVIOUS CASE,2025-04-10
