datetime,location,incident_number,details,retrieval_date
04/21/2025 00:07,535 Beech St: @CENTRAL HS CLASSICAL BLDG (CENTRAL ,25028044,ALARM BURGLARY,2025-04-22
04/21/2025 16:58,290 Conant St,25028292,CIVIL STANDBY,2025-04-22
04/21/2025 16:08,199 Manchester St,25028269,SPECIAL ATTENTION,2025-04-22
04/21/2025 16:04,199 machester st,25028267,SPECIAL ATTENTION,2025-04-22
04/21/2025 16:04,111 Russell St,25028268,IDENTITY THEFT,2025-04-22
04/21/2025 16:00,Lake Ave / Elm St,25028266,CHECK CONDITION OF SUBJECT,2025-04-22
04/21/2025 16:00,394 Second St: @FAMILIES IN TRANSITION #394,25028265,UNWANTED SUBJECT,2025-04-22
04/21/2025 15:55,425 Lake Ave: @LAKE AVE FOOD MART,25028264,CHECK SUBJECT,2025-04-22
04/21/2025 15:52,125 BRIDGE ST: @PULASKI PARK,25028262,SPECIAL ATTENTION,2025-04-22
04/21/2025 15:50,223 Green St,25028263,LANDLORD TENANT DISPUTE,2025-04-22
04/21/2025 15:48,200 HANOVER ST: @HUGH GALLEN HIGH RISE,25028261,SPECIAL ATTENTION,2025-04-22
04/21/2025 15:46,423 Central St,25028260,ACCIDENT,2025-04-22
04/21/2025 15:42,443 CHESTNUT ST: @VICTORY PARK,25028257,SPECIAL ATTENTION,2025-04-22
04/21/2025 15:41,75 W Hancock St: @ECONOLODGE,25028258,UNWANTED SUBJECT,2025-04-22
04/21/2025 15:40,124 Orange St: @ST GEORGE'S APTS ORANGE ST,25028256,MEDICAL PROBLEM,2025-04-22
04/21/2025 15:39,200 Zachary Rd: @EASTER SEALS ZACHARY RD,25028259,ACCIDENT,2025-04-22
04/21/2025 15:38,311 Queen City Ave: @SPEEDWAY QUEEN CITY,25028255,MEDICAL PROBLEM,2025-04-22
04/21/2025 15:33,146 Maryland Ave,25028254,CUSTODY DISPUTE,2025-04-22
04/21/2025 15:30,70 W River Dr: @COLONIAL VILLAGE #70,25028253,CIVIL ISSUE,2025-04-22
04/21/2025 16:10,1063 Union St,25028270,HOMELESS ISSUES,2025-04-22
04/21/2025 16:12,Arms Park,25028271,SPECIAL ATTENTION,2025-04-22
04/21/2025 16:15,Elm St / Auburn St,25028272,TRAFFIC STOP,2025-04-22
04/21/2025 16:35,425 LAKE AVE: @LAKE AVE FOOD MART,25028281,BUSINESS CHECK,2025-04-22
04/21/2025 16:52,Manchester St / Wilson St,25028291,CHECK AREA FOR PROBLEM,2025-04-22
04/21/2025 16:51,Clay St / Union St,25028288,TRAFFIC STOP,2025-04-22
04/21/2025 16:48,535 Beech St: @CENTRAL HIGH SCHOOL,25028287,CHECK CONDITION OF SUBJECT,2025-04-22
04/21/2025 16:46,191 Hackett Hill Rd: @HACKETT HILL HEALTH CARE,25028286,HANGUP CALL,2025-04-22
04/21/2025 16:39,405 VALLEY ST,25028284,ADDED INFO TO PREVIOUS CASE,2025-04-22
04/21/2025 16:38,955 Goffs Falls Rd,25028283,HANGUP CALL,2025-04-22
04/21/2025 16:37,Second St / Queen City Ave: @Queen City Bridge,25028285,CHECK CONDITION OF SUBJECT,2025-04-22
04/21/2025 16:34,Brown Ave / 293 N 101 W Brown Ave Off Ramp Exit 2,25028282,ACCIDENT,2025-04-22
04/21/2025 16:16,55 AMORY ST: @PARISEAU HIGH RISE,25028273,SPECIAL ATTENTION,2025-04-22
04/21/2025 16:27,Concord Hospital,25028280,SEXUAL ASSAULT KIT,2025-04-22
04/21/2025 16:25,80 Walsh Ave: @80 WALSH AVE APTS,25028279,CHECK AREA FOR PROBLEM,2025-04-22
04/21/2025 16:24,501 UNION ST: @BRONSTEIN PARK,25028278,CHECK CONDITION OF SUBJECT,2025-04-22
04/21/2025 16:23,580 KIMBALL ST: @KIMBALL FALLS APTS BUILDING #1,25028277,SPECIAL ATTENTION,2025-04-22
04/21/2025 16:23,210 EDDY RD: @MOBIL MART,25028276,BUSINESS CHECK,2025-04-22
04/21/2025 16:19,242 BEECH ST: @7-ELEVEN VALLEY ST,25028274,BUSINESS CHECK,2025-04-22
