datetime,location,incident_number,details,retrieval_date
04/20/2025 00:02,Second St / W Hancock St,25027824,TRAFFIC STOP,2025-04-21
04/20/2025 15:46,7 Country Club Dr: @HIGHLAND APARTMENTS #7,25027961,CHECK AREA FOR PROBLEM,2025-04-21
04/20/2025 15:51,661 Corning Rd: @CRYSTAL LAKE APTS,25027963,PARKING COMPLAINT,2025-04-21
04/20/2025 16:02,199 Manchester St,25027964,SPECIAL ATTENTION,2025-04-21
04/20/2025 16:07,Douglas St / Second St,25027965,CHECK SUBJECT,2025-04-21
04/20/2025 16:08,28 O'MALLEY ST,25027967,HANGUP CALL,2025-04-21
04/20/2025 16:09,210 EDDY RD: @MOBIL MART,25027966,BUSINESS CHECK,2025-04-21
04/20/2025 16:17,ELM ST / QUEEN CITY AVE,25027968,ACCIDENT,2025-04-21
04/20/2025 16:17,144 Lake Ave: @144 LAKE AVE,25027969,ASSIST FIRE,2025-04-21
04/20/2025 16:20,443 CHESTNUT ST: @VICTORY PARK,25027970,SPECIAL ATTENTION,2025-04-21
04/20/2025 16:20,264 MASON ST: @ROCK RIMMON PARK,25027971,SPECIAL ATTENTION,2025-04-21
04/20/2025 16:25,39 Beech St: @Beech St Shelter,25027973,CIVIL STANDBY,2025-04-21
04/20/2025 16:25,W Baker St / Trahan St,25027972,CHECK SUBJECT,2025-04-21
04/20/2025 16:34,7 Rosewood Ln,25027974,CHECK CONDITION OF SUBJECT,2025-04-21
04/20/2025 16:34,690 Goffstown Rd,25027976,ACCIDENT WITH INJURY,2025-04-21
04/20/2025 16:34,210 EDDY RD: @MOBIL MART,25027975,BUSINESS CHECK,2025-04-21
04/20/2025 16:35,356 Douglas St,25027977,CHECK CONDITION OF SUBJECT,2025-04-21
04/20/2025 16:36,220 JOSEPH ST EXT,25027978,CIVIL ISSUE,2025-04-21
04/20/2025 16:51,Elm St / W Auburn St,25027979,TRAFFIC STOP,2025-04-21
04/20/2025 16:51,242 BEECH ST: @7-ELEVEN VALLEY ST,25027980,BUSINESS CHECK,2025-04-21
04/20/2025 16:56,405 VALLEY ST: @MPD,25027981,ADMINISTRATIVE MISC,2025-04-21
