visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
9,True,59,59,NE 5 mph,30.34,2025-08-05T11:50:49-0400,1754409049,74,74,85,64,74,74,58,P Cloudy,Partly Cloudy,35,30,2025-07-05 11:50:00,08:01 PM,05:39 AM,Alton,43.46,-71.22
6,True,63,63,ENE 4 mph,30.34,2025-08-05T11:58:31-0400,1754409511,76,76,86,65,76,76,62,Sunny,Sunny,01,32,2025-07-05 11:58:00,08:01 PM,05:42 AM,Amherst,42.86,-71.62
5,True,62,62,E 4 mph,30.33,2025-08-05T11:59:11-0400,1754409551,75,75,84,61,75,75,61,Fair,Fair,02,34,2025-07-05 11:59:00,08:03 PM,05:43 AM,Antrim,43.04,-71.95
9,True,54,54,E 4 mph,30.34,2025-08-05T11:55:56-0400,1754409356,75,75,85,61,75,75,57,M Cloudy,Mostly Cloudy,06,28,2025-07-05 11:55:00,08:04 PM,05:40 AM,Ashland,43.7,-71.63
8,True,65,65,W 8 mph,30.35,2025-08-05T11:53:23-0400,1754409203,71,71,83,60,71,71,58,M Cloudy,Mostly Cloudy,06,28,2025-07-05 11:53:00,08:03 PM,05:38 AM,Bartlett,44.07,-71.28
8,True,59,59,ENE 6 mph,30.34,2025-08-05T11:54:47-0400,1754409287,74,74,84,63,74,74,59,P Cloudy,Partly Cloudy,35,30,2025-07-05 11:54:00,08:02 PM,05:40 AM,Belmont,43.44,-71.48
6,True,61,61,E 4 mph,30.34,2025-08-05T11:55:30-0400,1754409330,76,76,85,60,76,76,61,Sunny,Sunny,01,32,2025-07-05 11:55:00,08:03 PM,05:43 AM,Bennington,43.0,-71.92
7,True,59,59,W 4 mph,30.34,2025-08-05T12:00:28-0400,1754409628,71,71,80,52,71,71,55,P Cloudy,Partly Cloudy,35,30,2025-07-05 12:00:00,08:04 PM,05:36 AM,Berlin city,44.49,-71.26
8,True,62,62,WNW 2 mph,30.34,2025-08-05T11:58:44-0400,1754409524,70,70,80,54,70,70,56,M Cloudy,Mostly Cloudy,06,28,2025-07-05 11:58:00,08:05 PM,05:39 AM,Bethlehem,44.28,-71.69
6,True,62,62,E 5 mph,30.33,2025-08-05T11:57:39-0400,1754409459,74,74,82,59,74,74,60,P Cloudy,Partly Cloudy,35,30,2025-07-05 11:57:00,08:04 PM,05:42 AM,Blodgett Landing,43.38,-72.04
6,True,62,62,E 4 mph,30.33,2025-08-05T11:53:50-0400,1754409230,75,75,84,60,75,75,61,P Cloudy,Partly Cloudy,35,30,2025-07-05 11:53:00,08:04 PM,05:42 AM,Bradford,43.27,-71.96
