datetime,location,incident_number,details,retrieval_date
03/26/2025 00:00,Bridge St / Chestnut St,25021315,TRAFFIC STOP,2025-03-27
03/26/2025 16:39,725 Gold St: @WALMART,25021503,UNWANTED SUBJECT,2025-03-27
03/26/2025 16:51,20 Wellington Ter,25021509,HANGUP CALL,2025-03-27
03/26/2025 16:49,39 BEECH ST: @Beech St Shelter,25021508,SPECIAL ATTENTION,2025-03-27
03/26/2025 16:45,HANOVER ST / HILTON ST,25021507,BROADCAST MESSAGE,2025-03-27
03/26/2025 16:44,Lake Ave / Tarrytown Rd,25021506,BROADCAST MESSAGE,2025-03-27
03/26/2025 16:44,405 Valley St: @MPD,25021505,CIVIL ISSUE,2025-03-27
03/26/2025 16:40,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25021504,CHECK SUBJECT,2025-03-27
03/26/2025 16:35,Bridge St / Ashland St,25021502,TRAFFIC STOP,2025-03-27
03/26/2025 16:19,600 MAPLE ST: @GALE HOME,25021492,SPECIAL ATTENTION,2025-03-27
03/26/2025 16:35,VALLEY ST / PINE ST,25021501,ACCIDENT,2025-03-27
03/26/2025 16:31,Huse Rd / Valentine Dr,25021498,TRAFFIC STOP,2025-03-27
03/26/2025 16:31,88 Lowell St,25021500,HOMELESS ISSUES,2025-03-27
03/26/2025 16:29,369 S WILLOW ST: @DIGITAL FEDERAL CREDIT UNION,25021497,ACCIDENT HIT AND RUN,2025-03-27
03/26/2025 16:28,242 BEECH ST: @7-ELEVEN VALLEY ST,25021496,BUSINESS CHECK,2025-03-27
03/26/2025 16:26,Dubuque St / Wayne St,25021495,ADMINISTRATIVE MISC,2025-03-27
03/26/2025 16:55,85 S Main St: @7-ELEVEN S MAIN ST,25021510,TRAFFIC STOP,2025-03-27
03/26/2025 17:00,210 EDDY RD: @MOBIL MART,25021511,BUSINESS CHECK,2025-03-27
03/26/2025 17:02,Cilley Rd / Witt Ave,25021512,TRAFFIC STOP,2025-03-27
03/26/2025 17:04,1415 Elm St: @GRANITE STATE CREDIT UNION,25021514,TRESPASSING,2025-03-27
03/26/2025 17:09,Valley St / Maple St,25021513,TRAFFIC STOP,2025-03-27
03/26/2025 17:12,Lake Ave / Tarrytown Rd,25021516,OVERDOSE,2025-03-27
03/26/2025 17:12,405 Valley St: @MPD,25021515,ADMINISTRATIVE MISC,2025-03-27
03/26/2025 17:12,323 S WILLOW ST,25021517,SPECIAL ATTENTION,2025-03-27
03/26/2025 17:15,223 Walnut St,25021518,DCYF REFERRAL,2025-03-27
03/26/2025 17:16,77 Sundial Ave: @77 SUNDIAL AVE,25021519,CHECK AREA FOR PROBLEM,2025-03-27
03/26/2025 17:23,34 Oakland Ave,25021520,ABANDON VEHICLE,2025-03-27
03/26/2025 17:27,HUSE RD / VALENTINE DR,25021521,CHECK AREA FOR PROBLEM,2025-03-27
03/26/2025 17:27,241 Morey St,25021523,UNRULY JUVENILE,2025-03-27
03/26/2025 17:28,1056 River Rd: @YDC,25021522,SPECIAL ATTENTION,2025-03-27
03/26/2025 17:36,145 Parkside Ave: @GOSSLER SCHOOL,25021524,CHECK AREA FOR PROBLEM,2025-03-27
03/26/2025 17:38,1081 Hayward St,25021525,ASSIST OTHER AGENCY,2025-03-27
03/26/2025 17:39,62 Bow St,25021526,ACERT,2025-03-27
