datetime,location,incident_number,details,retrieval_date
03/02/2025 00:00,12 Maple St,25015030,CHECK AREA FOR PROBLEM,2025-03-03
03/02/2025 16:47,101 Eastern Ave,25015164,CHECK CONDITION OF SUBJECT,2025-03-03
03/02/2025 16:07,BEECH ST / HARVARD ST,25015154,TRAFFIC STOP,2025-03-03
03/02/2025 16:12,BEECH ST / SILVER ST,25015155,TRAFFIC STOP,2025-03-03
03/02/2025 16:20,CILLEY RD / MAPLE ST,25015156,TRAFFIC STOP,2025-03-03
03/02/2025 16:28,271 GRANITE ST: @DUNKIN DONUTS GRANITE ST ST,25015157,BUSINESS CHECK,2025-03-03
03/02/2025 16:29,30 Laval St,25015158,LANDLORD TENANT DISPUTE,2025-03-03
03/02/2025 16:31,410 HOOKSETT RD: @LIVINGSTON PARK,25015159,SPECIAL ATTENTION,2025-03-03
03/02/2025 16:32,CILLEY RD / S BEECH ST,25015160,ACCIDENT,2025-03-03
03/02/2025 16:37,LOWELL ST / ELM ST,25015161,HOTSPOT PATROL,2025-03-03
03/02/2025 16:40,1217 Elm St,25015163,STOLEN MOTOR VEHICLE,2025-03-03
03/02/2025 16:48,5 Parenteau St,25015169,HARRASSMENT,2025-03-03
03/02/2025 17:27,385 Huse Rd: @PARK VIEW HILLS #385,25015176,ACCIDENT,2025-03-03
03/02/2025 16:54,555 Auburn St: @EASTER SEALS AUBURN ST,25015166,ALARM BURGLARY,2025-03-03
03/02/2025 16:54,259 CHESTNUT ST: @OMALLEY HI RISE,25015165,SPECIAL ATTENTION,2025-03-03
03/02/2025 16:55,341 Hanover St,25015167,CIVIL STANDBY,2025-03-03
03/02/2025 16:55,270 Hidden Oak Way,25015168,SUSPICIOUS ACTIVITY,2025-03-03
03/02/2025 17:01,360 Merrimack St,25015170,HANGUP CALL,2025-03-03
03/02/2025 17:07,1500 S Willow St: @Mall of NH (Mall of New Hampshi,25015171,CHECK CONDITION OF SUBJECT,2025-03-03
03/02/2025 17:23,3 ELECTRIC ST: @WEST SIDE ICE ARENA,25015172,SPECIAL ATTENTION,2025-03-03
03/02/2025 17:23,394 Wilson St,25015173,BURGLARY IN PROGRESS,2025-03-03
03/02/2025 17:25,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25015174,ASSIST FIRE,2025-03-03
03/02/2025 16:07,1056 RIVER RD: @YDC,25015153,SPECIAL ATTENTION,2025-03-03
03/02/2025 16:00,210 EDDY RD: @MOBIL MART,25015151,BUSINESS CHECK,2025-03-03
03/02/2025 15:59,VALLEY ST / BEECH ST,25015150,TRAFFIC STOP,2025-03-03
03/02/2025 15:59,330 Lowell St,25015152,CRIMINAL THREATENING,2025-03-03
03/02/2025 13:44,91 Hickory St,25015131,MENTAL HEALTH ISSUE,2025-03-03
03/02/2025 13:45,21 Main St: @Gulf Express21 Main St,25015132,ACCIDENT,2025-03-03
03/02/2025 13:52,293 Wilson St: @HOPE FOR RECOVERY,25015133,MENTAL HEALTH ISSUE,2025-03-03
03/02/2025 14:25,165 John E Devine Dr: @GOODWILL,25015134,CHECK AREA FOR PROBLEM,2025-03-03
03/02/2025 14:37,102 Laurel St,25015135,PARKING COMPLAINT,2025-03-03
03/02/2025 14:43,486 Chestnut St,25015136,PARKING COMPLAINT,2025-03-03
03/02/2025 14:49,Malvern St / E High St,25015137,ACCIDENT,2025-03-03
03/02/2025 15:00,Bridge St / Mammoth Rd,25015138,DISABLED MOTOR VEHICLE,2025-03-03
03/02/2025 15:03,1000 ELM ST: @1000 ELM ST M4,25015139,UNWANTED SUBJECT,2025-03-03
