datetime,location,incident_number,details,retrieval_date
03/30/2025 00:07,100 Merrimack St: @HEADQUARTERS,25022385,CHECK CONDITION OF SUBJECT,2025-03-31
03/30/2025 17:20,39 Beech St: @Beech St Shelter,25022532,UNWANTED SUBJECT,2025-03-31
03/30/2025 16:27,462 LAKE AVE,25022524,THEFT,2025-03-31
03/30/2025 16:34,1051 S Willow St: @DSW (MANCHESTER RUN),25022522,THEFT,2025-03-31
03/30/2025 16:38,1361 Elm St: @BEDFORD BLOCK,25022523,RECOVERED STOLEN MV,2025-03-31
03/30/2025 16:42,55 Amory St: @PARISEAU HIGH RISE,25022527,CHECK CONDITION OF SUBJECT,2025-03-31
03/30/2025 16:45,517 Howe St,25022525,MUSIC COMPLAINT,2025-03-31
03/30/2025 16:47,Canal St / W Merrimack St,25022526,TRAFFIC STOP,2025-03-31
03/30/2025 16:58,1500 S Willow St: @Charlotte Ruse,25022528,SUSPICIOUS ACTIVITY,2025-03-31
03/30/2025 17:03,271 Cedar St,25022529,UNRULY JUVENILE,2025-03-31
03/30/2025 17:08,191 Village Circle Way: @COUNTRYSIDE VILLAGE #191,25022531,ACCIDENT,2025-03-31
03/30/2025 17:11,217 Union St: @Brothers Express,25022530,TRAFFIC STOP,2025-03-31
03/30/2025 17:32,FRONT ST,25022533,SPECIAL ATTENTION,2025-03-31
03/30/2025 16:23,370 Westwood Dr,25022520,HANGUP CALL,2025-03-31
03/30/2025 17:35,330 Porter St,25022535,CRIMINAL THREATENING,2025-03-31
03/30/2025 17:35,177 Wilson St: @SEVEN DAYS MARKET 2,25022534,THEFT,2025-03-31
03/30/2025 17:39,93 N Off Ramp Exit 8 / 93n Off Ramp Exit 8,25022537,ROAD RAGE,2025-03-31
03/30/2025 17:41,9 Court Side Way,25022536,OVERDOSE,2025-03-31
03/30/2025 17:53,529 Silver St,25022538,ACCIDENT HIT AND RUN,2025-03-31
03/30/2025 17:57,1111 S WILLOW ST: @WORK N' GEAR #8016 (1111 S WILL,25022541,FOUND PROPERTY,2025-03-31
03/30/2025 17:58,617 Union St,25022540,CHECK AREA FOR PROBLEM,2025-03-31
03/30/2025 17:59,410 Hooksett Rd: @LIVINGSTON PARK,25022542,FOUND PROPERTY,2025-03-31
03/30/2025 18:04,2264 Candia Rd: @BONSAI'S,25022543,ACCIDENT,2025-03-31
