datetime,location,incident_number,details,retrieval_date
03/04/2025 00:22,Union St / Manchester St,25015509,TRAFFIC STOP,2025-03-05
03/04/2025 14:58,336 Somerville St,25015696,CHECK CONDITION OF SUBJECT,2025-03-05
03/04/2025 15:24,129 March Ave: @HOME DEPOT,25015701,ASSIST FIRE,2025-03-05
03/04/2025 15:23,341 Hanover St,25015707,CIVIL STANDBY,2025-03-05
03/04/2025 15:20,Prospect St / Pine St,25015700,ACCIDENT,2025-03-05
03/04/2025 15:18,242 BEECH ST: @7-ELEVEN VALLEY ST,25015699,BUSINESS CHECK,2025-03-05
03/04/2025 15:15,S MAMMOTH RD / ISLAND POND RD,25015698,TRAFFIC STOP,2025-03-05
03/04/2025 15:10,246 Dawson Ave,25015697,STALKING ORDER,2025-03-05
03/04/2025 14:56,CENTRAL ST / CHESTNUT ST,25015695,TRAFFIC STOP,2025-03-05
03/04/2025 15:29,Goffs Falls Rd / Brown Ave,25015703,ACCIDENT,2025-03-05
03/04/2025 14:54,John E Devine Dr / S Willow St,25015694,CHECK CONDITION OF SUBJECT,2025-03-05
03/04/2025 14:54,1580 Candia Rd,25015693,ANIMAL COMPLAINTS,2025-03-05
03/04/2025 14:36,CHESTNUT ST / SALMON ST,25015692,TRAFFIC STOP,2025-03-05
03/04/2025 14:33,233 Walnut St,25015691,CHECK SUBJECT,2025-03-05
03/04/2025 14:19,0 Mcgregor St Ramp To W Bridge St,25015690,BROADCAST MESSAGE,2025-03-05
03/04/2025 14:17,Beech St / Cilley Rd,25015688,TRAFFIC STOP,2025-03-05
03/04/2025 15:29,BODWELL RD/CRANBERRY WAY ,25015702,TRAFFIC STOP,2025-03-05
03/04/2025 15:30,83 TRAHAN ST: @ELMWOOD GARDEN COMMUNITY,25015704,SPECIAL ATTENTION,2025-03-05
03/04/2025 00:38,79 Ray St,25015510,UNWANTED SUBJECT,2025-03-05
03/04/2025 15:45,Merrimack St / Lincoln St,25015713,BROADCAST MESSAGE,2025-03-05
03/04/2025 15:58,443 CHESTNUT ST: @VICTORY PARK,25015719,SPECIAL ATTENTION,2025-03-05
03/04/2025 15:58,24 Boisvert St,25015720,ASSIST OTHER AGENCY,2025-03-05
03/04/2025 15:52,88 COMMERCIAL ST,25015718,ACCIDENT HIT AND RUN,2025-03-05
03/04/2025 15:50,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25015717,CHECK SUBJECT,2025-03-05
03/04/2025 15:50,504 River Rd: @504 RIVER RD INVESTMENTS,25015716,MENTAL HEALTH ISSUE,2025-03-05
03/04/2025 15:48,BODWELL RD/CRANBERRY WAY ,25015715,TRAFFIC STOP,2025-03-05
03/04/2025 15:44,795 Elm St: @THIRSTY MOOSE (PEMBROKE BUILDING),25015714,KIDS PROBLEM,2025-03-05
03/04/2025 15:30,39 BEECH ST: @Beech St Shelter,25015705,SPECIAL ATTENTION,2025-03-05
03/04/2025 15:42,Goffs Falls Rd / Brown Ave,25015711,DISABLED MOTOR VEHICLE,2025-03-05
03/04/2025 15:41,BODWELL RD/CRANBERRY WAY,25015710,TRAFFIC STOP,2025-03-05
03/04/2025 15:38,1500 S Willow St: @JC Penney (Mall of New Hampshir,25015712,SHOPLIFTING,2025-03-05
03/04/2025 15:38,20 Upland St,25015709,LOST PROPERTY,2025-03-05
03/04/2025 15:33,20 Merrimack St: @PUBIC DEFENDER'S OFFICE (MANCHES,25015708,UNWANTED SUBJECT,2025-03-05
03/04/2025 15:31,832 Clay St,25015706,CHECK CONDITION OF SUBJECT,2025-03-05
03/04/2025 14:16,131 Parker St,25015689,CHECK AREA FOR PROBLEM,2025-03-05
03/04/2025 14:15,191 Brock St,25015687,WIRES DOWN,2025-03-05
03/04/2025 14:01,39 Beech St: @Beech St Shelter,25015686,CHECK CONDITION OF SUBJECT,2025-03-05
03/04/2025 12:45,55 John E Devine Dr: @EVEN HOTEL,25015662,STALKING,2025-03-05
03/04/2025 13:03,2500 River Rd: @SNHU,25015671,IDENTITY THEFT,2025-03-05
03/04/2025 12:58,LINCOLN ST,25015666,SPECIAL ATTENTION,2025-03-05
03/04/2025 12:56,200 hanover st,25015664,SPECIAL ATTENTION,2025-03-05
03/04/2025 12:56,300 S WILLOW ST: @MI JALISCO,25015663,CHECK SUBJECT,2025-03-05
03/04/2025 12:55,955 Goffs Falls Rd: @POST OFFICE GOFFS FALLS,25015665,SUSPICIOUS ACTIVITY,2025-03-05
03/04/2025 12:51,535 Beech St: @CENTRAL HIGH SCHOOL,25015661,DCYF REFERRAL,2025-03-05
03/04/2025 12:27,906 DUNBARTON RD,25015659,TRAFFIC STOP,2025-03-05
03/04/2025 14:00,273 Spruce St,25015685,SEXUAL ASSAULT,2025-03-05
03/04/2025 12:27,75 W Hancock St: @ECONOLODGE,25015660,THEFT,2025-03-05
03/04/2025 12:19,48 Chauncey Ave,25015658,ANIMAL COMPLAINTS,2025-03-05
03/04/2025 12:19,196 S Willow St: @MCDONALDS S WILLOW,25015657,TRAFFIC STOP,2025-03-05
03/04/2025 12:14,62 HARRINGTON AVE,25015656,ATTEMPT TO LOCATE,2025-03-05
03/04/2025 12:14,Wayne St / Dubuque St,25015655,TRAFFIC STOP,2025-03-05
03/04/2025 12:09,177 Lake Ave: @FAMILIES IN TRANSITION #177,25015654,ASSIST DCYF,2025-03-05
03/04/2025 13:04,144 Pearl St,25015667,CHECK CONDITION OF SUBJECT,2025-03-05
03/04/2025 13:05,136 Lowell St: @FAMILIES IN TRANSITION #136,25015669,ALARM BURGLARY,2025-03-05
03/04/2025 13:05,1 Crusader Way: @MEMORIAL HIGH SCHOOL,25015668,ADDED INFO TO PREVIOUS CASE,2025-03-05
03/04/2025 13:07,207 Agnes St: @BIRON ST APTS #207,25015670,DRUG ACTIVITY,2025-03-05
03/04/2025 13:15,467 Maple St,25015672,MISSING JUVENILE,2025-03-05
03/04/2025 13:19,Pine St / Merrimack St,25015673,TRAFFIC STOP,2025-03-05
03/04/2025 13:22,MANCHESTER ST / BEECH ST,25015674,CHECK SUBJECT,2025-03-05
03/04/2025 13:30,298 Queen City Ave: @COMFORT INN,25015676,THEFT,2025-03-05
03/04/2025 13:30,Union St / Londonderry Ln,25015675,TRAFFIC STOP,2025-03-05
03/04/2025 13:34,118 Maple St,25015677,THEFT,2025-03-05
03/04/2025 13:39,21 Third St,25015678,CHECK CONDITION OF SUBJECT,2025-03-05
03/04/2025 13:39,333 Beech St: @BEECH STREET SCHOOL,25015679,DCYF REFERRAL,2025-03-05
03/04/2025 13:53,39 BEECH ST: @Beech St Shelter,25015680,SPECIAL ATTENTION,2025-03-05
03/04/2025 13:54,445 Willow St: @VALLEY STREET JAIL,25015681,WAGON TRANSPORT,2025-03-05
