datetime,location,incident_number,details,retrieval_date
03/13/2025 00:02,Candia Rd / Ruth Ave,25017949,TRAFFIC STOP,2025-03-14
03/13/2025 16:16,1050 Perimeter Rd,25018136,ASSIST DCYF,2025-03-14
03/13/2025 16:33,309 Pine St: @INDEPENDENT SERVICES NETWORK,25018142,UNWANTED SUBJECT,2025-03-14
03/13/2025 16:28,223 Auburn St,25018140,THEFT,2025-03-14
03/13/2025 16:24,Spruce St / Beech St,25018139,TRAFFIC STOP,2025-03-14
03/13/2025 16:20,175 Lincoln St,25018138,CHECK AREA FOR PROBLEM,2025-03-14
03/13/2025 16:20,739 Grove St: @VALLEY GROVE APTS #739,25018137,FRAUD,2025-03-14
03/13/2025 16:17,242 BEECH ST: @7-ELEVEN VALLEY ST,25018135,BUSINESS CHECK,2025-03-14
03/13/2025 16:12,406 Hanover St,25018134,CIVIL STANDBY,2025-03-14
03/13/2025 15:31,25 Cartier St,25018125,CHECK CONDITION OF SUBJECT,2025-03-14
03/13/2025 16:07,323 THORNTON ST,25018133,KIDS PROBLEM,2025-03-14
03/13/2025 16:06,601 Green St,25018129,TRAFFIC STOP,2025-03-14
03/13/2025 16:05,183 Blaine St,25018131,CHECK CONDITION OF SUBJECT,2025-03-14
03/13/2025 16:04,129 Mammoth Rd,25018130,CRIMINAL MISCHIEF,2025-03-14
03/13/2025 16:03,Elm St / Myrtle St,25018132,CHECK AREA FOR PROBLEM,2025-03-14
03/13/2025 15:44,155 Agnes St: @BIRON ST APTS #155,25018128,NEIGHBOR COMPLAINT,2025-03-14
03/13/2025 16:34,MANCHESTER ST / UNION ST,25018141,HOTSPOT PATROL,2025-03-14
03/13/2025 16:39,Pine St / Prospect St,25018143,CHECK SUBJECT,2025-03-14
03/13/2025 16:39,210 EDDY RD: @MOBIL MART,25018144,BUSINESS CHECK,2025-03-14
03/13/2025 16:41,15 English Village Rd: @DEVONSHIRE VILLAGE #15,25018145,HARRASSMENT,2025-03-14
03/13/2025 16:44,125 Derryfield Ct,25018146,FRAUD,2025-03-14
03/13/2025 16:45,375 S Willow St: @SHAWS PLAZA,25018147,CHECK SUBJECT,2025-03-14
03/13/2025 16:49,62 Bow St,25018154,CIVIL STANDBY,2025-03-14
03/13/2025 16:51,Union St / Auburn St,25018150,ACCIDENT WITH INJURY,2025-03-14
03/13/2025 16:53,44 WELCH AVE,25018151,HARRASSMENT,2025-03-14
03/13/2025 16:55,Wellington Rd/ Londonderry Turnpike,25018153,ACCIDENT,2025-03-14
03/13/2025 16:56,219 Londonderry Tpke: @Gulf 219 Londonderry Tpke,25018152,ACCIDENT WITH INJURY,2025-03-14
03/13/2025 16:57,165 John E Devine Dr: @GOODWILL,25018155,CHECK CONDITION OF SUBJECT,2025-03-14
03/13/2025 17:03,427 CARTIER ST,25018156,CHECK CONDITION OF SUBJECT,2025-03-14
03/13/2025 17:05,40 Orange St,25018157,CHECK AREA FOR PROBLEM,2025-03-14
03/13/2025 17:08,Bridge St / Ashland St,25018158,ASSAULT,2025-03-14
03/13/2025 17:11,Lake Ave / Grand Ave,25018159,BROADCAST MESSAGE,2025-03-14
03/13/2025 17:12,70 Kelley St: @LIVE FREE SOBER LIVING,25018160,THEFT,2025-03-14
