datetime,location,incident_number,details,retrieval_date
03/08/2025 00:15,1230 Elm St: @BRADY SULLIVAN BLDG ELM ST,25016659,ARGUMENT,2025-03-09
03/08/2025 16:50,PINE ST / LAUREL ST,25016813,CHECK SUBJECT,2025-03-09
03/08/2025 16:09,Silver St / Maple St,25016802,TRAFFIC STOP,2025-03-09
03/08/2025 16:09,242 BEECH ST: @7-ELEVEN VALLEY ST,25016803,BUSINESS CHECK,2025-03-09
03/08/2025 16:15,UNION ST / HARVARD ST,25016804,TRAFFIC STOP,2025-03-09
03/08/2025 16:25,1 Elliot Way: @ELLIOT HOSPITAL,25016805,CHECK SUBJECT,2025-03-09
03/08/2025 16:30,BEECH ST / HARVARD ST,25016806,TRAFFIC STOP,2025-03-09
03/08/2025 16:30,ELM ST / PEARL ST,25016807,TRAFFIC STOP,2025-03-09
03/08/2025 16:35,MAPLE ST / VALLEY ST,25016808,TRAFFIC STOP,2025-03-09
03/08/2025 16:41,143 Allen St,25016810,ROAD RAGE,2025-03-09
03/08/2025 16:42,ELM ST / PROSPECT ST,25016809,PARKING COMPLAINT,2025-03-09
03/08/2025 16:45,Webster St / Elm St,25016811,TRAFFIC STOP,2025-03-09
03/08/2025 16:49,BEECH ST / HAYWARD ST,25016812,TRAFFIC STOP,2025-03-09
03/08/2025 16:54,205 JEWETT ST,25016814,ACCIDENT,2025-03-09
03/08/2025 17:54,Hall St / Manchester St,25016828,ABANDON VEHICLE,2025-03-09
03/08/2025 16:55,205 Jewett St,25016815,ACCIDENT HIT AND RUN,2025-03-09
03/08/2025 17:05,Youville St / Bremer St,25016816,TRAFFIC STOP,2025-03-09
03/08/2025 17:16,1140 Page St,25016817,ANIMAL COMPLAINTS,2025-03-09
03/08/2025 17:27,Elm Street,25016818,SPECIAL ATTENTION,2025-03-09
03/08/2025 17:28,172 Laurel St,25016819,PARKING COMPLAINT,2025-03-09
03/08/2025 17:40,CHESTNUT ST / CEDAR ST,25016820,TRAFFIC STOP,2025-03-09
03/08/2025 17:43,210 EDDY RD: @MOBIL MART,25016821,BUSINESS CHECK,2025-03-09
