datetime,location,incident_number,details,retrieval_date
03/31/2025 00:11,85 S Main St: @7-ELEVEN S MAIN ST,25022598,CHECK VEHICLE,2025-04-01
03/31/2025 16:27,620 Hayward St,25022755,FRAUD,2025-04-01
03/31/2025 16:04,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,25022744,FOUND PROPERTY,2025-04-01
03/31/2025 16:05,Lincoln St / Auburn St,25022745,CHECK VEHICLE,2025-04-01
03/31/2025 16:08,210 EDDY RD: @MOBIL MART,25022746,BUSINESS CHECK,2025-04-01
03/31/2025 16:11,227 Aaron Dr,25022747,FRAUD,2025-04-01
03/31/2025 16:12,323 S Willow St: @avis dental,25022748,UNWANTED SUBJECT,2025-04-01
03/31/2025 16:17,460 Elm St: @MARKET BASKET,25022749,ACCIDENT,2025-04-01
03/31/2025 16:18,S Willow St / Cilley Rd,25022750,CHECK CONDITION OF SUBJECT,2025-04-01
03/31/2025 16:18,29 Cilley Rd: @NORTHWAY BANK,25022751,UNWANTED SUBJECT,2025-04-01
03/31/2025 16:20,66 Ccove St Goffstown,25022752,KNOCK AND TALK,2025-04-01
03/31/2025 16:20,LINCOLN ST / AUBURN ST,25022753,ABANDON VEHICLE,2025-04-01
03/31/2025 16:24,150 Dow St,25022754,CHECK SUBJECT,2025-04-01
03/31/2025 16:30,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25022756,SPECIAL ATTENTION,2025-04-01
03/31/2025 15:57,39 BEECH ST: @Beech St Shelter,25022741,SPECIAL ATTENTION,2025-04-01
03/31/2025 16:30,242 BEECH ST: @7-ELEVEN VALLEY ST,25022757,BUSINESS CHECK,2025-04-01
03/31/2025 16:34,1056 River Rd: @YDC,25022758,SPECIAL ATTENTION,2025-04-01
03/31/2025 16:42,39 Beech St: @Beech St Shelter,25022759,SPECIAL ATTENTION,2025-04-01
03/31/2025 16:47,39 Beech St: @Beech St Shelter,25022760,SPECIAL ATTENTION,2025-04-01
03/31/2025 16:51,Canal St / Granite St,25022761,CHECK SUBJECT,2025-04-01
03/31/2025 16:54,275 CARTIER ST,25022762,CHECK VEHICLE,2025-04-01
03/31/2025 16:55,550 Lincoln St,25022764,CIVIL STANDBY,2025-04-01
03/31/2025 16:57,360 Union St: @SEVEN DAYS MARKET,25022763,CHECK SUBJECT,2025-04-01
03/31/2025 17:00,CHESTNUT ST / LOWELL ST,25022765,HOTSPOT PATROL,2025-04-01
03/31/2025 17:04,25 Prospect St,25022767,WANTED PERSON CHECK,2025-04-01
03/31/2025 17:05,405 Valley St: @MPD,25022766,ADMINISTRATIVE MISC,2025-04-01
03/31/2025 16:01,421 Manchester St,25022743,CHECK AREA FOR PROBLEM,2025-04-01
03/31/2025 15:55,BEECH ST / LAKE AVE,25022742,CHECK AREA FOR PROBLEM,2025-04-01
03/31/2025 17:09,SPRUCE ST / MAPLE ST,25022769,HOTSPOT PATROL,2025-04-01
03/31/2025 14:42,440 Harvey Rd,25022727,ACCIDENT,2025-04-01
03/31/2025 13:41,198 Pearl St: @MAPLE LEAF HEALTH CARE,25022718,STOLEN MOTOR VEHICLE,2025-04-01
03/31/2025 13:43,115 Notre Dame Ave,25022717,CHECK CONDITION OF SUBJECT,2025-04-01
03/31/2025 13:44,66 Cove St Gtown,25022716,ADDED INFO TO PREVIOUS CASE,2025-04-01
03/31/2025 13:50,0 Island Pond Rd,25022719,ANIMAL BITES,2025-04-01
03/31/2025 14:03,222 Merrimack St,25022721,ABANDON VEHICLE,2025-04-01
03/31/2025 14:05,Spruce St / Beech St,25022720,TRAFFIC STOP,2025-04-01
03/31/2025 14:10,339 Notre Dame Ave: @SIMPSON PARK,25022722,CHECK CONDITION OF SUBJECT,2025-04-01
03/31/2025 14:14,S Willow St / S Porter St,25022723,CHECK CONDITION OF SUBJECT,2025-04-01
03/31/2025 14:16,Beech St / Spruce St,25022724,TRAFFIC STOP,2025-04-01
03/31/2025 14:20,UNION ST / CEDAR ST,25022725,HOTSPOT PATROL,2025-04-01
03/31/2025 14:26,293 Wilson St: @HOPE FOR RECOVERY SUITE 101,25022726,HARRASSMENT,2025-04-01
03/31/2025 14:42,Highland St / E High St,25022728,PARKING COMPLAINT,2025-04-01
03/31/2025 15:45,116 March Ave: @TJ MAXX,25022740,SUSPICIOUS ACTIVITY,2025-04-01
03/31/2025 14:47,1 Elliot Way: @ELLIOT HOSPITAL,25022729,DISORDERLY CONDUCT IN PROGRESS,2025-04-01
03/31/2025 15:00,206 Grove St,25022730,CHECK VEHICLE,2025-04-01
03/31/2025 15:05,273 Cedar St,25022731,ADDED INFO TO PREVIOUS CASE,2025-04-01
03/31/2025 15:11,297 Amherst St: @COMMONWEALTH COLLECTIVE 297 AMHER,25022732,HANGUP CALL,2025-04-01
03/31/2025 15:12,Boutwell St / Bremer St,25022733,CHECK AREA FOR PROBLEM,2025-04-01
03/31/2025 15:12,127 Myrtle St,25022736,ASSIST OTHER AGENCY,2025-04-01
03/31/2025 15:13,15 Eagle Nest Way,25022735,HARRASSMENT,2025-04-01
03/31/2025 15:15,North St / Ash St,25022734,TRAFFIC STOP,2025-04-01
03/31/2025 15:39,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,25022737,CHECK SUBJECT,2025-04-01
03/31/2025 15:40,242 BEECH ST: @7-ELEVEN VALLEY ST,25022738,BUSINESS CHECK,2025-04-01
