datetime,location,incident_number,details,retrieval_date
03/25/2025 00:07,890 Clay St,25021075,WANTED PERSON CHECK,2025-03-26
03/25/2025 15:57,Pearl St / Pine St,25021239,CHECK AREA FOR PROBLEM,2025-03-26
03/25/2025 15:33,305 SECOND ST: @BASS ISLAND PARK,25021225,HOMELESS ISSUES,2025-03-26
03/25/2025 15:33,777 S Willow St: @BURLINGTON COAT FACTORY (S WILLO,25021227,CHECK CONDITION OF SUBJECT,2025-03-26
03/25/2025 15:34,64 Candia Rd,25021228,FRAUD,2025-03-26
03/25/2025 15:38,405 Valley St: @MPD,25021229,ADMINISTRATIVE MISC,2025-03-26
03/25/2025 15:43,777 S Willow St: @MICHAELS ARTS & CRAFTS (S WILLOW,25021232,CHECK CONDITION OF SUBJECT,2025-03-26
03/25/2025 15:43,860 S Porter St: @FAIRFIELD INN,25021235,THEFT,2025-03-26
03/25/2025 15:43,34 Beech St: @FW WEBB,25021231,CHECK SUBJECT,2025-03-26
03/25/2025 15:47,52 March Ave: @Panera Bread 52 March Av,25021233,CHECK CONDITION OF SUBJECT,2025-03-26
03/25/2025 15:48,1056 RIVER RD: @YDC,25021234,SPECIAL ATTENTION,2025-03-26
03/25/2025 15:49,210 EDDY RD: @MOBIL MART,25021236,BUSINESS CHECK,2025-03-26
03/25/2025 15:50,228 Merrimack St,25021237,MEALS ON WHEELS,2025-03-26
03/25/2025 15:51,176 Mitchell St: @RAMSAY HOUSE # 1,25021238,MEALS ON WHEELS,2025-03-26
03/25/2025 15:59,1 Elliot Way: @ELLIOT HOSPITAL,25021240,MISSING PERSON,2025-03-26
03/25/2025 12:42,510 Harvey Rd: @MOBIL,25021192,ACCIDENT,2025-03-26
03/25/2025 16:09,92 Trahan St,25021241,UNWANTED SUBJECT,2025-03-26
03/25/2025 16:10,21 Front St: @HAMPTON INN,25021242,ACCIDENT,2025-03-26
03/25/2025 16:13,Maple St / Monadnock Ln,25021243,PARKING COMPLAINT,2025-03-26
03/25/2025 16:20,217 UNION ST: @Brothers Express,25021244,BUSINESS CHECK,2025-03-26
03/25/2025 16:23,405 Pine St: @CITY LIBRARY EAST,25021246,MENTAL HEALTH ISSUE,2025-03-26
03/25/2025 16:23,210 EDDY RD: @MOBIL MART,25021245,BUSINESS CHECK,2025-03-26
03/25/2025 16:26,1 ALICE AVE,25021247,ADMINISTRATIVE MISC,2025-03-26
03/25/2025 16:33,842 DOUGLAS ST: @THIBEAULT FIELD,25021249,CHECK VEHICLE,2025-03-26
03/25/2025 16:34,Thibault,25021250,CHECK VEHICLE,2025-03-26
03/25/2025 16:35,405 Valley St: @MPD,25021251,ADMINISTRATIVE MISC,2025-03-26
03/25/2025 16:51,MAPLE ST / HANOVER ST,25021252,CHECK SUBJECT,2025-03-26
03/25/2025 16:56,486 GRANITE ST,25021253,ANIMAL COMPLAINTS,2025-03-26
03/25/2025 15:32,Nickels Market,25021226,,2025-03-26
03/25/2025 15:31,405 Valley St: @MPD,25021224,ADMINISTRATIVE MISC,2025-03-26
03/25/2025 15:25,101 Ruth Ave,25021223,MISSING KID UNDER 12 YOA,2025-03-26
03/25/2025 15:24,granite st/ rail trail,25021222,HOMELESS ISSUES,2025-03-26
03/25/2025 12:59,600 Maple St: @GALE HOME,25021194,SPECIAL ATTENTION,2025-03-26
03/25/2025 13:09,401 Cypress St: @CYPRESS CENTER,25021195,HANGUP CALL,2025-03-26
03/25/2025 13:16,2519 Elm St: @WEBSTER SCHOOL,25021196,MENTAL HEALTH ISSUE,2025-03-26
03/25/2025 13:23,435 Elm St,25021197,DRUG ACTIVITY,2025-03-26
03/25/2025 13:31,405 Valley St: @MPD,25021199,WARRANT,2025-03-26
03/25/2025 13:36,Pine St / Salmon St,25021200,ACCIDENT,2025-03-26
03/25/2025 13:37,Salmon/pine,25021201,,2025-03-26
03/25/2025 13:39,300 YOUNG ST: @PROUT PARK,25021202,SPECIAL ATTENTION,2025-03-26
03/25/2025 13:41,293 Wilson St,25021203,MENTAL HEALTH ISSUE,2025-03-26
03/25/2025 13:45,172 Laurel St,25021204,MENTAL HEALTH ISSUE,2025-03-26
03/25/2025 14:07,445 Willow St: @VALLEY STREET JAIL,25021205,INVOLUNTARY EMERG. ADMISSION,2025-03-26
03/25/2025 14:17,675 S Willow St: @WENDY'S S WILLOW ST,25021207,ARGUMENT,2025-03-26
03/25/2025 14:23,414 Lake Ave,25021210,HARRASSMENT,2025-03-26
03/25/2025 14:27,201 John E Devine Dr: @HANNAFORD JOHN E DEVINE DR,25021208,CHECK CONDITION OF SUBJECT,2025-03-26
03/25/2025 14:30,769 S Main St,25021209,HANGUP CALL,2025-03-26
03/25/2025 14:37,46 Batchelder Ave,25021212,WIRES DOWN,2025-03-26
03/25/2025 14:37,35 Hamel Dr: @WORKOUT CLUB OF MANCHESTER,25021213,CRIMINAL THREATENING,2025-03-26
03/25/2025 14:37,265 Blucher St,25021214,INVOLUNTARY EMERG. ADMISSION,2025-03-26
03/25/2025 14:55,28 Lynx Way: @8508,25021216,THEFT,2025-03-26
03/25/2025 14:59,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25021215,HOMELESS ISSUES,2025-03-26
