visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10,True,43,43,NW 6 mph,29.95,2025-06-25T17:54:15-0400,1750888455,86,86,93,71,88,88,61,Sunny,Sunny,01,32,2025-05-25 17:54:00,08:29 PM,05:05 AM,Alton,43.46,-71.22
10,True,42,42,N 4 mph,29.94,2025-06-25T17:55:50-0400,1750888550,91,91,96,74,94,94,64,Sunny,Sunny,01,32,2025-05-25 17:55:00,08:29 PM,05:09 AM,Amherst,42.86,-71.62
10,True,46,46,NNW 3 mph,29.95,2025-06-25T17:57:50-0400,1750888670,88,88,93,70,92,92,65,Fair,Fair,02,34,2025-05-25 17:57:00,08:31 PM,05:09 AM,Antrim,43.04,-71.95
10,True,44,44,NW 7 mph,29.96,2025-06-25T17:53:34-0400,1750888414,86,86,89,70,88,88,62,Sunny,Sunny,01,32,2025-05-25 17:53:00,08:32 PM,05:06 AM,Ashland,43.7,-71.63
9,True,55,55,WNW 18 mph,29.98,2025-06-25T17:52:19-0400,1750888339,80,80,86,72,83,83,63,Sunny,Sunny,01,32,2025-05-25 17:52:00,08:32 PM,05:03 AM,Bartlett,44.07,-71.28
10,True,47,47,NW 6 mph,29.95,2025-06-25T17:55:16-0400,1750888516,85,85,89,70,87,87,63,Sunny,Sunny,01,32,2025-05-25 17:55:00,08:30 PM,05:06 AM,Belmont,43.44,-71.48
10,True,44,44,NNW 3 mph,29.95,2025-06-25T17:55:42-0400,1750888542,89,89,93,70,92,92,64,Sunny,Sunny,01,32,2025-05-25 17:55:00,08:30 PM,05:09 AM,Bennington,43.0,-71.92
9,True,46,46,NW 14 mph,30.01,2025-06-25T18:00:29-0400,1750888829,78,78,88,69,80,80,56,P Cloudy,Partly Cloudy,35,30,2025-05-25 18:00:00,08:33 PM,05:01 AM,Berlin city,44.49,-71.26
9,True,49,49,NNW 9 mph,30.01,2025-06-25T18:00:19-0400,1750888819,77,77,86,67,77,77,57,P Cloudy,Partly Cloudy,35,30,2025-05-25 18:00:00,08:34 PM,05:04 AM,Bethlehem,44.28,-71.69
10,True,47,47,NNW 5 mph,29.97,2025-06-25T17:54:51-0400,1750888491,85,85,89,68,87,87,62,Sunny,Sunny,01,32,2025-05-25 17:54:00,08:32 PM,05:09 AM,Blodgett Landing,43.38,-72.04
10,True,46,46,NNW 5 mph,29.96,2025-06-25T17:53:49-0400,1750888429,87,87,93,71,90,90,64,Sunny,Sunny,01,32,2025-05-25 17:53:00,08:31 PM,05:09 AM,Bradford,43.27,-71.96
10,True,48,48,NW 7 mph,29.96,2025-06-25T17:56:06-0400,1750888566,85,85,89,69,87,87,63,Sunny,Sunny,01,32,2025-05-25 17:56:00,08:32 PM,05:07 AM,Bristol,43.6,-71.75
10,True,51,51,NW 7 mph,29.98,2025-06-25T17:55:24-0400,1750888524,83,83,85,68,85,85,63,Sunny,Sunny,01,32,2025-05-25 17:55:00,08:33 PM,05:07 AM,Canaan,43.65,-72.02
9,True,43,43,NNW 7 mph,29.95,2025-06-25T17:51:50-0400,1750888310,87,87,90,72,88,88,61,Sunny,Sunny,01,32,2025-05-25 17:51:00,08:30 PM,05:04 AM,Center Ossipee,43.75,-71.15
9,True,50,50,WNW 10 mph,29.96,2025-06-25T17:55:22-0400,1750888522,85,85,87,71,87,87,64,Sunny,Sunny,01,32,2025-05-25 17:55:00,08:31 PM,05:05 AM,Center Sandwich,43.81,-71.44
10,True,49,49,NNW 5 mph,29.96,2025-06-25T17:59:08-0400,1750888748,88,88,94,71,92,92,67,Fair,Fair,02,34,2025-05-25 17:59:00,08:33 PM,05:11 AM,Charlestown,43.24,-72.42
10,True,49,49,NW 6 mph,29.97,2025-06-25T17:55:46-0400,1750888546,87,87,93,70,90,90,65,Sunny,Sunny,01,32,2025-05-25 17:55:00,08:33 PM,05:10 AM,Claremont city,43.38,-72.34
9,True,39,39,NW 9 mph,30.03,2025-06-25T17:53:11-0400,1750888391,77,77,88,67,77,77,50,Sunny,Sunny,01,32,2025-05-25 17:53:00,08:36 PM,05:00 AM,Colebrook,44.89,-71.49
10,True,43,43,NNW 5 mph,29.94,2025-06-25T17:54:44-0400,1750888484,90,90,94,71,93,93,64,Sunny,Sunny,01,32,2025-05-25 17:54:00,08:30 PM,05:07 AM,Concord city,43.23,-71.56
10,True,47,47,NNW 5 mph,29.94,2025-06-25T17:56:14-0400,1750888574,87,87,93,70,90,90,64,Sunny,Sunny,01,32,2025-05-25 17:56:00,08:30 PM,05:08 AM,Contoocook,43.22,-71.71
9,True,46,46,WNW 11 mph,29.96,2025-06-25T17:53:36-0400,1750888416,85,85,90,74,87,87,62,Sunny,Sunny,01,32,2025-05-25 17:53:00,08:31 PM,05:03 AM,Conway,43.98,-71.13
10,True,46,46,N 6 mph,29.93,2025-06-25T17:53:33-0400,1750888413,88,88,95,74,91,91,64,Sunny,Sunny,01,32,2025-05-25 17:53:00,08:27 PM,05:07 AM,Derry,42.89,-71.28
10,True,48,48,SSE 4 mph,29.93,2025-06-25T18:00:31-0400,1750888831,87,87,97,73,90,90,65,P Cloudy,Partly Cloudy,35,30,2025-05-25 18:00:00,08:27 PM,05:05 AM,Dover city,43.19,-70.88
10,True,50,50,SE 4 mph,29.93,2025-06-25T17:50:53-0400,1750888253,86,86,96,73,90,90,66,Sunny,Sunny,01,32,2025-05-25 17:50:00,08:27 PM,05:05 AM,Durham,43.14,-70.92
10,True,38,38,NNW 5 mph,29.93,2025-06-25T17:53:24-0400,1750888404,93,93,97,73,95,95,63,Sunny,Sunny,01,32,2025-05-25 17:53:00,08:28 PM,05:08 AM,East Merrimack,42.87,-71.48
10,True,51,51,NNW 7 mph,29.98,2025-06-25T17:51:10-0400,1750888270,83,83,87,70,86,86,63,P Cloudy,Partly Cloudy,35,30,2025-05-25 17:51:00,08:34 PM,05:08 AM,Enfield,43.64,-72.15
10,True,45,45,ENE 4 mph,29.93,2025-06-25T17:53:23-0400,1750888403,90,90,97,73,94,94,66,Sunny,Sunny,01,32,2025-05-25 17:53:00,08:27 PM,05:06 AM,Epping,43.03,-71.09
10,True,53,53,SE 6 mph,29.93,2025-06-25T17:59:27-0400,1750888767,86,86,99,74,90,90,67,P Cloudy,Partly Cloudy,35,30,2025-05-25 17:59:00,08:26 PM,05:06 AM,Exeter,42.98,-70.95
10,True,43,43,NNW 5 mph,29.94,2025-06-25T17:54:49-0400,1750888489,87,87,95,73,89,89,62,Sunny,Sunny,01,32,2025-05-25 17:54:00,08:28 PM,05:05 AM,Farmington,43.4,-71.07
10,True,48,48,NNW 6 mph,29.95,2025-06-25T17:57:28-0400,1750888648,87,87,90,70,90,90,65,P Cloudy,Partly Cloudy,35,30,2025-05-25 17:57:00,08:31 PM,05:07 AM,Franklin city,43.45,-71.67
10,True,44,44,NNW 5 mph,29.94,2025-06-25T17:53:41-0400,1750888421,88,88,94,71,91,91,64,Sunny,Sunny,01,32,2025-05-25 17:53:00,08:29 PM,05:08 AM,Goffstown,43.02,-71.6
9,True,47,47,WNW 17 mph,30.0,2025-06-25T17:53:27-0400,1750888407,81,81,89,72,82,82,59,Fair,Fair,02,34,2025-05-25 17:53:00,08:33 PM,05:01 AM,Gorham,44.39,-71.19
10,True,46,46,NE 2 mph,29.94,2025-06-25T18:00:43-0400,1750888843,88,88,93,71,92,92,65,Sunny,Sunny,01,32,2025-05-25 18:00:00,08:29 PM,05:10 AM,Greenville,42.77,-71.8
9,True,42,42,NW 8 mph,30.01,2025-06-25T18:00:16-0400,1750888816,79,79,89,68,80,80,54,P Cloudy,Partly Cloudy,35,30,2025-05-25 18:00:00,08:35 PM,05:02 AM,Groveton,44.6,-71.52
10,True,55,55,SE 6 mph,29.94,2025-06-25T17:51:47-0400,1750888307,84,84,99,75,87,87,66,Sunny,Sunny,01,32,2025-05-25 17:51:00,08:26 PM,05:05 AM,Hampton,42.94,-70.83
10,True,51,51,SE 7 mph,29.94,2025-06-25T17:58:06-0400,1750888686,84,84,96,75,86,86,64,Sunny,Sunny,01,32,2025-05-25 17:58:00,08:25 PM,05:05 AM,Hampton Beach,42.91,-70.81
10,True,45,45,N 3 mph,29.95,2025-06-25T17:58:02-0400,1750888682,88,88,93,69,91,91,64,Fair,Fair,02,34,2025-05-25 17:58:00,08:30 PM,05:10 AM,Hancock,42.97,-71.98
10,True,48,48,NNW 7 mph,29.98,2025-06-25T17:58:43-0400,1750888723,87,87,89,68,91,91,65,Fair,Fair,02,34,2025-05-25 17:58:00,08:34 PM,05:08 AM,Hanover,43.71,-72.28
10,True,47,47,NNW 4 mph,29.95,2025-06-25T17:58:41-0400,1750888721,88,88,94,71,91,91,65,Fair,Fair,02,34,2025-05-25 17:58:00,08:31 PM,05:08 AM,Henniker,43.18,-71.82
10,True,45,45,NNW 4 mph,29.95,2025-06-25T17:59:06-0400,1750888746,89,89,94,71,92,92,65,Fair,Fair,02,34,2025-05-25 17:59:00,08:31 PM,05:09 AM,Hillsborough,43.11,-71.9
10,True,47,47,NW 5 mph,29.95,2025-06-25T17:51:28-0400,1750888288,89,89,94,70,94,94,67,Showers Near,Showers in the Vicinity,01,32,2025-05-25 17:51:00,08:32 PM,05:13 AM,Hinsdale,42.79,-72.49
10,True,43,43,NNW 5 mph,29.94,2025-06-25T17:56:27-0400,1750888587,88,88,95,73,91,91,63,Sunny,Sunny,01,32,2025-05-25 17:56:00,08:29 PM,05:07 AM,Hooksett,43.09,-71.46
10,True,44,44,N 5 mph,29.93,2025-06-25T17:52:19-0400,1750888339,90,90,97,75,93,93,65,Sunny,Sunny,01,32,2025-05-25 17:52:00,08:27 PM,05:08 AM,Hudson,42.76,-71.43
10,True,46,46,E 0 mph,30.0,2025-06-25T17:57:05-0400,1750888625,88,88,92,70,90,90,64,Fair,Fair,02,34,2025-05-25 17:57:00,08:30 PM,05:11 AM,Jaffrey,42.81,-72.02
10,True,44,44,NNW 4 mph,29.95,2025-06-25T18:00:36-0400,1750888836,91,91,95,71,95,95,66,Sunny,Sunny,01,32,2025-05-25 18:00:00,08:32 PM,05:11 AM,Keene city,42.95,-72.3
10,True,47,47,NW 6 mph,29.95,2025-06-25T17:57:14-0400,1750888634,85,85,89,71,87,87,63,Sunny,Sunny,01,32,2025-05-25 17:57:00,08:31 PM,05:06 AM,Laconia city,43.57,-71.48
10,True,43,43,NNW 8 mph,30.01,2025-06-25T17:58:04-0400,1750888684,80,80,90,68,81,81,55,Fair,Fair,02,34,2025-05-25 17:58:00,08:34 PM,05:02 AM,Lancaster,44.49,-71.57
10,True,48,48,NNW 7 mph,29.95,2025-06-25T17:57:17-0400,1750888637,87,87,89,70,91,91,65,Fair,Fair,02,34,2025-05-25 17:57:00,08:34 PM,05:08 AM,Lebanon city,43.64,-72.25
9,True,53,53,NW 11 mph,30.0,2025-06-25T18:00:03-0400,1750888803,78,78,83,68,78,78,59,P Cloudy,Partly Cloudy,35,30,2025-05-25 18:00:00,08:33 PM,05:04 AM,Lincoln,44.06,-71.67
9,True,44,44,NNW 8 mph,30.0,2025-06-25T17:53:58-0400,1750888438,82,82,88,69,83,83,58,Fair,Fair,02,34,2025-05-25 17:53:00,08:35 PM,05:05 AM,Lisbon,44.21,-71.91
9,True,45,45,NNW 8 mph,30.01,2025-06-25T17:59:26-0400,1750888766,80,80,88,68,81,81,57,P Cloudy,Partly Cloudy,35,30,2025-05-25 17:59:00,08:35 PM,05:04 AM,Littleton,44.32,-71.76
