visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
8,True,97,97,W 4 mph,29.89,2025-08-29T23:52:40-0400,1756525960,55,55,67,53,55,55,54,Cloudy,Cloudy,07,26,2025-07-29 23:52:00,07:25 PM,06:05 AM,Alton,43.46,-71.22
10,True,90,90,NW 3 mph,29.9,2025-08-29T23:58:25-0400,1756526305,58,58,73,54,58,58,55,M Cloudy,Mostly Cloudy,38,27,2025-07-29 23:58:00,07:25 PM,06:08 AM,Amherst,42.86,-71.62
10,True,87,87,WSW 3 mph,29.91,2025-08-29T23:58:58-0400,1756526338,57,57,71,54,57,57,53,M Cloudy,Mostly Cloudy,38,27,2025-07-29 23:58:00,07:27 PM,06:09 AM,Antrim,43.04,-71.95
10,True,90,90,W 6 mph,29.9,2025-08-29T23:55:15-0400,1756526115,55,55,69,48,54,54,52,Cloudy,Cloudy,07,26,2025-07-29 23:55:00,07:27 PM,06:07 AM,Ashland,43.7,-71.63
6,True,94,94,WNW 11 mph,29.9,2025-08-29T23:59:11-0400,1756526351,54,54,68,47,50,50,52,M Cloudy,Mostly Cloudy,38,27,2025-07-29 23:59:00,07:26 PM,06:05 AM,Bartlett,44.07,-71.28
9,True,92,92,W 4 mph,29.9,2025-08-29T23:54:05-0400,1756526045,56,56,70,53,56,56,54,Cloudy,Cloudy,07,26,2025-07-29 23:54:00,07:26 PM,06:06 AM,Belmont,43.44,-71.48
10,True,87,87,W 3 mph,29.91,2025-08-30T00:00:08-0400,1756526408,57,57,72,52,57,57,53,M Cloudy,Mostly Cloudy,38,27,2025-07-30 00:00:00,07:25 PM,06:10 AM,Bennington,43.0,-71.92
6,True,93,93,SE 3 mph,29.91,2025-08-30T00:00:31-0400,1756526431,52,52,65,43,52,52,50,Cloudy,Cloudy,07,26,2025-07-30 00:00:00,07:24 PM,06:05 AM,Berlin city,44.49,-71.26
5,True,95,95,E 0 mph,29.92,2025-08-29T23:59:17-0400,1756526357,49,49,66,49,49,49,48,Cloudy,Cloudy,07,26,2025-07-29 23:59:00,07:28 PM,06:06 AM,Bethlehem,44.28,-71.69
10,True,90,90,WNW 4 mph,29.92,2025-08-29T23:52:01-0400,1756525921,55,55,68,51,54,54,52,Cloudy,Cloudy,07,26,2025-07-29 23:52:00,07:28 PM,06:09 AM,Blodgett Landing,43.38,-72.04
10,True,89,89,W 4 mph,29.91,2025-08-29T23:59:21-0400,1756526361,56,56,70,52,56,56,53,M Cloudy,Mostly Cloudy,38,27,2025-07-29 23:59:00,07:27 PM,06:08 AM,Bradford,43.27,-71.96
10,True,88,88,W 3 mph,29.91,2025-08-29T23:58:13-0400,1756526293,55,55,70,48,55,55,52,M Cloudy,Mostly Cloudy,38,27,2025-07-29 23:58:00,07:27 PM,06:07 AM,Bristol,43.6,-71.75
10,True,90,90,W 4 mph,29.93,2025-08-29T23:55:36-0400,1756526136,54,54,67,46,54,54,51,M Cloudy,Mostly Cloudy,38,27,2025-07-29 23:55:00,07:28 PM,06:08 AM,Canaan,43.65,-72.02
10,True,94,94,WSW 3 mph,29.89,2025-08-29T23:57:24-0400,1756526244,56,56,69,50,56,56,54,Cloudy,Cloudy,07,26,2025-07-29 23:57:00,07:25 PM,06:05 AM,Center Ossipee,43.75,-71.15
10,True,92,92,W 6 mph,29.89,2025-08-29T23:53:22-0400,1756526002,54,54,68,48,53,53,52,Cloudy,Cloudy,07,26,2025-07-29 23:53:00,07:26 PM,06:06 AM,Center Sandwich,43.81,-71.44
10,True,95,95,ESE 1 mph,29.93,2025-08-29T23:55:56-0400,1756526156,55,55,69,52,55,55,53,Cloudy,Cloudy,07,26,2025-07-29 23:55:00,07:29 PM,06:10 AM,Charlestown,43.24,-72.42
10,True,97,97,E 1 mph,29.93,2025-08-29T23:51:23-0400,1756525883,54,54,69,50,54,54,53,Cloudy,Cloudy,07,26,2025-07-29 23:51:00,07:29 PM,06:10 AM,Claremont city,43.38,-72.34
7,True,91,91,SE 1 mph,29.92,2025-08-29T23:57:53-0400,1756526273,52,52,64,46,52,52,49,Cloudy,Cloudy,07,26,2025-07-29 23:57:00,07:28 PM,06:04 AM,Colebrook,44.89,-71.49
6,True,99,99,SSW 1 mph,29.9,2025-08-29T23:56:47-0400,1756526207,56,56,71,52,56,56,56,M Cloudy,Mostly Cloudy,38,27,2025-07-29 23:56:00,07:26 PM,06:07 AM,Concord city,43.23,-71.56
7,True,93,93,S 1 mph,29.9,2025-08-29T23:58:32-0400,1756526312,56,56,72,48,56,56,54,M Cloudy,Mostly Cloudy,38,27,2025-07-29 23:58:00,07:26 PM,06:07 AM,Contoocook,43.22,-71.71
8,True,95,95,W 5 mph,29.89,2025-08-29T23:56:57-0400,1756526217,54,54,70,47,53,53,53,M Cloudy,Mostly Cloudy,38,27,2025-07-29 23:56:00,07:25 PM,06:04 AM,Conway,43.98,-71.13
10,True,93,93,WNW 4 mph,29.89,2025-08-29T23:55:47-0400,1756526147,59,59,71,56,59,59,57,Cloudy,Cloudy,07,26,2025-07-29 23:55:00,07:24 PM,06:06 AM,Derry,42.89,-71.28
8,True,95,95,NW 2 mph,29.89,2025-08-29T23:51:59-0400,1756525919,58,58,72,52,58,58,57,Cloudy,Cloudy,07,26,2025-07-29 23:51:00,07:23 PM,06:04 AM,Dover city,43.19,-70.88
9,True,95,95,NW 1 mph,29.89,2025-08-29T23:50:41-0400,1756525841,59,59,72,53,59,59,57,Cloudy,Cloudy,07,26,2025-07-29 23:50:00,07:23 PM,06:04 AM,Durham,43.14,-70.92
10,True,91,91,NW 2 mph,29.9,2025-08-30T00:00:12-0400,1756526412,59,59,74,56,59,59,56,M Cloudy,Mostly Cloudy,38,27,2025-07-30 00:00:00,07:23 PM,06:08 AM,East Merrimack,42.87,-71.48
10,True,89,89,WSW 3 mph,29.93,2025-08-29T23:57:06-0400,1756526226,56,56,69,49,56,56,53,M Cloudy,Mostly Cloudy,38,27,2025-07-29 23:57:00,07:29 PM,06:09 AM,Enfield,43.64,-72.15
