visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
2.3,True,96,96,N 10 mph,29.72,2025-05-23T06:00:22-0400,1747994422,40,40,45,40,34,34,39,Rain,Rain,18,12,2025-04-23 06:00:00,08:11 PM,05:12 AM,Alton,43.46,-71.22
7.0,True,93,93,NNW 10 mph,29.72,2025-05-23T05:58:05-0400,1747994285,43,43,46,42,38,38,42,Rain Shower,Rain Shower,12,11,2025-04-23 05:58:00,08:10 PM,05:16 AM,Amherst,42.86,-71.62
9.0,True,94,94,N 4 mph,29.75,2025-05-23T06:00:25-0400,1747994425,41,41,43,39,38,38,39,Cloudy,Cloudy,07,26,2025-04-23 06:00:00,08:12 PM,05:17 AM,Antrim,43.04,-71.95
7.0,True,95,95,NW 5 mph,29.75,2025-05-23T05:52:28-0400,1747993948,42,42,47,41,39,39,40,Rain Shower,Rain Shower,12,11,2025-04-23 05:52:00,08:13 PM,05:13 AM,Ashland,43.7,-71.63
5.0,True,98,98,NNW 19 mph,29.76,2025-05-23T05:55:33-0400,1747994133,41,41,47,41,31,31,40,Rain,Rain,18,12,2025-04-23 05:55:00,08:13 PM,05:11 AM,Bartlett,44.07,-71.28
7.0,True,95,95,N 8 mph,29.73,2025-05-23T05:56:59-0400,1747994219,42,42,46,41,36,36,40,Rain,Rain,18,12,2025-04-23 05:56:00,08:12 PM,05:13 AM,Belmont,43.44,-71.48
10.0,True,97,97,N 3 mph,29.75,2025-05-23T05:53:17-0400,1747993997,41,41,44,39,39,39,40,Cloudy,Cloudy,07,26,2025-04-23 05:53:00,08:12 PM,05:17 AM,Bennington,43.0,-71.92
1.0,True,92,92,N 7 mph,29.79,2025-05-23T06:00:27-0400,1747994427,37,37,46,37,32,32,35,Snow,Snow,22,16,2025-04-23 06:00:00,08:14 PM,05:09 AM,Berlin city,44.49,-71.26
9.0,True,92,92,NNE 3 mph,29.77,2025-05-23T05:52:07-0400,1747993927,38,38,46,38,36,36,36,Light Rain,Light Rain,12,11,2025-04-23 05:52:00,08:15 PM,05:12 AM,Bethlehem,44.28,-71.69
9.0,True,98,98,WNW 2 mph,29.76,2025-05-23T05:52:24-0400,1747993944,39,39,43,37,39,39,38,Showers Near,Showers in the Vicinity,07,26,2025-04-23 05:52:00,08:14 PM,05:16 AM,Blodgett Landing,43.38,-72.04
10.0,True,95,95,NW 3 mph,29.76,2025-05-23T05:50:56-0400,1747993856,42,42,45,39,42,42,40,Showers Near,Showers in the Vicinity,07,26,2025-04-23 05:50:00,08:13 PM,05:16 AM,Bradford,43.27,-71.96
9.0,True,93,93,NW 4 mph,29.75,2025-05-23T05:53:09-0400,1747993989,42,42,46,40,40,40,40,Cloudy,Cloudy,07,26,2025-04-23 05:53:00,08:13 PM,05:14 AM,Bristol,43.6,-71.75
9.0,True,97,97,WNW 2 mph,29.76,2025-05-23T05:58:54-0400,1747994334,40,40,45,39,40,40,39,Showers Near,Showers in the Vicinity,07,26,2025-04-23 05:58:00,08:14 PM,05:15 AM,Canaan,43.65,-72.02
7.0,True,91,91,N 10 mph,29.73,2025-05-23T05:53:32-0400,1747994012,42,42,48,41,35,35,39,Rain,Rain,18,12,2025-04-23 05:53:00,08:11 PM,05:11 AM,Center Ossipee,43.75,-71.15
7.0,True,97,97,N 12 mph,29.74,2025-05-23T05:58:11-0400,1747994291,40,40,47,40,33,33,39,Rain Shower,Rain Shower,12,11,2025-04-23 05:58:00,08:13 PM,05:12 AM,Center Sandwich,43.81,-71.44
10.0,True,97,97,NW 2 mph,29.77,2025-05-23T05:57:09-0400,1747994229,41,41,46,40,41,41,40,Cloudy,Cloudy,07,26,2025-04-23 05:57:00,08:15 PM,05:18 AM,Charlestown,43.24,-72.42
10.0,True,99,99,NW 0 mph,29.77,2025-05-23T05:55:30-0400,1747994130,40,40,46,39,40,40,40,Cloudy,Cloudy,07,26,2025-04-23 05:55:00,08:15 PM,05:17 AM,Claremont city,43.38,-72.34
8.0,True,89,89,NE 4 mph,29.79,2025-05-23T05:59:09-0400,1747994349,40,40,46,40,38,38,37,Showers Near,Showers in the Vicinity,07,26,2025-04-23 05:59:00,08:16 PM,05:09 AM,Colebrook,44.89,-71.49
7.0,True,93,93,NNW 8 mph,29.73,2025-05-23T05:54:33-0400,1747994073,43,43,47,41,38,38,41,Rain Shower,Rain Shower,12,11,2025-04-23 05:54:00,08:11 PM,05:14 AM,Concord city,43.23,-71.56
8.0,True,94,94,NNW 7 mph,29.74,2025-05-23T05:55:34-0400,1747994134,42,42,46,41,38,38,41,Cloudy,Cloudy,07,26,2025-04-23 05:55:00,08:12 PM,05:15 AM,Contoocook,43.22,-71.71
4.0,True,93,93,N 14 mph,29.74,2025-05-23T05:52:14-0400,1747993934,41,41,50,41,34,34,39,Rain,Rain,18,12,2025-04-23 05:52:00,08:12 PM,05:10 AM,Conway,43.98,-71.13
6.0,True,94,94,NNW 11 mph,29.7,2025-05-23T05:54:47-0400,1747994087,42,42,46,42,36,36,40,Rain Shower,Rain Shower,12,11,2025-04-23 05:54:00,08:09 PM,05:14 AM,Derry,42.89,-71.28
4.0,True,97,97,NNW 13 mph,29.66,2025-05-23T05:56:37-0400,1747994197,43,43,49,43,37,37,43,Cloudy,Cloudy,07,26,2025-04-23 05:56:00,08:08 PM,05:12 AM,Dover city,43.19,-70.88
4.0,True,97,97,NNW 13 mph,29.67,2025-05-23T05:59:30-0400,1747994370,43,43,49,43,37,37,42,Showers Near,Showers in the Vicinity,07,26,2025-04-23 05:59:00,08:08 PM,05:12 AM,Durham,43.14,-70.92
7.0,True,94,94,NNW 10 mph,29.72,2025-05-23T05:52:40-0400,1747993960,44,44,48,43,39,39,42,Rain Shower,Rain Shower,12,11,2025-04-23 05:52:00,08:10 PM,05:15 AM,East Merrimack,42.87,-71.48
9.0,True,97,97,NW 3 mph,29.77,2025-05-23T05:58:22-0400,1747994302,41,41,46,39,41,41,40,Showers Near,Showers in the Vicinity,07,26,2025-04-23 05:58:00,08:15 PM,05:15 AM,Enfield,43.64,-72.15
5.0,True,94,94,NNW 11 mph,29.68,2025-05-23T05:55:59-0400,1747994159,43,43,48,43,37,37,42,Rain Shower,Rain Shower,12,11,2025-04-23 05:55:00,08:09 PM,05:13 AM,Epping,43.03,-71.09
4.0,True,97,97,NNW 12 mph,29.67,2025-05-23T05:52:30-0400,1747993950,43,43,49,43,37,37,42,Showers Near,Showers in the Vicinity,06,28,2025-04-23 05:52:00,08:08 PM,05:13 AM,Exeter,42.98,-70.95
5.0,True,94,94,NNW 11 mph,29.7,2025-05-23T05:51:46-0400,1747993906,42,42,47,42,36,36,40,Rain,Rain,18,12,2025-04-23 05:51:00,08:10 PM,05:12 AM,Farmington,43.4,-71.07
9.0,True,95,95,NNW 5 mph,29.74,2025-05-23T05:53:53-0400,1747994033,42,42,47,41,38,38,41,Cloudy,Cloudy,07,26,2025-04-23 05:53:00,08:12 PM,05:14 AM,Franklin city,43.45,-71.67
7.0,True,99,99,NNW 7 mph,29.73,2025-05-23T05:50:47-0400,1747993847,42,42,46,41,37,37,42,Rain,Rain,18,12,2025-04-23 05:50:00,08:11 PM,05:15 AM,Goffstown,43.02,-71.6
3.0,True,95,95,NW 11 mph,29.79,2025-05-23T05:56:06-0400,1747994166,39,39,48,39,32,32,37,Rain/Snow,Rain and Snow,00,5,2025-04-23 05:56:00,08:14 PM,05:09 AM,Gorham,44.39,-71.19
7.0,True,95,95,NNW 7 mph,29.74,2025-05-23T05:59:09-0400,1747994349,41,41,44,40,36,36,39,Rain,Rain,18,12,2025-04-23 05:59:00,08:11 PM,05:17 AM,Greenville,42.77,-71.8
9.0,True,90,90,ENE 4 mph,29.78,2025-05-23T05:52:02-0400,1747993922,40,40,47,40,38,38,38,Light Rain,Light Rain,12,11,2025-04-23 05:52:00,08:16 PM,05:10 AM,Groveton,44.6,-71.52
4.0,True,98,98,NNW 15 mph,29.65,2025-05-23T05:55:38-0400,1747994138,43,43,48,43,36,36,43,Showers Near,Showers in the Vicinity,06,28,2025-04-23 05:55:00,08:07 PM,05:12 AM,Hampton,42.94,-70.83
4.0,True,98,98,NNW 16 mph,29.65,2025-05-23T05:55:14-0400,1747994114,44,44,49,44,36,36,43,Showers Near,Showers in the Vicinity,06,28,2025-04-23 05:55:00,08:07 PM,05:12 AM,Hampton Beach,42.91,-70.81
10.0,True,96,96,N 4 mph,29.75,2025-05-23T05:56:44-0400,1747994204,40,40,43,39,38,38,39,Cloudy,Cloudy,07,26,2025-04-23 05:56:00,08:12 PM,05:17 AM,Hancock,42.97,-71.98
10.0,True,99,99,WNW 2 mph,29.77,2025-05-23T05:54:26-0400,1747994066,41,41,48,41,41,41,41,Cloudy,Cloudy,07,26,2025-04-23 05:54:00,08:16 PM,05:16 AM,Hanover,43.71,-72.28
9.0,True,93,93,NNW 5 mph,29.75,2025-05-23T05:53:31-0400,1747994011,43,43,46,41,40,40,41,Cloudy,Cloudy,07,26,2025-04-23 05:53:00,08:12 PM,05:16 AM,Henniker,43.18,-71.82
9.0,True,92,92,N 5 mph,29.75,2025-05-23T05:57:25-0400,1747994245,42,42,44,40,39,39,40,Cloudy,Cloudy,07,26,2025-04-23 05:57:00,08:12 PM,05:16 AM,Hillsborough,43.11,-71.9
10.0,True,93,93,NW 4 mph,29.76,2025-05-23T05:54:09-0400,1747994049,42,42,47,41,40,40,40,Cloudy,Cloudy,07,26,2025-04-23 05:54:00,08:14 PM,05:20 AM,Hinsdale,42.79,-72.49
6.0,True,97,97,NNW 9 mph,29.72,2025-05-23T05:52:04-0400,1747993924,42,42,47,42,37,37,42,Rain Shower,Rain Shower,12,11,2025-04-23 05:52:00,08:10 PM,05:14 AM,Hooksett,43.09,-71.46
7.0,True,96,96,NW 10 mph,29.71,2025-05-23T05:50:56-0400,1747993856,44,44,47,43,38,38,42,Showers Near,Showers in the Vicinity,07,26,2025-04-23 05:50:00,08:09 PM,05:15 AM,Hudson,42.76,-71.43
10.0,True,90,90,N 3 mph,29.75,2025-05-23T05:55:34-0400,1747994134,42,42,44,39,40,40,39,Cloudy,Cloudy,07,26,2025-04-23 05:55:00,08:12 PM,05:18 AM,Jaffrey,42.81,-72.02
10.0,True,95,95,NW 3 mph,29.76,2025-05-23T05:53:12-0400,1747993992,41,41,48,41,41,41,40,Cloudy,Cloudy,07,26,2025-04-23 05:53:00,08:13 PM,05:18 AM,Keene city,42.95,-72.3
10.0,True,90,90,N 6 mph,29.75,2025-05-23T05:57:34-0400,1747994254,42,42,47,42,39,39,40,Light Rain,Light Rain,12,11,2025-04-23 05:57:00,08:12 PM,05:13 AM,Laconia city,43.57,-71.48
10.0,True,90,90,NE 3 mph,29.78,2025-05-23T05:57:21-0400,1747994241,40,40,49,40,38,38,37,Showers Near,Showers in the Vicinity,07,26,2025-04-23 05:57:00,08:15 PM,05:10 AM,Lancaster,44.49,-71.57
10.0,True,97,97,WNW 2 mph,29.77,2025-05-23T05:51:16-0400,1747993876,41,41,47,41,41,41,40,Showers Near,Showers in the Vicinity,07,26,2025-04-23 05:51:00,08:15 PM,05:16 AM,Lebanon city,43.64,-72.25
7.0,True,90,90,N 6 mph,29.76,2025-05-23T06:00:03-0400,1747994403,39,39,45,38,34,34,36,Showers Near,Showers in the Vicinity,07,26,2025-04-23 06:00:00,08:14 PM,05:12 AM,Lincoln,44.06,-71.67
7.0,True,89,89,NNW 3 mph,29.77,2025-05-23T05:50:18-0400,1747993818,42,42,50,41,40,40,39,Rain,Rain,18,12,2025-04-23 05:50:00,08:16 PM,05:13 AM,Lisbon,44.21,-71.91
10.0,True,89,89,NE 2 mph,29.78,2025-05-23T05:54:43-0400,1747994083,40,40,48,40,40,40,38,Light Rain,Light Rain,12,11,2025-04-23 05:54:00,08:16 PM,05:12 AM,Littleton,44.32,-71.76
6.0,True,93,93,NNW 10 mph,29.71,2025-05-23T05:51:44-0400,1747993904,43,43,47,43,38,38,41,Rain,Rain,18,12,2025-04-23 05:51:00,08:09 PM,05:15 AM,Londonderry,42.85,-71.36
7.0,True,93,93,NNW 9 mph,29.73,2025-05-23T05:54:38-0400,1747994078,42,42,46,41,37,37,40,Rain,Rain,18,12,2025-04-23 05:54:00,08:11 PM,05:14 AM,Loudon,43.28,-71.46
6.0,True,94,94,NNW 10 mph,29.72,2025-05-23T05:52:24-0400,1747993944,43,43,47,42,38,38,41,Rain,Rain,18,12,2025-04-23 05:52:00,08:10 PM,05:15 AM,Manchester city,42.98,-71.44
10.0,True,93,93,NNW 2 mph,29.76,2025-05-23T05:50:22-0400,1747993822,41,41,45,39,41,41,39,Cloudy,Cloudy,07,26,2025-04-23 05:50:00,08:13 PM,05:18 AM,Marlborough,42.9,-72.21
6.0,True,92,92,N 11 mph,29.73,2025-05-23T05:58:35-0400,1747994315,41,41,47,41,34,34,39,Rain,Rain,18,12,2025-04-23 05:58:00,08:12 PM,05:12 AM,Melvin Village,43.69,-71.3
10.0,True,93,93,N 7 mph,29.74,2025-05-23T05:59:10-0400,1747994350,42,42,46,41,37,37,40,Showers Near,Showers in the Vicinity,06,28,2025-04-23 05:59:00,08:12 PM,05:13 AM,Meredith,43.66,-71.5
7.0,True,93,93,NNW 9 mph,29.73,2025-05-23T05:59:16-0400,1747994356,43,43,46,42,38,38,41,Rain,Rain,18,12,2025-04-23 05:59:00,08:10 PM,05:16 AM,Milford,42.83,-71.66
6.0,True,94,94,N 12 mph,29.69,2025-05-23T05:55:19-0400,1747994119,43,43,47,43,36,36,41,Rain,Rain,18,12,2025-04-23 05:55:00,08:10 PM,05:12 AM,Milton,43.4,-70.99
6.0,True,94,94,N 12 mph,29.7,2025-05-23T05:58:53-0400,1747994333,42,42,47,42,35,35,40,Rain,Rain,18,12,2025-04-23 05:58:00,08:10 PM,05:11 AM,Milton Mills,43.5,-70.97
9.0,True,91,91,NNW 3 mph,29.77,2025-05-23T05:56:12-0400,1747994172,41,41,49,40,39,39,38,Light Rain,Light Rain,12,11,2025-04-23 05:56:00,08:16 PM,05:13 AM,Mountain Lakes,44.12,-71.96
8.0,True,97,97,NW 10 mph,29.71,2025-05-23T05:56:27-0400,1747994187,43,43,47,43,37,37,42,Showers Near,Showers in the Vicinity,06,28,2025-04-23 05:56:00,08:10 PM,05:16 AM,Nashua city,42.75,-71.49
9.0,True,94,94,NW 4 mph,29.75,2025-05-23T05:50:21-0400,1747993821,42,42,46,40,39,39,40,Showers Near,Showers in the Vicinity,07,26,2025-04-23 05:50:00,08:13 PM,05:14 AM,New Hampton,43.61,-71.65
9.0,True,96,96,NW 3 mph,29.76,2025-05-23T05:55:40-0400,1747994140,39,39,43,37,37,37,38,Cloudy,Cloudy,07,26,2025-04-23 05:55:00,08:14 PM,05:16 AM,New London,43.41,-71.98
4.0,True,98,98,NNW 12 mph,29.67,2025-05-23T05:58:50-0400,1747994330,43,43,48,43,36,36,42,Showers Near,Showers in the Vicinity,06,28,2025-04-23 05:58:00,08:08 PM,05:12 AM,Newfields,43.04,-70.94
4.0,True,98,98,NNW 12 mph,29.67,2025-05-23T05:58:05-0400,1747994285,43,43,48,43,37,37,42,Rain Shower,Rain Shower,12,11,2025-04-23 05:58:00,08:08 PM,05:12 AM,Newmarket,43.08,-70.94
9.0,True,97,97,NW 1 mph,29.77,2025-05-23T06:00:11-0400,1747994411,40,40,45,38,40,40,39,Cloudy,Cloudy,07,26,2025-04-23 06:00:00,08:14 PM,05:16 AM,Newport,43.37,-72.18
7.0,True,91,91,N 17 mph,29.75,2025-05-23T05:53:16-0400,1747993996,42,42,49,41,33,33,39,Rain,Rain,18,12,2025-04-23 05:53:00,08:12 PM,05:10 AM,North Conway,44.05,-71.12
10.0,True,98,98,NW 3 mph,29.77,2025-05-23T05:59:25-0400,1747994365,41,41,46,40,41,41,40,Cloudy,Cloudy,07,26,2025-04-23 05:59:00,08:15 PM,05:18 AM,North Walpole,43.15,-72.45
7.0,True,90,90,N 5 mph,29.76,2025-05-23T05:55:33-0400,1747994133,42,42,49,40,39,39,39,Showers Near,Showers in the Vicinity,07,26,2025-04-23 05:55:00,08:14 PM,05:12 AM,North Woodstock,44.04,-71.69
9.0,True,92,92,N 4 mph,29.75,2025-05-23T05:58:45-0400,1747994325,42,42,44,39,40,40,40,Showers Near,Showers in the Vicinity,07,26,2025-04-23 05:58:00,08:12 PM,05:17 AM,Peterborough,42.88,-71.96
6.0,True,95,95,NNW 9 mph,29.72,2025-05-23T05:53:15-0400,1747993995,43,43,47,41,38,38,42,Rain,Rain,18,12,2025-04-23 05:53:00,08:10 PM,05:15 AM,Pinardville,43.0,-71.52
6.0,True,92,92,NNW 9 mph,29.72,2025-05-23T05:52:20-0400,1747993940,42,42,46,41,36,36,40,Rain,Rain,18,12,2025-04-23 05:52:00,08:11 PM,05:13 AM,Pittsfield,43.3,-71.33
9.0,True,96,96,NW 2 mph,29.77,2025-05-23T06:00:14-0400,1747994414,41,41,47,41,41,41,40,Cloudy,Cloudy,07,26,2025-04-23 06:00:00,08:15 PM,05:17 AM,Plainfield,43.53,-72.35
9.0,True,97,97,NW 4 mph,29.75,2025-05-23T05:57:48-0400,1747994268,40,40,47,39,37,37,39,Showers Near,Showers in the Vicinity,07,26,2025-04-23 05:57:00,08:13 PM,05:13 AM,Plymouth,43.74,-71.69
3.0,True,98,98,NNW 13 mph,29.65,2025-05-23T05:51:07-0400,1747993867,43,43,49,43,36,36,42,Cloudy,Cloudy,07,26,2025-04-23 05:51:00,08:08 PM,05:12 AM,Portsmouth city,43.06,-70.78
5.0,True,93,93,NNW 10 mph,29.69,2025-05-23T05:50:40-0400,1747993840,43,43,48,43,38,38,42,Rain Shower,Rain Shower,12,11,2025-04-23 05:50:00,08:09 PM,05:13 AM,Raymond,43.03,-71.17
5.0,True,96,96,NNW 13 mph,29.68,2025-05-23T05:59:47-0400,1747994387,43,43,48,43,37,37,42,Showers Near,Showers in the Vicinity,07,26,2025-04-23 05:59:00,08:09 PM,05:12 AM,Rochester city,43.3,-70.98
5.0,True,93,93,N 12 mph,29.71,2025-05-23T05:59:17-0400,1747994357,41,41,46,41,35,35,40,Rain,Rain,18,12,2025-04-23 05:59:00,08:10 PM,05:11 AM,Sanbornville,43.55,-71.03
4.0,True,98,98,NNW 16 mph,29.65,2025-05-23T05:52:01-0400,1747993921,44,44,49,44,36,36,43,Showers Near,Showers in the Vicinity,06,28,2025-04-23 05:52:00,08:07 PM,05:12 AM,Seabrook Beach,42.89,-70.82
5.0,True,97,97,NNW 13 mph,29.67,2025-05-23T05:53:56-0400,1747994036,43,43,48,43,37,37,43,Cloudy,Cloudy,07,26,2025-04-23 05:53:00,08:09 PM,05:12 AM,Somersworth city,43.25,-70.89
6.0,True,94,94,NNW 11 mph,29.72,2025-05-23T05:58:23-0400,1747994303,42,42,46,41,36,36,40,Rain,Rain,18,12,2025-04-23 05:58:00,08:10 PM,05:15 AM,South Hooksett,43.03,-71.43
7.0,True,92,92,N 10 mph,29.73,2025-05-23T05:56:45-0400,1747994205,42,42,48,42,35,35,39,Rain,Rain,18,12,2025-04-23 05:56:00,08:12 PM,05:12 AM,Suissevale,43.72,-71.36
7.0,True,94,94,NNW 10 mph,29.72,2025-05-23T05:59:00-0400,1747994340,42,42,46,41,36,36,41,Rain,Rain,18,12,2025-04-23 05:59:00,08:11 PM,05:14 AM,Suncook,43.14,-71.45
9.0,True,96,96,NNW 7 mph,29.74,2025-05-23T05:57:11-0400,1747994231,42,42,46,41,37,37,40,Showers Near,Showers in the Vicinity,06,28,2025-04-23 05:57:00,08:12 PM,05:14 AM,Tilton Northfield,43.44,-71.59
10.0,True,95,95,NNW 3 mph,29.75,2025-05-23T05:54:13-0400,1747994053,40,40,44,39,38,38,39,Cloudy,Cloudy,07,26,2025-04-23 05:54:00,08:12 PM,05:18 AM,Troy,42.83,-72.18
6.0,True,94,94,N 12 mph,29.7,2025-05-23T05:54:55-0400,1747994095,42,42,46,42,35,35,40,Rain,Rain,18,12,2025-04-23 05:54:00,08:10 PM,05:11 AM,Union,43.49,-71.02
10.0,True,97,97,NW 3 mph,29.77,2025-05-23T05:56:20-0400,1747994180,40,40,46,39,40,40,40,Cloudy,Cloudy,07,26,2025-04-23 05:56:00,08:14 PM,05:18 AM,Walpole,43.08,-72.42
9.0,True,96,96,NW 4 mph,29.75,2025-05-23T05:52:26-0400,1747993946,42,42,46,41,40,40,41,Cloudy,Cloudy,07,26,2025-04-23 05:52:00,08:12 PM,05:15 AM,Warner,43.28,-71.82
7.0,True,90,90,NE 4 mph,29.8,2025-05-23T05:58:32-0400,1747994312,41,41,48,41,39,39,38,Rain Shower,Rain Shower,12,11,2025-04-23 05:58:00,08:17 PM,05:08 AM,West Stewartstown,44.99,-71.53
10.0,True,94,94,NW 3 mph,29.76,2025-05-23T05:50:43-0400,1747993843,41,41,46,40,40,40,40,Cloudy,Cloudy,07,26,2025-04-23 05:50:00,08:13 PM,05:19 AM,West Swanzey,42.87,-72.32
7.0,True,89,89,NNE 2 mph,29.78,2025-05-23T05:50:10-0400,1747993810,40,40,48,40,40,40,37,Rain Shower,Rain Shower,12,11,2025-04-23 05:50:00,08:15 PM,05:11 AM,Whitefield,44.37,-71.61
7.0,True,94,94,NNW 7 mph,29.73,2025-05-23T05:55:25-0400,1747994125,42,42,44,41,37,37,40,Rain Shower,Rain Shower,12,11,2025-04-23 05:55:00,08:11 PM,05:16 AM,Wilton,42.85,-71.74
10.0,True,92,92,NW 4 mph,29.76,2025-05-23T05:52:02-0400,1747993922,42,42,46,40,39,39,39,Cloudy,Cloudy,07,26,2025-04-23 05:52:00,08:13 PM,05:19 AM,Winchester,42.78,-72.39
3.0,True,92,92,N 10 mph,29.72,2025-05-23T05:56:09-0400,1747994169,42,42,48,42,36,36,39,Rain,Rain,18,12,2025-04-23 05:56:00,08:11 PM,05:12 AM,Wolfeboro,43.59,-71.21
7.0,True,90,90,NNW 3 mph,29.77,2025-05-23T06:00:15-0400,1747994415,43,43,51,42,42,42,40,Rain Shower,Rain Shower,12,11,2025-04-23 06:00:00,08:16 PM,05:13 AM,Woodsville,44.15,-72.03
