visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10,True,50,50,S 6 mph,30.17,2025-05-14T11:58:15-0400,1747238295,71,71,71,43,71,71,51,Sunny,Sunny,01,32,2025-04-14 11:58:00,08:02 PM,05:21 AM,Alton,43.46,-71.22
10,True,58,58,E 3 mph,30.18,2025-05-14T11:52:24-0400,1747237944,69,69,73,46,69,69,53,P Cloudy,Partly Cloudy,35,30,2025-04-14 11:52:00,08:01 PM,05:24 AM,Amherst,42.86,-71.62
10,True,59,59,S 8 mph,30.17,2025-05-14T12:00:34-0400,1747238434,70,70,73,45,70,70,55,P Cloudy,Partly Cloudy,35,30,2025-04-14 12:00:00,08:03 PM,05:25 AM,Antrim,43.04,-71.95
10,True,48,48,S 3 mph,30.17,2025-05-14T11:55:11-0400,1747238111,72,72,72,42,72,72,51,Sunny,Sunny,01,32,2025-04-14 11:55:00,08:04 PM,05:22 AM,Ashland,43.7,-71.63
10,True,51,51,SW 9 mph,30.15,2025-05-14T11:55:04-0400,1747238104,73,73,73,43,73,73,54,Sunny,Sunny,01,32,2025-04-14 11:55:00,08:03 PM,05:19 AM,Bartlett,44.07,-71.28
10,True,50,50,S 6 mph,30.17,2025-05-14T11:57:10-0400,1747238230,70,70,70,44,70,70,51,Fair,Fair,02,34,2025-04-14 11:57:00,08:02 PM,05:22 AM,Belmont,43.44,-71.48
10,True,59,59,S 8 mph,30.17,2025-05-14T11:56:16-0400,1747238176,70,70,74,44,70,70,55,P Cloudy,Partly Cloudy,35,30,2025-04-14 11:56:00,08:03 PM,05:25 AM,Bennington,43.0,-71.92
10,True,37,37,SSW 4 mph,30.12,2025-05-14T12:00:37-0400,1747238437,76,76,76,40,76,76,48,Sunny,Sunny,01,32,2025-04-14 12:00:00,08:05 PM,05:18 AM,Berlin city,44.49,-71.26
10,True,39,39,SW 5 mph,30.12,2025-05-14T11:55:03-0400,1747238103,75,75,75,45,75,75,48,Sunny,Sunny,01,32,2025-04-14 11:55:00,08:06 PM,05:20 AM,Bethlehem,44.28,-71.69
10,True,58,58,SSE 8 mph,30.16,2025-05-14T12:00:37-0400,1747238437,69,69,71,44,69,69,54,P Cloudy,Partly Cloudy,35,30,2025-04-14 12:00:00,08:05 PM,05:24 AM,Blodgett Landing,43.38,-72.04
10,True,60,60,SE 5 mph,30.17,2025-05-14T11:51:34-0400,1747237894,69,69,72,44,69,69,55,P Cloudy,Partly Cloudy,35,30,2025-04-14 11:51:00,08:04 PM,05:24 AM,Bradford,43.27,-71.96
10,True,49,49,S 5 mph,30.17,2025-05-14T11:57:28-0400,1747238248,72,72,73,43,72,72,52,Sunny,Sunny,01,32,2025-04-14 11:57:00,08:04 PM,05:23 AM,Bristol,43.6,-71.75
