datetime,location,incident_number,details,retrieval_date
12/15/2024 00:05,brothers express,24098580,BUSINESS CHECK,2024-12-16
12/15/2024 15:52,122 Mcgregor St: @RITE AID MCGREGOR ST,24098713,CHECK AREA FOR PROBLEM,2024-12-16
12/15/2024 15:21,1050 Holt Ave: @1050 HOLT AVE,24098706,HANGUP CALL,2024-12-16
12/15/2024 15:22,Bay St / Salmon St,24098707,ACCIDENT,2024-12-16
12/15/2024 15:25,595 Pine St,24098708,NEIGHBOR COMPLAINT,2024-12-16
12/15/2024 15:35,271 Somerville St,24098709,THEFT,2024-12-16
12/15/2024 15:37,974 Union St,24098710,CHECK CONDITION OF SUBJECT,2024-12-16
12/15/2024 15:43,1056 River Rd: @YDC,24098711,SPECIAL ATTENTION,2024-12-16
12/15/2024 15:49,146 Pearl St,24098712,CHECK CONDITION OF SUBJECT,2024-12-16
12/15/2024 15:51,49 Meadow Ln,24098715,ABUSE,2024-12-16
12/15/2024 15:52,152 Dunbar St,24098714,CHECK CONDITION OF SUBJECT,2024-12-16
12/15/2024 16:09,725 Gold St: @SERVICE CREDIT UNION GOLD ST (WALMAR,24098717,ACCIDENT HIT AND RUN,2024-12-16
12/15/2024 14:53,14 Prospect St: @14 PROSPECT ST,24098703,CHECK CONDITION OF SUBJECT,2024-12-16
12/15/2024 16:23,210 EDDY RD: @MOBIL MART,24098718,BUSINESS CHECK,2024-12-16
12/15/2024 16:24,1100 Bicentennial Dr: @NH STATE LIQUOR STORE #33 (,24098719,ACCIDENT WITH INJURY,2024-12-16
12/15/2024 16:34,41 Webster St: @HEAVENS GAS WEBSTER ST,24098720,ARGUMENT,2024-12-16
12/15/2024 16:40,691 Hall St,24098722,ACCIDENT HIT AND RUN,2024-12-16
12/15/2024 16:43,223 JAMES A POLLOCK DR: @PARKER VARNEY SCHOOL,24098721,SPECIAL ATTENTION,2024-12-16
12/15/2024 16:44,321 Laxson Ave,24098723,NOISE COMPLAINT,2024-12-16
12/15/2024 16:45,S Maple St / S Willow St,24098724,ROAD RAGE,2024-12-16
12/15/2024 17:01,Willow St / Auburn St,24098725,TRAFFIC STOP,2024-12-16
12/15/2024 17:04,300 Youville St: @NORTHWEST ELEMENTARY SCHOOL,24098726,K9 TRAINING,2024-12-16
12/15/2024 14:56,39 Beech St: @Beech St Shelter,24098704,THEFT,2024-12-16
12/15/2024 14:42,AUBURN ST / MAPLE ST,24098702,ACCIDENT HIT&RUN W/INJURY,2024-12-16
12/15/2024 11:58,116 March Ave: @TJ MAXX,24098676,ACCIDENT HIT AND RUN,2024-12-16
12/15/2024 12:52,724 Maple St,24098688,ANIMAL COMPLAINTS,2024-12-16
12/15/2024 12:06,Beech St / Amherst St,24098678,HANGUP CALL,2024-12-16
12/15/2024 12:11,Milford St / Bowman St,24098679,TRAFFIC STOP,2024-12-16
12/15/2024 12:17,MAPLE ST / AUBURN ST,24098680,TRAFFIC STOP,2024-12-16
12/15/2024 12:25,55 S Main St: @BURNS HI RISE,24098682,HARRASSMENT,2024-12-16
12/15/2024 12:27,Union St / Concord St,24098681,TRAFFIC STOP,2024-12-16
12/15/2024 12:35,Union St / Amherst St,24098684,TRAFFIC STOP,2024-12-16
12/15/2024 12:38,36 Ahern St,24098685,ATTEMPT TO LOCATE,2024-12-16
12/15/2024 12:41,286 Myrtle St,24098686,STALKING ORDER VIOLATION,2024-12-16
12/15/2024 12:49,136 Bridge St,24098687,LANDLORD TENANT DISPUTE,2024-12-16
12/15/2024 13:04,0 Amoskeag Traffic Cir,24098689,TRAFFIC STOP,2024-12-16
12/15/2024 14:20,191 Hackett Hill Rd: @HACKETT HILL HEALTH CARE,24098701,CRIMINAL THREATENING,2024-12-16
12/15/2024 13:08,82 Pennacook St,24098691,THEFT IN PROGRESS,2024-12-16
12/15/2024 13:09,153 Beech St,24098692,NEIGHBOR COMPLAINT,2024-12-16
12/15/2024 13:21,140 Queen City Ave: @FARNUM CENTER,24098694,DRUG ACTIVITY,2024-12-16
12/15/2024 13:45,124 Beech St,24098695,CIVIL ISSUE,2024-12-16
12/15/2024 13:51,195 Alsace St,24098696,ADDED INFO TO PREVIOUS CASE,2024-12-16
12/15/2024 13:58,1507 RIVER RD,24098697,CHECK CONDITION OF SUBJECT,2024-12-16
12/15/2024 14:06,378 Wilson St,24098698,ACCIDENT HIT AND RUN,2024-12-16
12/15/2024 14:12,212 Jewett St,24098699,CRIMINAL THREATENING,2024-12-16
12/15/2024 14:17,1500 S Willow St: @Mall of NH (Mall of New Hampshi,24098700,UNWANTED SUBJECT,2024-12-16
12/15/2024 17:13,Elm St / Granite St,24098727,CHECK SUBJECT,2024-12-16
12/15/2024 17:19,Laurel St / Union St,24098728,TRAFFIC STOP,2024-12-16
12/15/2024 17:21,122 Mcgregor St: @RITE AID MCGREGOR ST,24098729,SHOPLIFTING,2024-12-16
12/15/2024 22:17,263 Hanover St,24098765,TRESPASSING,2024-12-16
12/15/2024 21:13,467 Maple St,24098756,NOISE COMPLAINT,2024-12-16
12/15/2024 21:17,Elm St / Valley St,24098755,TRAFFIC STOP,2024-12-16
12/15/2024 21:21,14 Pearl St: @BREEZEWAY PUB,24098757,DISORDERLY CONDUCT IN PROGRESS,2024-12-16
12/15/2024 21:28,216 Maple St: @YANKEE LANES ENTERTAINMENT,24098758,TRAFFIC STOP,2024-12-16
12/15/2024 21:39,Lake Ave / Elm St,24098759,TRAFFIC STOP,2024-12-16
12/15/2024 21:48,133 LAMPREY ST,24098760,SPECIAL ATTENTION,2024-12-16
12/15/2024 21:49,132 Spruce St,24098761,FRAUD,2024-12-16
12/15/2024 21:57,39 BEECH ST: @Beech St Shelter,24098762,SPECIAL ATTENTION,2024-12-16
12/15/2024 22:11,Elm St / W Bridge St: @Bridge Street Bridge,24098763,TRAFFIC STOP,2024-12-16
12/15/2024 22:19,570 HEVEY ST,24098766,NOISE COMPLAINT,2024-12-16
12/15/2024 17:28,395 Bridge St,24098730,UNWANTED SUBJECT,2024-12-16
12/15/2024 22:26,Hanover St / Beech St,24098767,TRAFFIC STOP,2024-12-16
12/15/2024 22:32,Lake Ave / Beech St,24098768,TRAFFIC STOP,2024-12-16
12/15/2024 22:43,417 Amherst St,24098769,HANGUP CALL,2024-12-16
12/15/2024 23:09,307 Manchester St,24098770,CHECK VEHICLE,2024-12-16
