datetime,location,incident_number,details,retrieval_date
12/26/2024 00:32,Chestnut St / Concord St,24101090,TRAFFIC STOP,2024-12-27
12/26/2024 16:46,1056 River Rd: @YDC,24101228,SPECIAL ATTENTION,2024-12-27
12/26/2024 16:09,210 EDDY RD: @MOBIL MART,24101218,BUSINESS CHECK,2024-12-27
12/26/2024 16:22,303 Beech St: @JFK COLISEUM,24101219,TRAFFIC STOP,2024-12-27
12/26/2024 16:24,Ashland St / Lowell St,24101220,TRAFFIC STOP,2024-12-27
12/26/2024 16:24,210 EDDY RD: @MOBIL MART,24101221,BUSINESS CHECK,2024-12-27
12/26/2024 16:25,45 Lenox Ave,24101222,STALKING ORDER,2024-12-27
12/26/2024 16:29,68 ELM ST: @NH STATE LIQUOR STORE 10,24101223,SPECIAL ATTENTION,2024-12-27
12/26/2024 16:36,364 Candia Rd,24101225,MISSING JUVENILE,2024-12-27
12/26/2024 16:43,Second St / Queen City Ave: @Queen City Bridge,24101226,BROADCAST MESSAGE,2024-12-27
12/26/2024 16:45,Union St / Orange St,24101227,ACCIDENT,2024-12-27
12/26/2024 16:57,215 Wilson St,24101229,FOUND CHILD UNDER 12 YOA,2024-12-27
12/26/2024 15:47,123 Pleasant St: @RICE HAMILTON HOTEL,24101216,ASSIST OTHER AGENCY,2024-12-27
12/26/2024 16:59,W Hancock St / Second St,24101230,TRAFFIC STOP,2024-12-27
12/26/2024 17:10,109 Winter St,24101232,ACCIDENT HIT AND RUN,2024-12-27
12/26/2024 17:11,West St / Douglas St,24101231,TRAFFIC STOP,2024-12-27
12/26/2024 17:16,200 Perimeter Rd: @APPLIED THERMAL TECHNOLOGIES,24101234,ACCIDENT,2024-12-27
12/26/2024 17:16,Lincoln St / Laurel St,24101233,TRAFFIC STOP,2024-12-27
12/26/2024 17:17,Maple St / Sagamore St,24101235,THEFT,2024-12-27
12/26/2024 17:22,245 Eddy Rd: @SHELL EDDY RD,24101236,CHECK AREA FOR PROBLEM,2024-12-27
12/26/2024 17:35,545 Hooksett Rd: @WRAP CITY,24101237,FOUND PROPERTY,2024-12-27
12/26/2024 17:39,Auburn St / Elm St,24101238,ACCIDENT,2024-12-27
12/26/2024 16:05,755 ELM ST: @VETERAN'S PARK,24101217,SPECIAL ATTENTION,2024-12-27
12/26/2024 15:47,150 Kaye St: @Ken Jones Ski Mart,24101215,ALARM BURGLARY,2024-12-27
12/26/2024 00:51,216 Maple St: @YANKEE LANES ENTERTAINMENT,24101091,TRAFFIC STOP,2024-12-27
12/26/2024 14:34,327 Concord St,24101201,CHECK CONDITION OF SUBJECT,2024-12-27
12/26/2024 13:38,Chestnut St / Amherst St,24101191,TRAFFIC STOP,2024-12-27
12/26/2024 13:46,66 S Beech St: @KERNERS CAR WASH,24101192,ACCIDENT,2024-12-27
12/26/2024 13:47,195 MCGREGOR ST: @MILL WEST,24101193,LOST PROPERTY,2024-12-27
12/26/2024 14:00,405 Valley St: @MPD,24101194,DCYF REFERRAL,2024-12-27
12/26/2024 14:12,100 Jack Lovering Dr: @GREEN ACRES SCHOOL,24101196,UNWANTED SUBJECT,2024-12-27
12/26/2024 14:14,Prospect St / Maple St,24101197,CHECK CONDITION OF SUBJECT,2024-12-27
12/26/2024 14:18,13500 S Willow St: @BEST WESTERN - S WILLOW,24101199,THEFT,2024-12-27
12/26/2024 14:20,2 Wall St,24101198,ACCIDENT HIT AND RUN,2024-12-27
12/26/2024 14:22,327 Concord St,24101200,CHECK CONDITION OF SUBJECT,2024-12-27
12/26/2024 14:41,100 S Commercial St: @WMUR TV,24101202,CHECK CONDITION OF SUBJECT,2024-12-27
12/26/2024 15:45,200 HANOVER ST: @HUGH GALLEN HIGH RISE,24101214,SPECIAL ATTENTION,2024-12-27
12/26/2024 14:47,83 TRAHAN ST: @ELMWOOD GARDEN COMMUNITY,24101203,SPECIAL ATTENTION,2024-12-27
12/26/2024 14:49,105 S Willow St: @Smokers Haven 105 South Willow S,24101204,TRESPASSING,2024-12-27
12/26/2024 14:54,89 Pine St: @MANCHESTER HOUSING AUTHORITY OFC,24101205,ALARM BURGLARY,2024-12-27
12/26/2024 15:10,259 Manchester St,24101208,CHECK AREA FOR PROBLEM,2024-12-27
12/26/2024 15:19,Salmon St / Bay St,24101209,ACCIDENT,2024-12-27
12/26/2024 15:23,Bay St / Salmon St,24101210,ACCIDENT,2024-12-27
12/26/2024 15:23,1805 S Willow St: @IRVING GAS S WILLOW,24101211,BROADCAST MESSAGE,2024-12-27
12/26/2024 15:37,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,24101212,SPECIAL ATTENTION,2024-12-27
12/26/2024 15:42,1500 S Willow St: @Mall of NH,24101213,CHECK SUBJECT,2024-12-27
12/26/2024 17:47,59 W River Dr: @COLONIAL VILLAGE #59,24101239,THEFT,2024-12-27
12/26/2024 17:56,419 Milton St,24101241,ANIMAL BITES,2024-12-27
12/26/2024 17:59,460 Elm St: @MARKET BASKET,24101240,ACCIDENT HIT AND RUN,2024-12-27
12/26/2024 22:36,903 Hanover St: @DAVITA DIALYSIS,24101276,ALARM BURGLARY,2024-12-27
12/26/2024 21:19,99 Fourth St: @FOURTH ST REALTY,24101266,CHECK CONDITION OF SUBJECT,2024-12-27
12/26/2024 21:26,250 Valley St: @CREMELAND DRIVE IN,24101267,TRAFFIC STOP,2024-12-27
12/26/2024 21:28,55 Amory St: @PARISEAU HIGH RISE,24101268,NOISE COMPLAINT,2024-12-27
12/26/2024 21:30,Valley St / Elm St,24101269,TRAFFIC STOP,2024-12-27
12/26/2024 21:44,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,24101271,ASSIST OTHER AGENCY,2024-12-27
12/26/2024 22:01,55 Amory St: @PARISEAU HIGH RISE,24101272,CHECK CONDITION OF SUBJECT,2024-12-27
12/26/2024 22:23,39 Beech St: @Beech St Shelter,24101273,OVERDOSE,2024-12-27
12/26/2024 22:34,1000 Elm St,24101274,TRAFFIC STOP,2024-12-27
12/26/2024 22:36,80 Bow St,24101275,CHECK CONDITION OF SUBJECT,2024-12-27
12/26/2024 22:46,185 Bell St,24101277,ACCIDENT HIT AND RUN,2024-12-27
12/26/2024 18:04,405 Valley St: @MPD,24101242,WARRANT,2024-12-27
12/26/2024 23:16,90 Walnut St,24101278,STOLEN MOTOR VEHICLE,2024-12-27
12/26/2024 23:22,25 Vine St: @VICTORY PARKING GARAGE,24101279,ALARM BURGLARY,2024-12-27
12/26/2024 23:24,"1061 Elm St: @ROI ENTERPRISES, INC",24101280,CHECK CONDITION OF SUBJECT,2024-12-27
12/26/2024 23:34,122 Market St: @FAMILIES IN TRANSITION #122,24101281,CHECK CONDITION OF SUBJECT,2024-12-27
12/26/2024 23:36,137 Orange St,24101283,UNWANTED SUBJECT,2024-12-27
12/26/2024 23:38,242 BEECH ST: @7-ELEVEN VALLEY ST,24101282,BUSINESS CHECK,2024-12-27
12/26/2024 23:42,675 S Willow St: @WENDY'S S WILLOW ST,24101284,ARGUMENT,2024-12-27
12/26/2024 23:44,675 S Willow St: @WENDY'S S WILLOW ST,24101285,ARGUMENT,2024-12-27
12/26/2024 23:55,494 Pine St: @494 PINE ST,24101287,CHECK CONDITION OF SUBJECT,2024-12-27
12/26/2024 20:47,445 Willow St: @VALLEY STREET JAIL,24101264,WAGON TRANSPORT,2024-12-27
