datetime,location,incident_number,details,retrieval_date
12/25/2024 00:07,Lake Ave / Hall St,24100977,FIREWORKS,2024-12-26
12/25/2024 16:36,Merrimack St / Union St,24101048,CHECK CONDITION OF SUBJECT,2024-12-26
12/25/2024 18:34,54 W Elmhurst Ave,24101059,CHECK CONDITION OF SUBJECT,2024-12-26
12/25/2024 18:33,127 Orange St,24101060,MISSING PERSON,2024-12-26
12/25/2024 18:21,Jewett St / Somerville St,24101057,BROADCAST MESSAGE,2024-12-26
12/25/2024 17:56,COUNTRYSIDE BLVD / HIDDEN OAK WAY,24101056,ACCIDENT,2024-12-26
12/25/2024 17:45,259 Chestnut St: @OMALLEY HI RISE,24101054,MEDICAL PROBLEM,2024-12-26
12/25/2024 17:44,BELMONT ST / SUMMER ST,24101055,CHECK AREA FOR PROBLEM,2024-12-26
12/25/2024 17:30,60 VILLAGE CIRCLE WAY: @COUNTRYSIDE COMMUNITY CENT,24101053,ACCIDENT,2024-12-26
12/25/2024 17:22,435 Union St,24101052,HOMELESS ISSUES,2024-12-26
12/25/2024 16:57,Lincoln St / Hanover St,24101051,FIREWORKS,2024-12-26
12/25/2024 16:51,1000 ELM ST: @HAMPSHIRE PLAZA TOWER (HAMPSHIRE PLA,24101050,VIOLATION OF BAIL,2024-12-26
12/25/2024 16:27,401 Laurel St,24101049,ANIMAL COMPLAINTS,2024-12-26
12/25/2024 18:48,405 Valley St: @MPD,24101063,CHECK CONDITION OF SUBJECT,2024-12-26
12/25/2024 16:18,900 Elm St: @BANK OF AMERICA ATM,24101045,UNWANTED SUBJECT,2024-12-26
12/25/2024 16:15,24101047,,,2024-12-26
12/25/2024 16:11,163 S Beech St,24101046,ASSIST OTHER AGENCY,2024-12-26
12/25/2024 16:00,385 Union St,24101041,ASSAULT,2024-12-26
12/25/2024 15:57,122 Market St: @FAMILIES IN TRANSITION #122,24101042,HANGUP CALL,2024-12-26
12/25/2024 15:27,474 GOFFSTOWN RD,24101039,SPECIAL ATTENTION,2024-12-26
12/25/2024 15:04,30 Mcclintock St,24101038,HOMELESS ISSUES,2024-12-26
12/25/2024 14:58,Valley St / Foster Ave,24101037,CHECK VEHICLE,2024-12-26
12/25/2024 14:43,446 Bartlett St,24101036,UNRULY JUVENILE,2024-12-26
12/25/2024 14:43,75 Parkside Ave: @PARKSIDE MIDDLE SCHOOL,24101035,ALARM BURGLARY,2024-12-26
12/25/2024 18:43,536 Hall St,24101061,CRIMINAL MISCHIEF,2024-12-26
12/25/2024 18:48,500 S Willow St,24101062,UNWANTED SUBJECT,2024-12-26
12/25/2024 14:09,250 Mammoth Rd: @CVS 250 MAMMOTH RD,24101033,ACCIDENT,2024-12-26
12/25/2024 22:05,440 Auburn St,24101077,MENTAL HEALTH ISSUE,2024-12-26
12/25/2024 23:56,1250 S Willow St: @QUIRK CHEVROLET,24101089,DISABLED MOTOR VEHICLE,2024-12-26
12/25/2024 23:51,39 Beech St: @Beech St Shelter,24101086,SUSPICIOUS ACTIVITY,2024-12-26
12/25/2024 23:51,97 Pennacook St,24101085,HANGUP CALL,2024-12-26
12/25/2024 23:49,405 VALLEY ST: @MPD,24101087,WARRANT,2024-12-26
12/25/2024 23:48,405 Valley St: @MPD,24101084,MENTAL HEALTH ISSUE,2024-12-26
12/25/2024 23:44,85 S MAIN ST: @7-ELEVEN S MAIN ST,24101083,BUSINESS CHECK,2024-12-26
12/25/2024 23:39,273 Central St,24101082,FRAUD,2024-12-26
12/25/2024 23:08,S Mammoth Rd / Rockingham Rd,24101080,BROADCAST MESSAGE,2024-12-26
12/25/2024 23:06,Beech St / Shasta St,24101079,CHECK AREA FOR PROBLEM,2024-12-26
12/25/2024 22:56,2604 Brown Ave,24101078,BROADCAST MESSAGE,2024-12-26
12/25/2024 21:41,628 Green St,24101076,CIVIL ISSUE,2024-12-26
12/25/2024 19:39,61 Maple St: @61 Best Market,24101064,ALARM PANIC,2024-12-26
12/25/2024 21:32,0 Londonderry Tpk: @Londonderry Tpk Exit 1/101WB,24101074,CHECK AREA FOR PROBLEM,2024-12-26
