datetime,location,incident_number,details,retrieval_date
12/17/2024 00:00,217 Union St: @Brothers Express,24099048,BUSINESS CHECK,2024-12-18
12/17/2024 15:09,1 Crusader Way: @MEMORIAL HIGH SCHOOL,24099234,ACCIDENT,2024-12-18
12/17/2024 15:54,1086 Candia Rd,24099242,THEFT,2024-12-18
12/17/2024 15:43,251 Merrimack St: @ST ANNES HALL,24099240,DRUG ACTIVITY,2024-12-18
12/17/2024 15:36,907 Hanover St: @MCDONALDS 907 Hanover St,24099238,CHECK CONDITION OF SUBJECT,2024-12-18
12/17/2024 15:33,907 HANOVER ST: @MCDONALDS 907 Hanover St,24099239,CHECK AREA FOR PROBLEM,2024-12-18
12/17/2024 15:25,86 Batchelder Ave,24099237,CHECK CONDITION OF SUBJECT,2024-12-18
12/17/2024 15:15,0 293 N 101 W Brown Ave Off Ramp Exit 2,24099236,DISABLED MOTOR VEHICLE,2024-12-18
12/17/2024 15:07,39 Beech St: @Beech St Shelter,24099233,THEFT,2024-12-18
12/17/2024 14:47,405 Valley St: @MPD,24099225,ADMINISTRATIVE MISC,2024-12-18
12/17/2024 15:06,84 Dionne Dr,24099235,STALKING,2024-12-18
12/17/2024 15:03,48 Perimeter Rd: @ST MARYS BANK PERIMETER RD,24099232,FRAUD,2024-12-18
12/17/2024 15:01,200 HANOVER ST: @HUGH GALLEN HIGH RISE,24099231,KNOCK AND TALK,2024-12-18
12/17/2024 14:55,1 Crusader Way: @MEMORIAL HIGH SCHOOL,24099229,ACCIDENT,2024-12-18
12/17/2024 14:55,1805 S Willow St: @COMMON MAN ROADSIDE MARKET (IRV,24099230,ACCIDENT HIT AND RUN,2024-12-18
12/17/2024 14:51,266 Bridge St: @ZJ MARKET,24099228,KIDS PROBLEM,2024-12-18
12/17/2024 15:56,83 TRAHAN ST: @ELMWOOD GARDEN COMMUNITY,24099241,SPECIAL ATTENTION,2024-12-18
12/17/2024 15:57,405 Valley St: @MPD,24099243,CHECK CONDITION OF SUBJECT,2024-12-18
12/17/2024 16:01,405 Valley St: @MPD,24099245,BROADCAST MESSAGE,2024-12-18
12/17/2024 16:04,199 manchester st,24099244,SPECIAL ATTENTION,2024-12-18
12/17/2024 16:06,210 EDDY RD: @MOBIL MART,24099246,BUSINESS CHECK,2024-12-18
12/17/2024 16:13,Coolidge Ave / Amory St,24099250,CHECK AREA FOR PROBLEM,2024-12-18
12/17/2024 16:16,134 Pearl St,24099247,WIRES DOWN,2024-12-18
12/17/2024 16:17,39 Heathrow Ave,24099249,PARKING COMPLAINT,2024-12-18
