datetime,location,incident_number,details,retrieval_date
12/31/2024 00:04,S Willow St / Huse Rd,24102187,TRAFFIC STOP,2025-01-01
12/31/2024 17:40,210 EDDY RD: @MOBIL MART,24102361,BUSINESS CHECK,2025-01-01
12/31/2024 16:55,Candia Rd / Mammoth Rd,24102349,ACCIDENT HIT AND RUN,2025-01-01
12/31/2024 17:01,39 Beech St: @Beech St Shelter,24102350,UNWANTED SUBJECT,2025-01-01
12/31/2024 17:18,405 Valley St: @MPD,24102351,SWAT ACTIVATION,2025-01-01
12/31/2024 17:25,123 Spruce St: @Pericles Democratic Club of Nh,24102352,THEFT,2025-01-01
12/31/2024 17:27,Chestnut St / Lake Ave,24102353,TRAFFIC STOP,2025-01-01
12/31/2024 17:28,77 Blodget St,24102354,FIREWORKS,2025-01-01
12/31/2024 17:32,Spruce St / Pine St,24102355,TRAFFIC STOP,2025-01-01
12/31/2024 17:34,93 S Maple St: @DAW KUN THAI,24102357,CHECK SUBJECT,2025-01-01
12/31/2024 17:35,609 S Beech St: @Beechmont Market,24102356,TRAFFIC STOP,2025-01-01
12/31/2024 17:35,777 S Willow St: @SUBWAY S WILLOW (S WILLOW ST PLA,24102359,HARRASSMENT,2025-01-01
12/31/2024 17:37,Green St / Pine St,24102360,UNWANTED SUBJECT,2025-01-01
12/31/2024 17:37,CENTRAL ST / MAPLE ST,24102358,TRAFFIC STOP,2025-01-01
12/31/2024 17:42,Beech St / Silver St,24102362,TRAFFIC STOP,2025-01-01
12/31/2024 16:46,590 Kimball St: @Kelley Falls Housing Bldg #2),24102347,MUSIC COMPLAINT,2025-01-01
12/31/2024 17:44,24 Rimmon St,24102364,CIVIL STANDBY,2025-01-01
12/31/2024 17:45,185 Bell St,24102363,ACCIDENT,2025-01-01
12/31/2024 17:50,375 S Willow St: @SHAWS PLAZA,24102365,BROADCAST MESSAGE,2025-01-01
12/31/2024 18:00,Second St / Ferry St,24102366,CHECK AREA FOR PROBLEM,2025-01-01
12/31/2024 18:10,CONANT ST / DUBUQUE ST,24102367,HOTSPOT PATROL,2025-01-01
12/31/2024 18:13,QUEEN CITY AVE / ELM ST,24102368,TRAFFIC STOP,2025-01-01
12/31/2024 18:14,Elm St / Manchester St,24102369,TRAFFIC STOP,2025-01-01
12/31/2024 18:16,Elm St / Hanover St,24102370,CHECK SUBJECT,2025-01-01
12/31/2024 18:22,50 Riverdale Ave,24102371,CHECK CONDITION OF SUBJECT,2025-01-01
12/31/2024 18:26,286 Concord St: @WELCOME HOME,24102372,DISORDERLY CONDUCT,2025-01-01
12/31/2024 18:28,Elm St / Hanover St,24102373,CHECK SUBJECT,2025-01-01
12/31/2024 18:37,308 Lake Ave,24102374,CHECK AREA FOR PROBLEM,2025-01-01
12/31/2024 16:48,Candia Rd / Massabesic Traffic Cir,24102348,BROADCAST MESSAGE,2025-01-01
12/31/2024 16:39,95 W Clarke St: @COLONIAL VILLAGE #95,24102346,CIVIL STANDBY,2025-01-01
12/31/2024 18:41,326 Maple St: @Kennedy Fried Chicken,24102376,ACCIDENT HIT AND RUN,2025-01-01
12/31/2024 15:45,1056 River Rd: @YDC,24102329,SPECIAL ATTENTION,2025-01-01
12/31/2024 13:55,831 Hayward St,24102317,WAGON TRANSPORT,2025-01-01
12/31/2024 13:58,Queen City Ave / Elm St,24102318,CHECK AREA FOR PROBLEM,2025-01-01
12/31/2024 14:12,Bridge St / Maple St,24102319,CHECK AREA FOR PROBLEM,2025-01-01
12/31/2024 14:16,431 CORAL AVE,24102320,CHECK CONDITION OF SUBJECT,2025-01-01
12/31/2024 14:22,Spruce St / Union St,24102321,CHECK SUBJECT,2025-01-01
12/31/2024 14:31,1019 Second St: @ALLTOWN MOBIL SECOND ST,24102322,ACCIDENT,2025-01-01
12/31/2024 14:39,127 ORANGE ST,24102323,CHECK SECURITY OF BUILDING,2025-01-01
12/31/2024 14:44,177 Massabesic St,24102325,NEIGHBOR COMPLAINT,2025-01-01
12/31/2024 14:44,S ELM ST / WYOMING AVE,24102324,KIDS PROBLEM,2025-01-01
12/31/2024 15:27,25 SUNDIAL AVE,24102326,WAGON TRANSPORT,2025-01-01
12/31/2024 15:33,55 Amory St: @PARISEAU HIGH RISE,24102327,CRIMINAL MISCHIEF,2025-01-01
12/31/2024 15:42,208 Mast Rd,24102328,INVOLUNTARY EMERG. ADMISSION,2025-01-01
12/31/2024 15:46,210 EDDY RD: @MOBIL MART,24102330,BUSINESS CHECK,2025-01-01
12/31/2024 16:37,Beech St / Lake Ave,24102345,TRAFFIC STOP,2025-01-01
12/31/2024 15:48,111 Tarbell St,24102331,HARRASSMENT,2025-01-01
12/31/2024 15:52,2301 Brown Ave: @SUPER 8 MOTEL,24102332,DRUG ACTIVITY,2025-01-01
12/31/2024 16:03,S Beech St / President Rd,24102333,TRAFFIC STOP,2025-01-01
12/31/2024 16:04,859 Hanover St: @HANNAFORDS HANOVER STREET,24102335,STALKING,2025-01-01
12/31/2024 16:05,112 MYRTLE ST,24102334,NEIGHBOR COMPLAINT,2025-01-01
12/31/2024 16:08,250 Village Circle Way: @COUNTRYSIDE VILLAGE #250,24102337,CHECK AREA FOR PROBLEM,2025-01-01
12/31/2024 16:09,540 Pine St,24102338,ARGUMENT,2025-01-01
