datetime,location,incident_number,details,retrieval_date
12/16/2024 00:03,242 Beech St: @7-ELEVEN VALLEY ST,24098777,BUSINESS CHECK,2024-12-17
12/16/2024 12:42,889 HANOVER ST: @EAST SIDE PLAZA,24098911,SPECIAL ATTENTION,2024-12-17
12/16/2024 15:21,553 S Commercial St: @RIVERWALK APARTMENTS #553,24098948,MEDICAL PROBLEM,2024-12-17
12/16/2024 15:30,242 BEECH ST: @7-ELEVEN VALLEY ST,24098950,SPECIAL ATTENTION,2024-12-17
12/16/2024 15:32,Mammoth Rd / Cilley Rd,24098951,DISABLED MOTOR VEHICLE,2024-12-17
12/16/2024 15:39,83 TRAHAN ST: @ELMWOOD GARDEN COMMUNITY,24098952,SPECIAL ATTENTION,2024-12-17
12/16/2024 15:39,25 Mulsey St: @25 MULSEY ST,24098953,CHECK CONDITION OF SUBJECT,2024-12-17
12/16/2024 15:45,COHAS AVE / KATINKA DR,24098954,TRAFFIC STOP,2024-12-17
12/16/2024 15:48,405 Valley St: @MPD,24098956,ADMINISTRATIVE MISC,2024-12-17
12/16/2024 15:49,candia rd,24098957,SPECIAL ATTENTION,2024-12-17
12/16/2024 15:49,75 W HANCOCK ST: @ECONOLODGE,24098958,SPECIAL ATTENTION,2024-12-17
12/16/2024 15:55,583 COHAS ,24098959,TRAFFIC STOP,2024-12-17
12/16/2024 16:02,603 COHAS,24098960,TRAFFIC STOP,2024-12-17
12/16/2024 16:05,Dionne Dr / Mcgregor St,24098961,CHECK SUBJECT,2024-12-17
12/16/2024 16:11,176 Hall St,24098962,HARRASSMENT,2024-12-17
12/16/2024 16:15,282 Belmont St: @FAMILIES IN TRANSITION #282,24098965,THEFT,2024-12-17
12/16/2024 16:18,199 manchester st,24098963,SPECIAL ATTENTION,2024-12-17
12/16/2024 16:18,Mammoth Rd / Oakland Ave,24098964,ACCIDENT,2024-12-17
12/16/2024 16:20,536 Granite St,24098967,CHECK CONDITION OF SUBJECT,2024-12-17
12/16/2024 16:20,445 Willow St: @VALLEY STREET JAIL,24098966,WAGON TRANSPORT,2024-12-17
12/16/2024 16:27,304 Coolidge Ave,24098971,LANDLORD TENANT DISPUTE,2024-12-17
12/16/2024 16:30,313 Canal St: @FAMILY DENTISTRY,24098968,HANGUP CALL,2024-12-17
12/16/2024 16:35,CONANT ST / DUBUQUE ST,24098969,HOTSPOT PATROL,2024-12-17
12/16/2024 16:36,177 Massabesic St,24098972,CHECK AREA FOR PROBLEM,2024-12-17
12/16/2024 16:36,1111 S Willow St: @Petco 1111 S Willow Street (111,24098970,ACCIDENT HIT AND RUN,2024-12-17
12/16/2024 16:42,601 COHAS AVE,24098973,TRAFFIC STOP,2024-12-17
12/16/2024 16:44,290 Central St,24098974,CHECK SUBJECT,2024-12-17
12/16/2024 16:47,55 AMORY ST: @PARISEAU HIGH RISE,24098975,SPECIAL ATTENTION,2024-12-17
12/16/2024 16:50,497 COHAS,24098976,TRAFFIC STOP,2024-12-17
12/16/2024 17:08,991 Bodwell Rd,24098977,TRAFFIC STOP,2024-12-17
12/16/2024 17:09,425 LAKE AVE: @LAKE AVE FOOD MART,24098978,BUSINESS CHECK,2024-12-17
12/16/2024 15:18,196 Laval St,24098949,CHECK CONDITION OF SUBJECT,2024-12-17
12/16/2024 15:01,1255 S Willow St: @TD BANKNORTH S WILLOW ST,24098946,BROADCAST MESSAGE,2024-12-17
12/16/2024 14:51,Lincoln St / Merrimack St,24098945,DISABLED MOTOR VEHICLE,2024-12-17
12/16/2024 13:53,172 Massabesic St,24098927,CHECK CONDITION OF SUBJECT,2024-12-17
12/16/2024 12:48,Beacon St / Manchester St,24098914,ANIMAL COMPLAINTS,2024-12-17
12/16/2024 12:49,UNION ST / SILVER ST,24098913,TRAFFIC STOP,2024-12-17
12/16/2024 12:52,Maple St / Central St,24098915,TRAFFIC STOP,2024-12-17
12/16/2024 12:53,45 Lenox Ave,24098916,STALKING ORDER,2024-12-17
12/16/2024 13:09,340 Central St,24098917,CIVIL STANDBY,2024-12-17
12/16/2024 13:12,BEECH ST / SILVER ST,24098918,TRAFFIC STOP,2024-12-17
12/16/2024 13:17,405 Valley St: @MPD,24098919,ADMINISTRATIVE MISC,2024-12-17
12/16/2024 13:18,Amherst St / Maple St,24098920,TRAFFIC STOP,2024-12-17
12/16/2024 13:19,418 Laurel St,24098921,ABANDON VEHICLE,2024-12-17
12/16/2024 13:28,Elm St / Pearl St,24098923,TRAFFIC STOP,2024-12-17
12/16/2024 13:47,Union St / Merrimack St,24098925,UNWANTED SUBJECT,2024-12-17
12/16/2024 13:48,W North St / Elm St,24098924,TRAFFIC STOP,2024-12-17
12/16/2024 13:53,66 Salmon St: @TEMPLE ISRAEL,24098926,ALARM PANIC,2024-12-17
12/16/2024 14:04,KELLEY ST / JOLIETTE ST,24098929,PARKING COMPLAINT,2024-12-17
12/16/2024 14:39,55 S Main St: @BURNS HI RISE,24098944,ANIMAL COMPLAINTS,2024-12-17
12/16/2024 14:06,300 ELM ST: @FIRESTONE,24098930,HOMELESS ISSUES,2024-12-17
12/16/2024 14:13,Valley St / Taylor St,24098931,ACCIDENT,2024-12-17
12/16/2024 14:14,307 Manchester St,24098938,CHECK CONDITION OF SUBJECT,2024-12-17
12/16/2024 14:15,405 Valley St: @MPD,24098934,WARRANT,2024-12-17
12/16/2024 14:16,Commercial St / Granite St,24098932,TRAFFIC STOP,2024-12-17
12/16/2024 14:17,60 Walnut St,24098936,ACCIDENT HIT AND RUN,2024-12-17
12/16/2024 14:17,Calef Rd / Baker St,24098935,TRAFFIC STOP,2024-12-17
12/16/2024 14:20,606 Valley St: @WALGREENS VALLEY ST,24098937,CHECK SUBJECT,2024-12-17
12/16/2024 14:22,896 Valley St,24098939,FRAUD,2024-12-17
12/16/2024 14:25,520 N Adams St,24098940,ASSAULT,2024-12-17
12/16/2024 14:25,55 Amory St: @PARISEAU HIGH RISE,24098941,THEFT,2024-12-17
12/16/2024 14:29,333 Beech St: @BEECH STREET SCHOOL,24098942,CHECK SUBJECT,2024-12-17
12/16/2024 14:31,S Willow St / Andrea Dr,24098943,ACCIDENT,2024-12-17
12/16/2024 17:10,S Willow St / 293 N 101 W On Ramp From S Willow St,24098980,ACCIDENT,2024-12-17
12/16/2024 17:12,39 Beech St: @Beech St Shelter,24098979,CHECK SUBJECT,2024-12-17
12/16/2024 17:14,580 KIMBALL ST: @KIMBALL FALLS APTS BUILDING #1,24098981,SPECIAL ATTENTION,2024-12-17
12/16/2024 20:56,216 Maple St: @YANKEE LANES ENTERTAINMENT,24099031,CHECK CONDITION OF SUBJECT,2024-12-17
12/16/2024 19:26,bridge st bridge,24099018,TRAFFIC STOP,2024-12-17
12/16/2024 19:30,101 Sunset Way,24099019,CHECK SECURITY OF BUILDING,2024-12-17
12/16/2024 19:31,494 Pine St: @494 PINE ST,24099020,CHECK CONDITION OF SUBJECT,2024-12-17
12/16/2024 19:37,1 Blackberry Way: @WATERFORD PLACE BLDG 1,24099021,NOISE COMPLAINT,2024-12-17
12/16/2024 19:52,: @WATERFORD PLACE BLDG 1,24099022,,2024-12-17
12/16/2024 20:05,229 Walnut St,24099023,BROADCAST MESSAGE,2024-12-17
12/16/2024 20:11,1 Elliot Way: @ELLIOT HOSPITAL,24099024,CHECK CONDITION OF SUBJECT,2024-12-17
12/16/2024 20:17,60 Old Hackett Hill Rd: @WESTBROOK CONDOS #60,24099025,SPECIAL ATTENTION,2024-12-17
12/16/2024 20:37,Lake Ave / Maple St,24099026,TRAFFIC STOP,2024-12-17
12/16/2024 20:39,121 Country Club Dr: @HERITAGE AT THE RIVER  #121,24099027,TRAFFIC STOP,2024-12-17
12/16/2024 20:44,Beech St / Manchester St,24099028,TRAFFIC STOP,2024-12-17
12/16/2024 20:54,72 Cilley Rd,24099029,STABBING,2024-12-17
12/16/2024 20:55,2 S BEECH ST: @AROMA JOES S BEECH ST,24099030,STABBING,2024-12-17
12/16/2024 21:05,369 S Willow St: @Digital Federal Credit Union,24099032,HOMELESS ISSUES,2024-12-17
