datetime,location,incident_number,details,retrieval_date
12/05/2024 00:01,39 Beech St: @Beech St Shelter,24096223,MENTAL HEALTH ISSUE,2024-12-06
12/05/2024 16:14,Maple St / Somerville St,24096390,ANIMAL COMPLAINTS,2024-12-06
12/05/2024 15:35,"1061 Elm St: @ROI ENTERPRISES, INC",24096377,THEFT,2024-12-06
12/05/2024 15:39,415 Millstone Ave: @COUNTRYSIDE VILLAGE #415,24096378,NOISE COMPLAINT,2024-12-06
12/05/2024 15:43,456 UNION ST: @1269 CAFE,24096379,SPECIAL ATTENTION,2024-12-06
12/05/2024 15:44,188 Union St,24096382,HOMELESS ISSUES,2024-12-06
12/05/2024 15:51,60 Garvin Ave,24096380,ADDED INFO TO PREVIOUS CASE,2024-12-06
12/05/2024 15:57,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,24096381,CHECK SUBJECT,2024-12-06
12/05/2024 15:58,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,24096383,BUSINESS CHECK,2024-12-06
12/05/2024 16:00,Second St / Harvell St,24096384,CHECK AREA FOR PROBLEM,2024-12-06
12/05/2024 16:04,55 AMORY ST: @PARISEAU HIGH RISE,24096385,SPECIAL ATTENTION,2024-12-06
12/05/2024 16:09,425 Lake Ave: @LAKE AVE FOOD MART,24096386,BUSINESS CHECK,2024-12-06
12/05/2024 16:09,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,24096387,SPECIAL ATTENTION,2024-12-06
12/05/2024 16:11,LOWELL ST / CHESTNUT ST,24096388,HOTSPOT PATROL,2024-12-06
12/05/2024 16:15,200 Hanover St,24096389,SPECIAL ATTENTION,2024-12-06
12/05/2024 15:29,405 Valley St: @MPD,24096374,ADMINISTRATIVE MISC,2024-12-06
12/05/2024 16:22,194 Spruce St: @FAMILIES IN TRANSITION #194,24096396,THEFT,2024-12-06
12/05/2024 16:22,300 Hanover St: @300 HANOVER ST LLC,24096391,FIGHT,2024-12-06
12/05/2024 16:23,60 Garvin Ave,24096392,ADDED INFO TO PREVIOUS CASE,2024-12-06
12/05/2024 16:23,55 S Main St: @BURNS HI RISE,24096395,UNWANTED SUBJECT,2024-12-06
12/05/2024 16:24,125 BRIDGE ST: @PULASKI PARK,24096393,SPECIAL ATTENTION,2024-12-06
12/05/2024 16:24,100 EDDY RD: @DUNKIN DONUTS 100 EDDY RD,24096394,BUSINESS CHECK,2024-12-06
12/05/2024 16:29,455 Pine St,24096397,CHECK SUBJECT,2024-12-06
12/05/2024 16:35,755 ELM ST: @VETERAN'S PARK,24096399,SPECIAL ATTENTION,2024-12-06
12/05/2024 16:38,CONANT ST / DUBUQUE ST,24096400,HOTSPOT PATROL,2024-12-06
12/05/2024 16:41,1805 S WILLOW ST: @COMMON MAN ROADSIDE MARKET,24096401,BUSINESS CHECK,2024-12-06
12/05/2024 16:45,405 Valley St: @MPD,24096402,ADMINISTRATIVE MISC,2024-12-06
12/05/2024 16:56,201 Hanover Street,24096403,SPECIAL ATTENTION,2024-12-06
12/05/2024 15:32,Front St / Hackett Hill Rd,24096376,BROADCAST MESSAGE,2024-12-06
12/05/2024 15:29,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,24096375,THEFT,2024-12-06
12/05/2024 00:03,385 Dubuque St,24096224,HARRASSMENT,2024-12-06
12/05/2024 13:51,535 Beech St: @CENTRAL HIGH SCHOOL,24096356,CHECK SUBJECT,2024-12-06
12/05/2024 11:53,199 Manchester St: @FIT - FAMLIES IN TRANSITION,24096343,CHECK CONDITION OF SUBJECT,2024-12-06
12/05/2024 12:17,458 Kimball St,24096344,CRIMINAL THREATENING,2024-12-06
12/05/2024 12:22,Elm St / W Bridge St: @Bridge Street Bridge,24096345,DISABLED MOTOR VEHICLE,2024-12-06
12/05/2024 12:23,137 Orange St,24096347,HANGUP CALL,2024-12-06
12/05/2024 12:24,39 Beech St: @Beech St Shelter,24096346,DISORDERLY CONDUCT,2024-12-06
