datetime,location,incident_number,details,retrieval_date
12/24/2024 00:00,39 Beech St: @Beech St Shelter,24100791,MENTAL HEALTH ISSUE,2024-12-25
12/24/2024 15:57,312 Mystic St,24100909,CIVIL STANDBY,2024-12-25
12/24/2024 16:06,210 EDDY RD: @MOBIL MART,24100910,BUSINESS CHECK,2024-12-25
12/24/2024 16:09,504 River Rd: @504 RIVER RD INVESTMENTS,24100911,MENTAL HEALTH ISSUE,2024-12-25
12/24/2024 16:10,977 Elm St: @ZOO HEALTH CLUB EXPRESS,24100912,CHECK SUBJECT,2024-12-25
12/24/2024 16:15,405 Valley St: @MPD,24100914,WARRANT,2024-12-25
12/24/2024 16:23,901 Hanover St: @ALOHA,24100915,MEDICAL PROBLEM,2024-12-25
12/24/2024 16:28,1056 River Rd: @YDC,24100916,SPECIAL ATTENTION,2024-12-25
12/24/2024 16:32,210 EDDY RD: @MOBIL MART,24100917,BUSINESS CHECK,2024-12-25
12/24/2024 16:37,9 Notre Dame Ave: @WEST HIGH SCHOOL,24100918,ALARM BURGLARY,2024-12-25
12/24/2024 16:43,777 S Willow St: @MICHAELS ARTS & CRAFTS (S WILLOW,24100919,ASSAULT,2024-12-25
12/24/2024 16:53,234 Abby Rd: @MILLENNIUM PRECISION,24100921,ALARM BURGLARY,2024-12-25
12/24/2024 16:53,210 EDDY RD: @MOBIL MART,24100920,BUSINESS CHECK,2024-12-25
12/24/2024 16:59,GOLD ST / JOHN E DEVINE DR,24100922,ACCIDENT,2024-12-25
12/24/2024 17:09,Holly Ave / S Maple St,24100923,ACCIDENT,2024-12-25
12/24/2024 17:14,777 S Willow St: @MICHAELS ARTS & CRAFTS,24100924,SPECIAL ATTENTION,2024-12-25
12/24/2024 17:15,333 ALLARD DR: @ALPHABITS LEARNING CENTER ALLARD D,24100925,SPECIAL ATTENTION,2024-12-25
12/24/2024 17:18,149 Brent St,24100926,STALKING ORDER,2024-12-25
12/24/2024 17:24,93 N Exit 6 Northbound Connector / Hanover St,24100927,CHECK AREA FOR PROBLEM,2024-12-25
12/24/2024 17:33,1050 Bicentennial Dr: @SHORTYS MEXICAN RESTAURANT ,24100928,BROADCAST MESSAGE,2024-12-25
12/24/2024 17:35,1500 S Willow St: @Mall of NH (Mall of New Hampshi,24100929,ASSAULT,2024-12-25
12/24/2024 16:06,486 Chestnut St,24100913,STALKING ORDER,2024-12-25
12/24/2024 15:48,200 PRECOURT ST: @PISCATAQUOG RIVER PARK,24100908,CHECK AREA FOR PROBLEM,2024-12-25
12/24/2024 12:50,200 Bedford St: @MANCHESTER HISTORICAL ASSOCIATION,24100883,ALARM BURGLARY,2024-12-25
12/24/2024 15:39,March Ave / S Willow St,24100907,DISABLED MOTOR VEHICLE,2024-12-25
12/24/2024 12:59,Bremer St / Montgomery St,24100886,ACCIDENT H&R IN PROGRESS,2024-12-25
12/24/2024 13:29,Brook St / Pine St,24100887,ACCIDENT,2024-12-25
12/24/2024 13:32,35 Amherst St: @DISTRICT COURT,24100888,CUSTODY DISPUTE,2024-12-25
