datetime,location,incident_number,details,retrieval_date
12/18/2024 00:08,Vinton St / S Jewett St,24099335,BROADCAST MESSAGE,2024-12-19
12/18/2024 15:22,707 Huse Rd: @CHUNKY'S CINEMA (CENTERVIEW PLAZA),24099484,SUSPICIOUS ACTIVITY,2024-12-19
12/18/2024 15:35,943 Dunbarton Rd: @NH JOB CORPS,24099486,DRUG ACTIVITY,2024-12-19
12/18/2024 15:35,715 Union St,24099485,TRAFFIC STOP,2024-12-19
12/18/2024 15:37,701 E Industrial Park Dr: @SUNSET TRADING,24099487,UNWANTED SUBJECT,2024-12-19
12/18/2024 15:40,300 Youville St: @NORTHWEST ELEMENTARY SCHOOL,24099488,HANGUP CALL,2024-12-19
12/18/2024 15:46,55 Golfview Dr,24099490,SUSPICIOUS MOTOR VEHICLE,2024-12-19
12/18/2024 15:47,37 Marston St,24099489,ACCIDENT,2024-12-19
12/18/2024 15:47,405 Valley St: @MPD,24099491,VIOLATION OF BAIL,2024-12-19
12/18/2024 15:48,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,24099493,ILLEGAL DUMPING,2024-12-19
12/18/2024 15:50,55 Greenview Dr: @GREENVIEW APTS,24099492,MISCELLANEOUS VEHICLE,2024-12-19
12/18/2024 15:54,568 Lincoln St,24099495,THEFT,2024-12-19
12/18/2024 15:55,Lucas Rd / S Mammoth Rd,24099494,SUSPICIOUS ACTIVITY,2024-12-19
12/18/2024 15:57,27 E Industrial Park Dr,24099497,WIRES DOWN,2024-12-19
12/18/2024 15:57,335 Mast Rd,24099496,ACCIDENT,2024-12-19
12/18/2024 16:05,136 Bridge St,24099498,LANDLORD TENANT DISPUTE,2024-12-19
12/18/2024 16:11,160 S Beech St,24099499,CIVIL ISSUE,2024-12-19
12/18/2024 16:12,216 Maple St: @YANKEE LANES ENTERTAINMENT,24099500,DRUG ACTIVITY,2024-12-19
12/18/2024 16:14,S Willow St / John E Devine Dr,24099502,CHECK AREA FOR PROBLEM,2024-12-19
12/18/2024 16:17,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,24099501,SPECIAL ATTENTION,2024-12-19
12/18/2024 16:25,Auburn St / Union St,24099504,CHECK AREA FOR PROBLEM,2024-12-19
12/18/2024 16:25,1100 Bicentennial Dr: @NH STATE LIQUOR STORE #33 (,24099505,ACCIDENT,2024-12-19
12/18/2024 16:26,Hanover St / Nutfield Ln,24099503,TRAFFIC STOP,2024-12-19
12/18/2024 16:37,363 Kimball St,24099506,ASSIST DCYF,2024-12-19
12/18/2024 16:40,725 Gold St: @WALMART,24099509,ACCIDENT HIT&RUN W/INJURY,2024-12-19
12/18/2024 16:41,405 Valley St: @MPD,24099507,WARRANT,2024-12-19
12/18/2024 16:43,456 UNION ST: @1269 CAFE,24099508,SPECIAL ATTENTION,2024-12-19
12/18/2024 15:23,70 Dover St,24099483,RECOVERED STOLEN MV,2024-12-19
12/18/2024 15:19,Bridge St / Mammoth Rd,24099482,ACCIDENT,2024-12-19
12/18/2024 12:45,840 Candia Rd,24099452,ANIMAL COMPLAINTS,2024-12-19
12/18/2024 15:15,Spruce St / Maple St,24099481,ACCIDENT,2024-12-19
12/18/2024 12:50,855 Candia Rd: @DUNKIN DONUTS CANDIA RD,24099455,ANIMAL COMPLAINTS,2024-12-19
12/18/2024 12:52,606 Valley St: @WALGREENS VALLEY ST,24099456,THEFT,2024-12-19
12/18/2024 12:55,55 AMORY ST: @PARISEAU HIGH RISE,24099457,DEATH,2024-12-19
12/18/2024 12:59,250 Dubuque St: @DOMINO'S,24099458,ACCIDENT,2024-12-19
12/18/2024 13:06,1051 S Willow St: @DSW (MANCHESTER RUN),24099459,SHOPLIFTING,2024-12-19
12/18/2024 13:06,907 Second St: @MCDONALDS SECOND ST,24099460,CHECK AREA FOR PROBLEM,2024-12-19
12/18/2024 13:25,Union St / Walnut Hill Ave,24099461,ANIMAL COMPLAINTS,2024-12-19
12/18/2024 13:27,126 Calef Rd,24099462,ABANDON VEHICLE,2024-12-19
12/18/2024 13:31,111 ISLAND POND RD: @ASSUMPTION GREEK ORTHODOX CHU,24099463,SPECIAL ATTENTION,2024-12-19
12/18/2024 13:45,121 Country Club Dr: @HERITAGE AT THE RIVER  #121,24099464,STALKING ORDER VIOLATION,2024-12-19
12/18/2024 13:57,470 Merrimack St,24099465,TRESPASSING,2024-12-19
12/18/2024 14:09,170 Lafayette St,24099466,HANGUP CALL,2024-12-19
12/18/2024 14:12,60 River Front Dr: @MEETINGHOUSE AT RIVERFRONT,24099467,BROADCAST MESSAGE,2024-12-19
12/18/2024 14:17,445 Willow St: @VALLEY STREET JAIL,24099468,INVOLUNTARY EMERG. ADMISSION,2024-12-19
12/18/2024 14:20,Spruce St / Union St,24099470,ACCIDENT,2024-12-19
12/18/2024 14:20,S Hall St / Manning St,24099469,TRAFFIC STOP,2024-12-19
12/18/2024 14:28,0 Mcgregor St,24099471,CHECK AREA FOR PROBLEM,2024-12-19
12/18/2024 14:47,1087 Elm St: @KEYS PIANO BAR & GRILL,24099473,TRESPASSING,2024-12-19
12/18/2024 14:48,535 Beech St: @CENTRAL HIGH SCHOOL,24099472,WEAPON POSSESSION AND CARRYING,2024-12-19
12/18/2024 14:48,314 Chauncey Ave,24099474,ACCIDENT HIT AND RUN,2024-12-19
12/18/2024 14:51,1 Crusader Way: @MEMORIAL HIGH SCHOOL,24099475,ACCIDENT,2024-12-19
12/18/2024 14:56,Beech St / Hanover St,24099477,FIGHT,2024-12-19
12/18/2024 14:56,WILSON ST / CENTRAL ST,24099476,ARGUMENT,2024-12-19
12/18/2024 14:58,75 Parkside Ave: @PARKSIDE MIDDLE SCHOOL,24099478,ACCIDENT HIT AND RUN,2024-12-19
12/18/2024 15:03,196 River Rd: @RESIDENCE AT RIVERSIDE,24099480,CRIMINAL THREATENING,2024-12-19
12/18/2024 16:46,150 Kodiak Way,24099512,ALARM BURGLARY,2024-12-19
12/18/2024 16:51,Chestnut St / Lowell St,24099510,TRAFFIC STOP,2024-12-19
12/18/2024 16:52,405 Valley St: @MPD,24099511,ADDED INFO TO PREVIOUS CASE,2024-12-19
12/18/2024 16:52,Spring St / Canal St,24099513,ACCIDENT,2024-12-19
12/18/2024 18:56,44 Valley West Way,24099543,CHECK AREA FOR PROBLEM,2024-12-19
12/18/2024 19:00,597 Beech St,24099545,CHECK SECURITY OF BUILDING,2024-12-19
12/18/2024 19:01,188 Merrimack St,24099544,HOMELESS ISSUES,2024-12-19
12/18/2024 19:03,405 Valley St: @MPD,24099548,VIOLATION OF BAIL,2024-12-19
12/18/2024 19:03,495 OLD WELLINGTON RD: @OLD WELLINGTON RD APTS #49,24099546,MISSING JUVENILE,2024-12-19
12/18/2024 19:07,859 Hanover St: @HANNAFORDS HANOVER STREET,24099547,ADDED INFO TO PREVIOUS CASE,2024-12-19
12/18/2024 19:23,597 Beech St,24099549,CHECK SUBJECT,2024-12-19
12/18/2024 19:24,Vine St / Amherst St,24099550,TRAFFIC STOP,2024-12-19
12/18/2024 19:28,628 Mammoth Rd: @DERRYFIELD CC MAINT BLDG,24099551,ALARM BURGLARY,2024-12-19
12/18/2024 20:03,Merrimack St / Elm St,24099552,BROADCAST MESSAGE,2024-12-19
12/18/2024 20:26,Granite St / S Main St: @GRANITE SQUARE,24099555,ACCIDENT,2024-12-19
12/18/2024 20:27,GRANITE ST / S MAIN ST: @GRANITE SQUARE,24099554,ACCIDENT,2024-12-19
12/18/2024 20:28,445 Willow St: @VALLEY STREET JAIL,24099556,WAGON TRANSPORT,2024-12-19
12/18/2024 20:41,261 Pine St: @RED OAK PROPERTIES #261,24099557,WANTED PERSON CHECK,2024-12-19
12/18/2024 21:08,270 Amory St,24099558,CHECK CONDITION OF SUBJECT,2024-12-19
12/18/2024 21:39,406 Hanover St,24099559,HARRASSMENT,2024-12-19
12/18/2024 21:50,405 Valley St: @MPD,24099560,WARRANT,2024-12-19
12/18/2024 21:50,847 Beech St,24099561,CHECK CONDITION OF SUBJECT,2024-12-19
12/18/2024 22:12,200 Hanover St: @HUGH GALLEN HIGH RISE,24099562,HOMELESS ISSUES,2024-12-19
12/18/2024 22:13,555 Auburn St: @EASTER SEALS AUBURN ST,24099563,ALARM BURGLARY,2024-12-19
12/18/2024 22:27,285 Concord St: @285 CONCORD ST,24099564,CHECK CONDITION OF SUBJECT,2024-12-19
12/18/2024 22:40,947 Elm St: @BUNNY'S CONVENIENCE,24099566,ADMINISTRATIVE MISC,2024-12-19
12/18/2024 23:03,1045 S Willow St: @TACO BELL S WILLOW,24099567,CHECK CONDITION OF SUBJECT,2024-12-19
12/18/2024 23:35,39 Beech St: @Beech St Shelter,24099568,UNWANTED SUBJECT,2024-12-19
12/18/2024 23:57,623 Second St: @Burger King Second Street,24099569,TRAFFIC STOP,2024-12-19
12/18/2024 18:50,1298 S Porter St: @HOLIDAY INN EXPRESS,24099542,ADDED INFO TO PREVIOUS CASE,2024-12-19
12/18/2024 18:50,Chestnut St / Lowell St,24099541,TRAFFIC STOP,2024-12-19
12/18/2024 18:40,5 Clifford Ave,24099540,HARRASSMENT,2024-12-19
12/18/2024 17:33,Edward J Roy Dr / Wellington Rd,24099525,ACCIDENT HIT AND RUN,2024-12-19
12/18/2024 16:53,311 Queen City Ave: @SPEEDWAY QUEEN CITY,24099514,ACCIDENT,2024-12-19
12/18/2024 16:54,Wilson St / Cedar St,24099515,ADDED INFO TO PREVIOUS CASE,2024-12-19
12/18/2024 16:56,Auburn St / Willow St,24099516,CHECK SUBJECT,2024-12-19
12/18/2024 17:03,Bridge St / Chestnut St,24099517,TRAFFIC STOP,2024-12-19
12/18/2024 17:04,777 S Willow St: @FIVE BELOW (S WILLOW ST PLAZA),24099518,HOMELESS ISSUES,2024-12-19
12/18/2024 17:08,Spruce St / Beech St,24099519,TRAFFIC STOP,2024-12-19
12/18/2024 17:16,Beech St / Hanover St,24099520,DISABLED MOTOR VEHICLE,2024-12-19
12/18/2024 17:19,Concord St / Chestnut St,24099521,TRAFFIC STOP,2024-12-19
12/18/2024 17:20,426 Somerville St: @SILVER MILL APTS,24099522,CUSTODY DISPUTE,2024-12-19
12/18/2024 17:24,357 Manchester St,24099523,DRUG ACTIVITY,2024-12-19
12/18/2024 17:30,460 Elm St: @MARKET BASKET,24099524,TRAFFIC STOP,2024-12-19
12/18/2024 17:41,Montgomery St / Bremer St,24099527,ACCIDENT UNKNOWN INJURY,2024-12-19
12/18/2024 18:36,296 S Willow St: @SAL'S PIZZA,24099539,TRAFFIC STOP,2024-12-19
12/18/2024 17:41,S Main St / Arnold St,24099526,ACCIDENT,2024-12-19
12/18/2024 17:47,80 Eastern Ave,24099529,ACCIDENT HIT AND RUN,2024-12-19
12/18/2024 17:48,Nashua,24099528,K9 TRAINING,2024-12-19
12/18/2024 18:00,388 Beacon St,24099530,SUSPICIOUS ACTIVITY,2024-12-19
