visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
9,True,91,91,WNW 11 mph,29.82,2025-03-17T17:50:46-0400,1742248246,41,41,62,41,35,35,39,Cloudy,Cloudy,07,26,2025-02-17 17:50:00,06:53 PM,06:52 AM,Alton,43.46,-71.22
7,True,86,86,NNW 13 mph,29.83,2025-03-17T17:55:29-0400,1742248529,44,44,66,44,38,38,40,Rain Shower,Rain Shower,12,11,2025-02-17 17:55:00,06:55 PM,06:54 AM,Amherst,42.86,-71.62
9,True,85,85,NNW 10 mph,29.86,2025-03-17T17:56:55-0400,1742248615,42,42,62,42,36,36,37,Cloudy,Cloudy,07,26,2025-02-17 17:56:00,06:56 PM,06:55 AM,Antrim,43.04,-71.95
10,True,85,85,WNW 12 mph,29.85,2025-03-17T17:50:57-0400,1742248257,39,39,56,39,32,32,35,Cloudy,Cloudy,07,26,2025-02-17 17:50:00,06:55 PM,06:54 AM,Ashland,43.7,-71.63
4,True,94,94,W 18 mph,29.84,2025-03-17T17:55:25-0400,1742248525,39,39,53,39,30,30,38,Showers Near,Showers in the Vicinity,07,26,2025-02-17 17:55:00,06:54 PM,06:53 AM,Bartlett,44.07,-71.28
9,True,86,86,WNW 11 mph,29.84,2025-03-17T17:57:12-0400,1742248632,41,41,62,41,35,35,37,Cloudy,Cloudy,07,26,2025-02-17 17:57:00,06:55 PM,06:53 AM,Belmont,43.44,-71.48
9,True,84,84,NNW 11 mph,29.85,2025-03-17T17:50:22-0400,1742248222,42,42,62,42,36,36,38,Cloudy,Cloudy,07,26,2025-02-17 17:50:00,06:56 PM,06:55 AM,Bennington,43.0,-71.92
3,True,97,97,W 8 mph,29.92,2025-03-17T18:00:27-0400,1742248827,36,36,58,36,29,29,35,Snow Shower,Snow Shower,22,14,2025-02-17 18:00:00,06:54 PM,06:53 AM,Berlin city,44.49,-71.26
3,True,90,90,WNW 4 mph,29.95,2025-03-17T17:50:21-0400,1742248221,35,35,60,35,31,31,32,Snow Shower,Snow Shower,22,14,2025-02-17 17:50:00,06:55 PM,06:54 AM,Bethlehem,44.28,-71.69
10,True,89,89,NW 13 mph,29.89,2025-03-17T17:54:28-0400,1742248468,37,37,59,37,29,29,34,Cloudy,Cloudy,07,26,2025-02-17 17:54:00,06:57 PM,06:56 AM,Blodgett Landing,43.38,-72.04
9,True,86,86,NW 12 mph,29.87,2025-03-17T17:59:05-0400,1742248745,40,40,62,40,33,33,36,Cloudy,Cloudy,07,26,2025-02-17 17:59:00,06:56 PM,06:55 AM,Bradford,43.27,-71.96
9,True,83,83,WNW 13 mph,29.87,2025-03-17T18:00:29-0400,1742248829,40,40,56,40,32,32,35,Cloudy,Cloudy,07,26,2025-02-17 18:00:00,06:56 PM,06:55 AM,Bristol,43.6,-71.75
10,True,91,91,NW 12 mph,29.9,2025-03-17T17:50:58-0400,1742248258,36,36,60,36,28,28,34,Cloudy,Cloudy,07,26,2025-02-17 17:50:00,06:57 PM,06:56 AM,Canaan,43.65,-72.02
