datetime,location,incident_number,details,retrieval_date
11/15/2024 00:10,195 Bridge St,24091445,MUSIC COMPLAINT,2024-11-16
11/15/2024 18:00,217 UNION ST: @Brothers Express,24091666,BUSINESS CHECK,2024-11-16
11/15/2024 17:02,116 March Ave: @TJ MAXX,24091645,CHECK CONDITION OF SUBJECT,2024-11-16
11/15/2024 17:00,293 Wilson St: @HOPE FOR RECOVERY,24091647,ACERT,2024-11-16
11/15/2024 16:49,210 EDDY RD: @MOBIL MART,24091644,BUSINESS CHECK,2024-11-16
11/15/2024 16:48,Merrimack St / Chestnut St,24091641,TRAFFIC STOP,2024-11-16
11/15/2024 16:47,606 Valley St: @WALGREENS VALLEY ST,24091642,CHECK AREA FOR PROBLEM,2024-11-16
11/15/2024 16:45,405 Pine St: @CITY LIBRARY EAST,24091639,MENTAL HEALTH ISSUE,2024-11-16
11/15/2024 16:45,Kelley St / Dubuque St,24091643,CHECK AREA FOR PROBLEM,2024-11-16
11/15/2024 16:44,445 Willow St: @VALLEY STREET JAIL,24091638,WAGON TRANSPORT,2024-11-16
11/15/2024 16:42,405 Valley St: @MPD,24091637,ASSIST OTHER AGENCY,2024-11-16
11/15/2024 16:35,414 Belmont St,24091636,ACCIDENT HIT AND RUN,2024-11-16
11/15/2024 16:33,100 Sentinel Ct: @REDSTONE APARTMENTS #100,24091635,ASSIST OTHER AGENCY,2024-11-16
11/15/2024 16:31,HARVARD ST / BEECH ST,24091634,TRAFFIC STOP,2024-11-16
11/15/2024 16:23,192 Central St,24091632,CHECK CONDITION OF SUBJECT,2024-11-16
11/15/2024 16:21,6 Country Club Dr: @HERITAGE AT THE RIVER #6,24091633,IDENTITY THEFT,2024-11-16
11/15/2024 16:20,Hall St / Somerville St,24091631,ANIMAL COMPLAINTS,2024-11-16
11/15/2024 17:13,271 GRANITE ST: @DUNKIN DONUTS GRANITE ST ST,24091646,BUSINESS CHECK,2024-11-16
11/15/2024 17:13,543 Silver St,24091648,ACERT,2024-11-16
11/15/2024 17:13,109 Eastern Ave: @OLD WELLINGTON RD APTS #109,24091649,ACERT,2024-11-16
11/15/2024 17:41,BROWN AVE / W BAKER ST,24091658,TRAFFIC STOP,2024-11-16
11/15/2024 17:59,345 Kelley St: @JIMMY'S HOUSE OF PIZZA,24091667,THEFT,2024-11-16
11/15/2024 17:56,Conant St / Dubuque St,24091664,HOTSPOT PATROL,2024-11-16
11/15/2024 17:53,535 Beech St: @CENTRAL HS PRACTICAL ARTS BLDG (CEN,24091663,HANGUP CALL,2024-11-16
11/15/2024 17:53,405 Valley St: @MPD,24091662,ASSIST OTHER AGENCY,2024-11-16
11/15/2024 17:50,99 Eddy Rd: @PLANET FITNESS EDDY RD,24091661,THEFT,2024-11-16
11/15/2024 17:45,1550 Elm St: @CITIZENS BANK ELM ST,24091660,DISABLED MOTOR VEHICLE,2024-11-16
11/15/2024 17:37,1491 Front St: @INTERVALE COUNTRY CLUB,24091657,ACCIDENT,2024-11-16
11/15/2024 17:14,55 Amory St: @PARISEAU HIGH RISE,24091651,CHECK CONDITION OF SUBJECT,2024-11-16
11/15/2024 17:34,83 TRAHAN ST: @ELMWOOD GARDEN COMMUNITY,24091655,SPECIAL ATTENTION,2024-11-16
11/15/2024 17:33,Second St / Queen City Ave: @Queen City Bridge,24091656,BROADCAST MESSAGE,2024-11-16
11/15/2024 17:30,Massabesic St / Belmont St,24091654,TRAFFIC STOP,2024-11-16
11/15/2024 17:30,581 Bridge St: @TRINITY HIGH SCHOOL,24091653,TRAFFIC STOP,2024-11-16
11/15/2024 17:25,458 Lake Ave,24091652,ILLEGAL DUMPING,2024-11-16
11/15/2024 17:16,Bridge St / Elm St,24091650,TRAFFIC STOP,2024-11-16
11/15/2024 16:19,1056 RIVER RD: @YDC,24091630,SPECIAL ATTENTION,2024-11-16
11/15/2024 16:18,300 Merrimack St,24091629,OVERDOSE,2024-11-16
11/15/2024 16:03,Hanover St / Chestnut St,24091628,TRAFFIC STOP,2024-11-16
11/15/2024 14:11,100 Sentinel Ct: @REDSTONE APARTMENTS #100,24091603,ANIMAL COMPLAINTS,2024-11-16
11/15/2024 14:33,37 Mead St,24091608,HANGUP CALL,2024-11-16
11/15/2024 14:23,Pine St / Amherst St,24091607,ACCIDENT,2024-11-16
11/15/2024 14:21,75 Parkside Ave: @PARKSIDE MIDDLE SCHOOL,24091605,ASSAULT,2024-11-16
11/15/2024 14:21,94 Ashland St,24091606,CRIMINAL THREATENING,2024-11-16
11/15/2024 14:14,200 Hanover St: @HUGH GALLEN HIGH RISE,24091604,CHECK CONDITION OF SUBJECT,2024-11-16
11/15/2024 14:13,1 Crusader Way: @MEMORIAL HIGH SCHOOL,24091602,ACCIDENT,2024-11-16
11/15/2024 14:11,434 Amherst St,24091601,THEFT,2024-11-16
11/15/2024 14:36,726 SUMMER ST,24091610,KNOCK AND TALK,2024-11-16
11/15/2024 14:07,Elm St / Brown Ave,24091600,ACCIDENT,2024-11-16
11/15/2024 14:05,MANCHESTER ST / UNION ST,24091599,HOTSPOT PATROL,2024-11-16
11/15/2024 14:02,9 Notre Dame Ave: @WEST HIGH SCHOOL,24091598,FIGHT,2024-11-16
11/15/2024 13:50,201 Jack Lovering Dr: @MCLAUGHLIN MIDDLE SCHOOL,24091597,CHECK CONDITION OF SUBJECT,2024-11-16
11/15/2024 13:45,240 Candia Rd,24091596,ACCIDENT,2024-11-16
11/15/2024 13:29,130 Gabrielle St,24091595,WITNESS TAMPERING,2024-11-16
11/15/2024 14:35,199 Manchester St: @FIT - FAMLIES IN TRANSITION,24091609,CHECK SUBJECT,2024-11-16
11/15/2024 14:37,55 Edward J Roy Dr: @Z1 EXPRESS,24091612,ACCIDENT HIT AND RUN,2024-11-16
11/15/2024 15:57,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,24091627,BUSINESS CHECK,2024-11-16
11/15/2024 15:23,UNION ST / MANCHESTER ST,24091620,HOTSPOT PATROL,2024-11-16
11/15/2024 15:52,Lincoln St / Spruce St,24091626,TRAFFIC STOP,2024-11-16
11/15/2024 15:50,Queen City Ave / Brown Ave,24091625,BROADCAST MESSAGE,2024-11-16
11/15/2024 15:42,BEECH ST / HARVARD ST,24091624,TRAFFIC STOP,2024-11-16
11/15/2024 15:38,282 Blucher St,24091623,CHECK AREA FOR PROBLEM,2024-11-16
11/15/2024 15:38,VALLEYBEECH,24091622,TRAFFIC STOP,2024-11-16
11/15/2024 15:37,43 Winter St,24091621,WARRANT,2024-11-16
11/15/2024 15:17,1445 Bodwell Rd: @WOODEDGE ESTATES #1445,24091619,ASSIST OTHER AGENCY,2024-11-16
11/15/2024 14:40,Manchester St / Wilson St,24091611,ACCIDENT UNKNOWN INJURY,2024-11-16
11/15/2024 15:10,405 Valley St: @MPD,24091618,WARRANT,2024-11-16
11/15/2024 15:04,176 DUBUQUE ST,24091617,THEFT,2024-11-16
