datetime,location,incident_number,details,retrieval_date
11/10/2024 00:01,E Industrial Park Dr / Holt Ave,24090210,TRAFFIC STOP,2024-11-11
11/10/2024 15:31,259 CHESTNUT ST: @OMALLEY HI RISE,24090373,SPECIAL ATTENTION,2024-11-11
11/10/2024 14:15,1021 Goffstown Rd,24090362,NOISE COMPLAINT,2024-11-11
11/10/2024 14:21,86 Lois St,24090363,CIVIL ISSUE,2024-11-11
11/10/2024 14:29,841 Union St,24090364,MISSING PERSON,2024-11-11
11/10/2024 14:55,405 Valley St: @MPD,24090365,FOUND PROPERTY,2024-11-11
11/10/2024 14:58,185 Eastern Ave: @SUNSET RIDGE #185,24090366,SUSPICIOUS ACTIVITY,2024-11-11
11/10/2024 15:04,1111 S Willow St: @ALDIS (1111 S WILLOW ST SHOPPIN,24090367,UNWANTED SUBJECT,2024-11-11
11/10/2024 15:08,Wellington Hill Rd / Edward J Roy Dr,24090368,CHECK AREA FOR PROBLEM,2024-11-11
11/10/2024 15:12,388 Coral Ave,24090369,MEDICAL PROBLEM,2024-11-11
11/10/2024 15:12,370 Westwood Dr,24090370,UNRULY JUVENILE,2024-11-11
11/10/2024 15:23,39 Beech St: @Beech St Shelter,24090371,CHECK CONDITION OF SUBJECT,2024-11-11
11/10/2024 15:28,264 Mason St: @ROCK RIMMON PARK,24090372,ANIMAL COMPLAINTS,2024-11-11
11/10/2024 15:31,1500 S Willow St: @food court,24090374,UNWANTED SUBJECT,2024-11-11
11/10/2024 15:34,1279 S Willow St: @DRAFTKINGS SPORTS BOOK,24090375,THEFT,2024-11-11
11/10/2024 16:31,233 TARRYTOWN RD: @TARRYTOWN HSG #233,24090388,SPECIAL ATTENTION,2024-11-11
11/10/2024 15:38,340 Commercial St: @DEKA RESEARCH,24090376,CHECK CONDITION OF SUBJECT,2024-11-11
11/10/2024 15:47,175 CHESTNUT ST: @KALIVAS HI RISE,24090377,SPECIAL ATTENTION,2024-11-11
11/10/2024 15:55,857 Howe St,24090378,MUSIC COMPLAINT,2024-11-11
11/10/2024 16:00,425 LAKE AVE: @LAKE AVE FOOD MART,24090379,BUSINESS CHECK,2024-11-11
11/10/2024 16:09,403 Second St: @FAMILY DOLLAR 403 Second St,24090380,FOUND PROPERTY,2024-11-11
11/10/2024 16:11,282 Dubuque St,24090383,BAIL CHECK,2024-11-11
11/10/2024 16:12,85 S Main St: @7-ELEVEN S MAIN ST,24090381,DISORDERLY CONDUCT,2024-11-11
11/10/2024 16:12,ELM ST,24090382,SPECIAL ATTENTION,2024-11-11
