datetime,location,incident_number,details,retrieval_date
11/24/2024 00:04,Bridge St / Chestnut St,24093654,TRAFFIC STOP,2024-11-25
11/24/2024 16:19,218 Cartier St,24093776,ABUSE,2024-11-25
11/24/2024 15:13,777 S Willow St: @MICHAELS ARTS & CRAFTS (S WILLOW,24093766,CRIMINAL MISCHIEF,2024-11-25
11/24/2024 15:27,40 Lake Ave: @Residence Inn,24093767,ANIMAL COMPLAINTS,2024-11-25
11/24/2024 15:28,Union St / Spruce St,24093768,PARKING COMPLAINT,2024-11-25
11/24/2024 15:37,Central St / Pine St,24093769,MEDICAL PROBLEM,2024-11-25
11/24/2024 15:39,754 Maple St,24093770,ANIMAL COMPLAINTS,2024-11-25
11/24/2024 15:46,196 S Willow St: @MCDONALDS S WILLOW,24093771,CHECK AREA FOR PROBLEM,2024-11-25
11/24/2024 16:12,19 Ash St,24093773,SEXUAL ASSAULT,2024-11-25
11/24/2024 16:18,210 EDDY RD: @MOBIL MART,24093772,BUSINESS CHECK,2024-11-25
11/24/2024 16:20,200 Keller St: @AUTOFAIR HONDA,24093774,STOLEN MOTOR VEHICLE,2024-11-25
11/24/2024 17:08,1298 S Porter St: @HOLIDAY INN EXPRESS,24093787,HANGUP CALL,2024-11-25
11/24/2024 16:22,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,24093775,BUSINESS CHECK,2024-11-25
11/24/2024 16:25,1111 S Willow St: @SANTANDER BANK ATM (1111 S WILL,24093778,ALARM BURGLARY,2024-11-25
11/24/2024 16:26,CONANT ST / DUBUQUE ST,24093777,HOTSPOT PATROL,2024-11-25
11/24/2024 16:28,1500 S Willow St: @DICKS SPORTING GOODS (Mall of N,24093779,LOCKOUTS,2024-11-25
11/24/2024 16:28,SECOND ST,24093780,SPECIAL ATTENTION,2024-11-25
11/24/2024 16:48,217 Union St: @Brothers Express,24093782,BROADCAST MESSAGE,2024-11-25
11/24/2024 16:56,Maple St / Merrimack St,24093783,CHECK SUBJECT,2024-11-25
11/24/2024 16:59,77 Market St: @ROOMING HOUSE 77 MARKET ST,24093784,HARRASSMENT,2024-11-25
11/24/2024 14:48,521 Spruce St,24093765,BURGLARY,2024-11-25
11/24/2024 14:34,850 Gold St: @NH STATE LIQUOR STORE #31,24093764,ACCIDENT,2024-11-25
11/24/2024 13:56,21 Front St: @HAMPTON INN,24093763,HANGUP CALL,2024-11-25
11/24/2024 13:20,445 Willow St: @VALLEY STREET JAIL,24093762,WAGON TRANSPORT,2024-11-25
11/24/2024 10:40,Canal St / Market St,24093744,TRAFFIC STOP,2024-11-25
11/24/2024 10:48,2 S Beech St: @AROMA JOES S BEECH ST,24093746,ACCIDENT,2024-11-25
11/24/2024 10:48,200 Bedford St: @MANCHESTER HISTORICAL ASSOCIATION,24093745,CHECK SUBJECT,2024-11-25
11/24/2024 10:54,Maple St / Lake Ave,24093747,ACCIDENT,2024-11-25
11/24/2024 11:00,Maple St / Central St,24093748,TRAFFIC STOP,2024-11-25
11/24/2024 11:12,2391 BROWN AVE: @ALLTOWN MOBILE,24093749,BUSINESS CHECK,2024-11-25
11/24/2024 11:21,44 First Ave,24093750,MENTAL HEALTH ISSUE,2024-11-25
11/24/2024 11:36,256 Laurel St,24093751,ACCIDENT,2024-11-25
11/24/2024 11:38,DUBUQUE ST / PUTNAM ST,24093752,SPECIAL ATTENTION,2024-11-25
11/24/2024 12:09,Gold St / S Beech St,24093754,ACCIDENT,2024-11-25
11/24/2024 12:36,479 Cartier St,24093755,FOUND PROPERTY,2024-11-25
11/24/2024 12:40,BEECH ST / SHASTA ST,24093756,OVERDOSE,2024-11-25
11/24/2024 12:47,1 Allard Dr: @SANFORD TEMPERATURE CONTROL,24093757,ALARM BURGLARY,2024-11-25
11/24/2024 12:55,421 Cedar St,24093758,ANIMAL COMPLAINTS,2024-11-25
11/24/2024 13:03,385 Vinton St,24093759,ANIMAL BITES,2024-11-25
11/24/2024 13:04,2301 Brown Ave: @SUPER 8 MOTEL,24093760,HANGUP CALL,2024-11-25
11/24/2024 13:17,Montgomery St / Bremer St,24093761,ACCIDENT,2024-11-25
11/24/2024 17:04,Montgomery St / Bremer St,24093785,ACCIDENT,2024-11-25
11/24/2024 17:10,MAPLE / CILLEY,24093786,ADDED INFO TO PREVIOUS CASE,2024-11-25
11/24/2024 10:36,Bremer St / Montgomery St,24093742,ACCIDENT,2024-11-25
