datetime,location,incident_number,details,retrieval_date
11/26/2024 00:13,85 S Main St: @7-ELEVEN S MAIN ST,24094074,BUSINESS CHECK,2024-11-27
11/26/2024 16:32,Candia Rd / E Industrial Park Dr,24094241,TRAFFIC STOP,2024-11-27
11/26/2024 16:36,539 Rimmon St,24094243,DISORDERLY CONDUCT IN PROGRESS,2024-11-27
11/26/2024 16:37,222 Amherst St,24094244,THEFT,2024-11-27
11/26/2024 16:37,207 Agnes St: @BIRON ST APTS #207,24094245,ADDED INFO TO PREVIOUS CASE,2024-11-27
11/26/2024 16:42,E Industrial Park Dr / Holt Ave,24094246,TRAFFIC STOP,2024-11-27
11/26/2024 16:48,451 S River Rd,24094247,ADMINISTRATIVE MISC,2024-11-27
11/26/2024 16:50,225 Hanover St,24094248,CHECK SUBJECT,2024-11-27
11/26/2024 16:55,Somerville St / Oliver St,24094249,TRAFFIC STOP,2024-11-27
11/26/2024 17:00,E Industrial Park Dr / Holt Ave,24094250,TRAFFIC STOP,2024-11-27
11/26/2024 17:01,66 School St: @FAMILIES IN TRANSITION #66,24094252,ADDED INFO TO PREVIOUS CASE,2024-11-27
11/26/2024 17:01,30 Putnam St,24094251,OVERDOSE,2024-11-27
11/26/2024 17:15,445 Willow St: @VALLEY STREET JAIL,24094253,WAGON TRANSPORT,2024-11-27
11/26/2024 17:23,1516 S Willow St: @TGI FRIDAYS,24094257,CHECK AREA FOR PROBLEM,2024-11-27
11/26/2024 17:24,Beech St / Lowell St,24094256,ACCIDENT,2024-11-27
11/26/2024 17:24,92 Walnut St: @WALNUT ST APTS,24094254,NEIGHBOR COMPLAINT,2024-11-27
11/26/2024 17:24,Beech St / Lowell St,24094255,ACCIDENT WITH INJURY,2024-11-27
11/26/2024 17:28,300 Elm St: @FIRESTONE,24094258,CHECK SUBJECT,2024-11-27
11/26/2024 17:31,Silver St / Beech St,24094259,TRAFFIC STOP,2024-11-27
11/26/2024 17:46,2 Wall St: @MENTAL HEALTH CTR OF GREATER MANCHESTE,24094261,UNWANTED SUBJECT,2024-11-27
11/26/2024 17:47,506 Kimball St,24094260,MISSING JUVENILE,2024-11-27
11/26/2024 17:49,470 S MAIN ST: @BEA'S WASH-N-DRY,24094262,ASSIST FIRE,2024-11-27
11/26/2024 17:52,Wayne St / Bartlett St,24094265,UNAUTHORIZED USE OF MV,2024-11-27
11/26/2024 17:52,655 S WILLOW ST: @CALIFORNIA BURRITO,24094263,BUSINESS CHECK,2024-11-27
11/26/2024 17:55,167 Hanover St: @DOWN THE BLOCK,24094264,CHECK SUBJECT,2024-11-27
11/26/2024 17:58,280 Conant St,24094267,PARKING COMPLAINT,2024-11-27
11/26/2024 18:00,667 Corning Rd: @CRYSTAL LAKE APTS #667,24094266,DISORDERLY CONDUCT,2024-11-27
11/26/2024 18:01,Maple St / Myrtle St,24094268,TRAFFIC STOP,2024-11-27
11/26/2024 18:01,370 WESTWOOD DR,24094269,SPECIAL ATTENTION,2024-11-27
11/26/2024 18:06,476 UNION ST: @SAIGON ASIAN MARKET,24094270,CHECK SUBJECT,2024-11-27
11/26/2024 18:16,200 Hanover St,24094271,CHECK CONDITION OF SUBJECT,2024-11-27
11/26/2024 16:35,394 Second St: @FAMILIES IN TRANSITION #394,24094242,ALARM BURGLARY,2024-11-27
11/26/2024 16:24,199 Manchester St: @FIT - FAMLIES IN TRANSITION,24094240,CHECK CONDITION OF SUBJECT,2024-11-27
11/26/2024 14:01,Massabesic St / Porter St,24094206,TRAFFIC STOP,2024-11-27
11/26/2024 16:22,Maple St / Cedar St,24094239,TRAFFIC STOP,2024-11-27
11/26/2024 14:15,280 E Industrial Park Dr: @STATION 8 MFD,24094209,TRAFFIC STOP,2024-11-27
11/26/2024 14:17,375 KELLEY ST,24094210,CHECK CONDITION OF SUBJECT,2024-11-27
11/26/2024 14:22,E Industrial Park Dr / Holt Ave,24094211,TRAFFIC STOP,2024-11-27
11/26/2024 14:24,Elm St / W Salmon St: @Amoskeag Bridge,24094212,CHECK CONDITION OF SUBJECT,2024-11-27
11/26/2024 14:25,311 Queen City Ave: @SPEEDWAY QUEEN CITY,24094214,TRESPASSING,2024-11-27
11/26/2024 14:28,E Industrial Park Dr / Island Pond Rd,24094213,TRAFFIC STOP,2024-11-27
11/26/2024 14:28,801 Perimeter Rd: @EMERGENCY OUTFITTERS,24094215,THEFT,2024-11-27
11/26/2024 14:35,10 Martin St: @BUILDING BRIDGES ADULT SERVICES,24094216,ASSAULT,2024-11-27
11/26/2024 14:44,133 Purdue St,24094217,DCYF REFERRAL,2024-11-27
11/26/2024 14:59,725 Gold St: @WALMART,24094218,CHECK SUBJECT,2024-11-27
11/26/2024 14:59,300 Youville St: @NORTHWEST ELEMENTARY SCHOOL,24094220,CHECK CONDITION OF SUBJECT,2024-11-27
11/26/2024 15:01,Elm St / Granite St,24094219,TRAFFIC STOP,2024-11-27
11/26/2024 15:02,100 MERRIMACK ST: @MFD Headquarters,24094221,FOOT PURSUIT,2024-11-27
11/26/2024 15:05,Elm St / Central St,24094222,TRAFFIC STOP,2024-11-27
11/26/2024 15:11,Elm St / Old Granite St,24094223,TRAFFIC STOP,2024-11-27
11/26/2024 15:13,445 Willow St: @VALLEY STREET JAIL,24094224,ADMINISTRATIVE MISC,2024-11-27
11/26/2024 15:13,445 Willow St: @VALLEY STREET JAIL,24094225,WAGON TRANSPORT,2024-11-27
11/26/2024 15:15,300 Youville St: @NORTHWEST ELEMENTARY SCHOOL,24094226,HANGUP CALL,2024-11-27
11/26/2024 15:41,1056 River Rd: @YDC,24094227,SPECIAL ATTENTION,2024-11-27
11/26/2024 15:42,Beech St / Clay St,24094228,TRAFFIC STOP,2024-11-27
11/26/2024 15:50,Somerville St / Maple St,24094229,TRAFFIC STOP,2024-11-27
11/26/2024 15:52,126 W Baker St,24094234,FRAUD,2024-11-27
11/26/2024 15:53,Bridge St / Elm St,24094230,BROADCAST MESSAGE,2024-11-27
11/26/2024 15:53,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,24094233,STOLEN MOTOR VEHICLE,2024-11-27
11/26/2024 15:56,702 Auburn St,24094231,ASSIST DCYF,2024-11-27
11/26/2024 15:58,736 Huse Rd: @WERNER MAZDA,24094236,ACCIDENT HIT AND RUN,2024-11-27
11/26/2024 16:01,S WILLOW ST / WESTON RD,24094235,DISABLED MOTOR VEHICLE,2024-11-27
11/26/2024 16:05,Maple St / Valley St,24094237,TRAFFIC STOP,2024-11-27
11/26/2024 16:17,250 Valley St: @CREMELAND DRIVE IN,24094238,TRAFFIC STOP,2024-11-27
11/26/2024 18:22,365 Lincoln St: @MANCHESTER SHOPPING CENTER,24094273,CHECK CONDITION OF SUBJECT,2024-11-27
11/26/2024 18:23,Elm St / North St,24094272,TRAFFIC STOP,2024-11-27
11/26/2024 18:35,76 Main St: @CITY LIBRARY WEST,24094274,CHECK CONDITION OF SUBJECT,2024-11-27
11/26/2024 18:40,355 Concord St,24094275,PARKING COMPLAINT,2024-11-27
11/26/2024 21:11,712 Valley St,24094311,TRAFFIC STOP,2024-11-27
11/26/2024 21:14,207 Agnes St: @BIRON ST APTS #207,24094312,NEIGHBOR COMPLAINT,2024-11-27
11/26/2024 21:18,Union St / Cedar St,24094313,TRAFFIC STOP,2024-11-27
11/26/2024 21:19,77 Market St,24094314,ARGUMENT,2024-11-27
11/26/2024 21:22,24094315,,,2024-11-27
11/26/2024 21:24,66 S BEECH ST: @KERNERS CAR WASH,24094316,BUSINESS CHECK,2024-11-27
11/26/2024 21:24,26 Bath St,24094318,HARRASSMENT,2024-11-27
11/26/2024 21:25,LAKE AVE / PINE ST,24094317,TRAFFIC STOP,2024-11-27
11/26/2024 21:27,Kosciuszko St / Lowell St,24094319,TRAFFIC STOP,2024-11-27
11/26/2024 21:32,456 Union St,24094320,HOMELESS ISSUES,2024-11-27
11/26/2024 21:34,35 Andrew St: @NORTH END ESTATES #35,24094321,ADDED INFO TO PREVIOUS CASE,2024-11-27
11/26/2024 21:39,300 Chestnut St: @SUPERIOR COURT HOUSE,24094322,TRAFFIC STOP,2024-11-27
11/26/2024 21:43,Beech St / Hanover St,24094323,TRAFFIC STOP,2024-11-27
11/26/2024 21:53,25 VINE ST: @VICTORY PARKING GARAGE,24094324,SPECIAL ATTENTION,2024-11-27
11/26/2024 22:08,Beech St / Lake Ave,24094325,TRAFFIC STOP,2024-11-27
11/26/2024 22:19,Auburn St / Union St,24094326,TRAFFIC STOP,2024-11-27
11/26/2024 22:22,298 Queen City Ave: @COMFORT INN,24094327,CHECK CONDITION OF SUBJECT,2024-11-27
11/26/2024 22:48,S MAIN ST / BLAINE ST,24094328,FOOT PURSUIT,2024-11-27
11/26/2024 22:58,245 MAPLE ST: @MAPLE VALLEY PLAZA,24094329,UNWANTED SUBJECT,2024-11-27
11/26/2024 23:01,Second St / Queen City Ave: @Queen City Bridge,24094330,CHECK AREA FOR PROBLEM,2024-11-27
11/26/2024 23:02,Calef Rd / Mitchell St,24094331,CHECK AREA FOR PROBLEM,2024-11-27
11/26/2024 23:15,100 Hitchcock Way: @HITCHCOCK CLINIC,24094332,ALARM BURGLARY,2024-11-27
11/26/2024 23:16,Spruce St / Canton St,24094333,CHECK CONDITION OF SUBJECT,2024-11-27
11/26/2024 23:19,595 Dubuque St: @RIMMON CLUB,24094334,ALARM BURGLARY,2024-11-27
11/26/2024 23:20,127 Laurel St: @ACROSS THE STREET,24094335,CHECK CONDITION OF SUBJECT,2024-11-27
11/26/2024 23:25,324 Cartier St,24094336,ARGUMENT,2024-11-27
11/26/2024 23:38,452 Pine St: @ABBEY HOUSE (CATHEDRAL MANOR),24094337,THEFT,2024-11-27
