visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10.0,True,81,81,NE 2 mph,30.19,2025-06-14T11:58:41-0400,1749916721,56,56,66,53,56,56,50,Cloudy,Cloudy,07,26,2025-05-14 11:58:00,08:27 PM,05:03 AM,Alton,43.46,-71.22
9.0,True,93,93,NNE 5 mph,30.17,2025-06-14T11:52:21-0400,1749916341,56,56,70,55,56,56,54,Cloudy,Cloudy,07,26,2025-05-14 11:52:00,08:26 PM,05:07 AM,Amherst,42.86,-71.62
7.0,True,94,94,NNE 3 mph,30.18,2025-06-14T11:58:17-0400,1749916697,54,54,69,52,54,54,52,Cloudy,Cloudy,07,26,2025-05-14 11:58:00,08:28 PM,05:08 AM,Antrim,43.04,-71.95
10.0,True,72,72,ESE 2 mph,30.18,2025-06-14T12:00:09-0400,1749916809,58,58,66,53,58,58,49,Cloudy,Cloudy,07,26,2025-05-14 12:00:00,08:29 PM,05:04 AM,Ashland,43.7,-71.63
7.0,True,79,79,W 6 mph,30.18,2025-06-14T11:58:51-0400,1749916731,57,57,67,52,56,56,51,M Cloudy,Mostly Cloudy,06,28,2025-05-14 11:58:00,08:29 PM,05:01 AM,Bartlett,44.07,-71.28
10.0,True,79,79,ENE 3 mph,30.18,2025-06-14T11:56:33-0400,1749916593,56,56,66,54,56,56,50,Cloudy,Cloudy,07,26,2025-05-14 11:56:00,08:28 PM,05:04 AM,Belmont,43.44,-71.48
8.0,True,95,95,NNE 4 mph,30.17,2025-06-14T11:51:41-0400,1749916301,54,54,70,52,54,54,53,Cloudy,Cloudy,07,26,2025-05-14 11:51:00,08:28 PM,05:08 AM,Bennington,43.0,-71.92
10.0,True,50,50,NW 5 mph,30.16,2025-06-14T12:00:32-0400,1749916832,63,63,65,47,63,63,43,Sunny,Sunny,01,32,2025-05-14 12:00:00,08:31 PM,04:59 AM,Berlin city,44.49,-71.26
10.0,True,59,59,NW 3 mph,30.16,2025-06-14T11:53:08-0400,1749916388,60,60,64,48,60,60,46,M Cloudy,Mostly Cloudy,06,28,2025-05-14 11:53:00,08:32 PM,05:02 AM,Bethlehem,44.28,-71.69
10.0,True,87,87,NE 4 mph,30.18,2025-06-14T11:54:48-0400,1749916488,53,53,63,51,53,53,49,Cloudy,Cloudy,07,26,2025-05-14 11:54:00,08:30 PM,05:07 AM,Blodgett Landing,43.38,-72.04
9.0,True,90,90,N 3 mph,30.18,2025-06-14T11:52:40-0400,1749916360,54,54,66,52,54,54,52,Cloudy,Cloudy,07,26,2025-05-14 11:52:00,08:29 PM,05:07 AM,Bradford,43.27,-71.96
10.0,True,73,73,E 1 mph,30.18,2025-06-14T11:51:32-0400,1749916292,58,58,67,53,58,58,49,Cloudy,Cloudy,07,26,2025-05-14 11:51:00,08:29 PM,05:05 AM,Bristol,43.6,-71.75
10.0,True,75,75,SE 2 mph,30.17,2025-06-14T11:50:45-0400,1749916245,57,57,63,52,57,57,49,Cloudy,Cloudy,07,26,2025-05-14 11:50:00,08:30 PM,05:06 AM,Canaan,43.65,-72.02
10.0,True,73,73,NE 3 mph,30.19,2025-06-14T11:51:53-0400,1749916313,58,58,68,54,58,58,49,Cloudy,Cloudy,07,26,2025-05-14 11:51:00,08:27 PM,05:02 AM,Center Ossipee,43.75,-71.15
10.0,True,74,74,E 6 mph,30.18,2025-06-14T11:57:17-0400,1749916637,57,57,66,53,56,56,49,Cloudy,Cloudy,07,26,2025-05-14 11:57:00,08:29 PM,05:03 AM,Center Sandwich,43.81,-71.44
9.0,True,90,90,N 1 mph,30.17,2025-06-14T12:00:01-0400,1749916801,56,56,67,52,56,56,53,Cloudy,Cloudy,07,26,2025-05-14 12:00:00,08:31 PM,05:09 AM,Charlestown,43.24,-72.42
1.5,True,88,88,NNE 3 mph,30.17,2025-06-14T11:51:19-0400,1749916279,55,55,65,52,55,55,52,Fog,Fog,11,20,2025-05-14 11:51:00,08:31 PM,05:08 AM,Claremont city,43.38,-72.34
10.0,True,38,38,NNW 3 mph,30.15,2025-06-14T11:55:58-0400,1749916558,65,65,65,45,65,65,39,Sunny,Sunny,01,32,2025-05-14 11:55:00,08:33 PM,04:59 AM,Colebrook,44.89,-71.49
10.0,True,90,90,NE 1 mph,30.18,2025-06-14T11:57:07-0400,1749916627,55,55,68,53,55,55,53,Cloudy,Cloudy,07,26,2025-05-14 11:57:00,08:27 PM,05:05 AM,Concord city,43.23,-71.56
9.0,True,94,94,N 2 mph,30.18,2025-06-14T11:50:49-0400,1749916249,54,54,67,53,54,54,52,Cloudy,Cloudy,07,26,2025-05-14 11:50:00,08:28 PM,05:06 AM,Contoocook,43.22,-71.71
10.0,True,77,77,N 4 mph,30.19,2025-06-14T12:00:38-0400,1749916838,58,58,69,53,58,58,51,Cloudy,Cloudy,07,26,2025-05-14 12:00:00,08:28 PM,05:01 AM,Conway,43.98,-71.13
8.0,True,95,95,NNE 6 mph,30.17,2025-06-14T11:52:05-0400,1749916325,55,55,67,54,54,54,54,Cloudy,Cloudy,07,26,2025-05-14 11:52:00,08:25 PM,05:05 AM,Derry,42.89,-71.28
6.0,True,94,94,NNE 3 mph,30.18,2025-06-14T11:54:57-0400,1749916497,56,56,68,54,56,56,54,Cloudy,Cloudy,07,26,2025-05-14 11:54:00,08:24 PM,05:03 AM,Dover city,43.19,-70.88
