time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,time_executed,pm2.5_10minute_a,pm2.5_10minute_b,pm2.5_diff,pm2.5_reldiff,pm2.5_jumpa,pm2.5_jumpb,pm2.5_jumpreldiff,pm2.5_qa_flag,pm2.5_uncorrected_avg,humidity_a,humidity_b,rh_diff,rh_jumpa,rh_jumpb,rh_jumpdiff,rh_qa_flag,rh_avg,pm2.5_corrected,updated_version
2025-07-16 00:00:08,07-15-2025 23:58:10,1202,KSC 19,PA-II,6.06b,42.936554,-72.27102,488,80,None,07-16-2025 00:00:01,29.2,26.7,2.5,9.0,0,0,0,Passed,27.95,77,0,77.0,0,0,0.0,RHZB,77,13.82,True
2025-07-16 00:00:08,07-15-2025 23:58:07,154045,MHT3 Northwest School Manchester,PA-II-SD,7.02,42.999123,-71.48408,240,79,0,07-16-2025 00:00:01,36.6,35.5,1.1,3.0,0,0,0,Passed,36.05,59,0,59.0,0,0,0.0,RHZB,59,20.02,True
2025-07-16 00:00:08,07-15-2025 23:58:32,154425,MHT4 North End Manchester,PA-II-SD,7.02,43.023964,-71.46163,383,80,0,07-16-2025 00:00:01,36.6,35.8,0.8,2.0,0,0,0,Passed,36.2,61,0,61.0,0,0,0.0,RHZB,61,19.97,True
2025-07-16 00:00:08,07-15-2025 23:57:53,160753,KSC 42,PA-II,7.02,42.957714,-72.3163,521,77,0,07-16-2025 00:00:01,33.7,36.3,2.6,7.0,0,0,0,Passed,35.0,53,0,53.0,0,0,0.0,RHZB,53,19.8,True
2025-07-16 00:00:08,07-15-2025 23:58:36,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,84,84,07-16-2025 00:00:01,32.8,30.4,2.4,8.0,0,0,0,Passed,31.6,57,57,0.0,0,0,0.0,Passed,57.0,17.45,True
2025-07-16 00:00:08,07-15-2025 23:59:11,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,87,87,07-16-2025 00:00:01,25.9,24.0,1.9,8.0,0,0,0,Passed,24.95,56,56,0.0,0,0,0.0,Passed,56.0,13.46,True
2025-07-16 00:00:08,07-15-2025 23:59:20,189581,New Hampton,PA-II-FLEX,7.04,43.6174,-71.6282,523,83,83,07-16-2025 00:00:01,29.5,37.8,8.3,25.0,0,0,0,Passed,33.65,48,48,0.0,0,0,0.0,Passed,48.0,19.33,True
2025-07-16 00:00:08,07-15-2025 23:58:14,154041,MHT2 Glosser/Parkside School2 Manchester,PA-II-SD,7.02,42.988956,-71.47882,190,81,0,07-16-2025 00:00:01,34.2,34.6,0.4,1.0,0,0,0,Passed,34.4,59,0,59.0,0,0,0.0,RHZB,59,19.01,True
2025-07-16 00:00:08,07-15-2025 23:57:47,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,84,84,07-16-2025 00:00:01,12.7,12.4,0.3,2.0,0,0,0,Passed,12.55,61,61,0.0,0,0,0.0,Passed,61.0,5.55,True
2025-07-16 00:00:08,07-15-2025 23:58:51,220415,Nashua 1,PA-II-ZEN,7.04,42.75815,-71.4652,151,88,88,07-16-2025 00:00:01,27.4,27.6,0.2,1.0,0,0,0,Passed,27.5,51,51,0.0,0,0,0.0,Passed,51.0,15.36,True
2025-07-16 00:00:08,07-15-2025 23:58:41,221421,Nashua 2,PA-II-ZEN,7.04,42.7496,-71.51419,198,87,87,07-16-2025 00:00:01,29.4,27.7,1.7,6.0,0,0,0,Passed,28.55,50,50,0.0,0,0,0.0,Passed,50.0,16.08,True
2025-07-16 00:00:08,07-15-2025 23:59:29,244091,Center Harbor Fire Station,PA-II-FLEX,7.04,43.708385,-71.46329,558,82,82,07-16-2025 00:00:01,36.7,35.1,1.6,4.0,0,0,0,Passed,35.9,54,54,0.0,0,0,0.0,Passed,54.0,20.28,True
2025-07-16 00:00:08,07-15-2025 23:58:22,251675,White Lake,PA-II-SD,7.02,43.83653,-71.21024,515,78,0,07-16-2025 00:00:01,46.5,43.2,3.3,7.0,0,0,0,Passed,44.85,60,0,60.0,0,0,0.0,RHZB,60,25.32,True
2025-07-16 00:00:08,07-15-2025 23:58:03,251687,Pembroke_CAMP_Test_BM8,PA-II-SD,7.02,43.132607,-71.45935,213,76,0,07-16-2025 00:00:01,0.0,38.9,38.9,200.0,0,0,0,QQ,,73,0,73.0,0,0,0.0,RHZB,73,,True
2025-07-16 00:00:08,07-15-2025 23:59:03,251685,Pembroke_CAMP_Test_BM7,PA-II-SD,7.02,43.13258,-71.4596,211,77,0,07-16-2025 00:00:01,40.3,36.5,3.8,10.0,0,0,0,Passed,38.4,69,0,69.0,0,0,0.0,RHZB,69,20.75,True
2025-07-16 00:00:08,07-15-2025 23:59:22,200757,Sutton Mills,PA-II-ZEN,7.04,43.33507,-71.95151,750,78,78,07-16-2025 00:00:01,33.3,33.5,0.2,1.0,0,0,0,Passed,33.4,50,50,0.0,0,0,0.0,Passed,50.0,19.03,True
2025-07-16 00:00:08,07-15-2025 23:58:19,154001,MHT7 Hayward Street,PA-II-SD,7.02,42.980053,-71.44131,297,86,0,07-16-2025 00:00:01,36.3,33.2,3.1,9.0,0,0,0,Passed,34.75,52,0,52.0,0,0,0.0,RHZB,52,19.72,True
