visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10,True,42,42,SSE 9 mph,30.05,2025-09-02T17:58:43-0400,1756850323,75,75,79,54,75,75,50,P Cloudy,Partly Cloudy,35,30,2025-08-02 17:58:00,07:18 PM,06:10 AM,Alton,43.46,-71.22
10,True,40,40,SSE 8 mph,30.04,2025-09-02T17:59:51-0400,1756850391,77,77,80,52,77,77,51,Fair,Fair,02,34,2025-08-02 17:59:00,07:19 PM,06:12 AM,Amherst,42.86,-71.62
10,True,39,39,S 7 mph,30.04,2025-09-02T17:59:23-0400,1756850363,75,75,80,51,75,75,48,Sunny,Sunny,01,32,2025-08-02 17:59:00,07:20 PM,06:13 AM,Antrim,43.04,-71.95
10,True,38,38,SSE 5 mph,30.04,2025-09-02T17:55:44-0400,1756850144,76,76,81,54,76,76,49,Fair,Fair,02,34,2025-08-02 17:55:00,07:19 PM,06:11 AM,Ashland,43.7,-71.63
10,True,47,47,S 7 mph,30.05,2025-09-02T17:53:31-0400,1756850011,75,75,78,55,75,75,53,P Cloudy,Partly Cloudy,35,30,2025-08-02 17:53:00,07:18 PM,06:09 AM,Bartlett,44.07,-71.28
10,True,38,38,SE 7 mph,30.04,2025-09-02T17:51:40-0400,1756849900,77,77,80,53,77,77,50,Fair,Fair,02,34,2025-08-02 17:51:00,07:19 PM,06:11 AM,Belmont,43.44,-71.48
10,True,38,38,S 5 mph,30.04,2025-09-02T17:51:54-0400,1756849914,75,75,81,50,75,75,48,Sunny,Sunny,01,32,2025-08-02 17:51:00,07:20 PM,06:13 AM,Bennington,43.0,-71.92
7,True,51,51,NNE 5 mph,30.06,2025-09-02T18:00:29-0400,1756850429,71,71,77,51,71,71,52,Rain Shower,Rain Shower,12,11,2025-08-02 18:00:00,07:19 PM,06:09 AM,Berlin city,44.49,-71.26
7,True,55,55,ESE 4 mph,30.05,2025-09-02T17:56:37-0400,1756850197,69,69,76,53,69,69,52,Rain,Rain,18,12,2025-08-02 17:56:00,07:20 PM,06:11 AM,Bethlehem,44.28,-71.69
10,True,36,36,S 6 mph,30.04,2025-09-02T18:00:30-0400,1756850430,75,75,77,52,75,75,46,P Cloudy,Partly Cloudy,35,30,2025-08-02 18:00:00,07:21 PM,06:13 AM,Blodgett Landing,43.38,-72.04
10,True,37,37,S 6 mph,30.04,2025-09-02T17:55:16-0400,1756850116,77,77,79,52,77,77,48,Sunny,Sunny,01,32,2025-08-02 17:55:00,07:20 PM,06:13 AM,Bradford,43.27,-71.96
10,True,34,34,ESE 3 mph,30.04,2025-09-02T17:51:40-0400,1756849900,78,78,81,54,78,78,48,P Cloudy,Partly Cloudy,35,30,2025-08-02 17:51:00,07:20 PM,06:12 AM,Bristol,43.6,-71.75
10,True,36,36,S 5 mph,30.04,2025-09-02T17:59:15-0400,1756850355,76,76,78,51,76,76,47,P Cloudy,Partly Cloudy,35,30,2025-08-02 17:59:00,07:21 PM,06:13 AM,Canaan,43.65,-72.02
10,True,41,41,SSE 7 mph,30.05,2025-09-02T17:54:31-0400,1756850071,76,76,80,54,76,76,51,Fair,Fair,02,34,2025-08-02 17:54:00,07:18 PM,06:09 AM,Center Ossipee,43.75,-71.15
