time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,time_executed,pm2.5_10minute_a,pm2.5_10minute_b,pm2.5_diff,pm2.5_reldiff,pm2.5_jumpa,pm2.5_jumpb,pm2.5_jumpreldiff,pm2.5_qa_flag,pm2.5_uncorrected_avg,humidity_a,humidity_b,rh_diff,rh_jumpa,rh_jumpb,rh_jumpdiff,rh_qa_flag,rh_avg,pm2.5_corrected,updated_version
2025-05-16 00:00:07,05-15-2025 23:57:33,1202,KSC 19,PA-II,6.06b,42.936554,-72.27102,488,74,None,05-16-2025 00:00:01,7.5,7.3,0.2,3.0,0,0,0,Passed,7.4,84,0,84.0,0,0,0.0,RHZB,84,0.79,True
2025-05-16 00:00:07,05-15-2025 23:57:31,251685,Pembroke_CAMP_Test_BM7,PA-II-SD,7.02,43.13258,-71.4596,211,72,0,05-16-2025 00:00:01,17.4,15.4,2.0,12.0,0,0,0,Passed,16.4,67,0,67.0,0,0,0.0,RHZB,67,7.47,True
2025-05-16 00:00:07,05-15-2025 23:57:31,251687,Pembroke_CAMP_Test_BM8,PA-II-SD,7.02,43.132607,-71.45935,213,71,0,05-16-2025 00:00:01,16.6,17.7,1.1,6.0,0,0,0,Passed,17.15,70,0,70.0,0,0,0.0,RHZB,70,7.72,True
2025-05-16 00:00:07,05-15-2025 23:58:51,244091,Center Harbor Fire Station,PA-II-FLEX,7.04,43.708385,-71.46329,558,73,73,05-16-2025 00:00:01,7.4,7.0,0.4,6.0,0,0,0,Passed,7.2,57,57,0.0,0,0,0.0,Passed,57.0,2.56,True
2025-05-16 00:00:07,05-15-2025 23:58:36,221421,Nashua 2,PA-II-FLEX,7.04,42.7496,-71.51419,198,83,83,05-16-2025 00:00:01,21.3,20.1,1.2,6.0,0,0,0,Passed,20.7,47,47,0.0,0,0,0.0,Passed,47.0,11.5,True
2025-05-16 00:00:07,05-15-2025 23:58:05,220415,Nashua 1,PA-II-FLEX,7.04,42.75815,-71.4652,151,76,76,05-16-2025 00:00:01,21.1,22.0,0.9,4.0,0,0,0,Passed,21.55,61,61,0.0,0,0,0.0,Passed,61.0,11.04,True
2025-05-16 00:00:07,05-15-2025 23:57:50,200757,Sutton Mills,PA-II-FLEX,7.04,43.33507,-71.95151,750,75,75,05-16-2025 00:00:01,10.7,11.1,0.4,4.0,0,0,0,Passed,10.9,53,53,0.0,0,0,0.0,Passed,53.0,5.1,True
2025-05-16 00:00:07,05-15-2025 23:57:10,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,69,69,05-16-2025 00:00:01,19.9,21.4,1.5,7.0,0,0,0,Passed,20.65,61,61,0.0,0,0,0.0,Passed,61.0,10.49,True
2025-05-16 00:00:07,05-02-2025 12:16:47,194263,Pembroke_CAMP_40,PA-II-FLEX,7.04,43.13209,-71.46017,204,67,67,05-16-2025 00:00:01,11.8,11.9,0.1,1.0,0,0,0,T,T,,50,50,0,0,0.0,Passed,,,True
2025-05-16 00:00:07,05-15-2025 23:57:28,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,78,78,05-16-2025 00:00:01,17.5,15.4,2.1,13.0,0,0,0,Passed,16.45,60,60,0.0,0,0,0.0,Passed,60.0,7.99,True
2025-05-16 00:00:07,05-15-2025 23:58:32,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,75,75,05-16-2025 00:00:01,18.4,18.5,0.1,1.0,0,0,0,Passed,18.45,65,65,0.0,0,0,0.0,Passed,65.0,8.86,True
2025-05-16 00:00:07,05-15-2025 23:57:43,160753,KSC 42,PA-II,7.02,42.957714,-72.3163,521,71,0,05-16-2025 00:00:01,11.2,12.9,1.7,14.0,0,0,0,Passed,12.05,64,0,64.0,0,0,0.0,RHZB,64,5.03,True
2025-05-16 00:00:07,05-15-2025 23:57:37,154425,MHT4 North End Manchester,PA-II-SD,7.02,43.023964,-71.46163,383,72,0,05-16-2025 00:00:01,15.3,15.5,0.2,1.0,0,0,0,Passed,15.4,68,0,68.0,0,0,0.0,RHZB,68,6.79,True
2025-05-16 00:00:07,05-15-2025 23:58:07,154045,MHT3 Northwest School Manchester,PA-II-SD,7.02,42.999123,-71.48408,240,72,0,05-16-2025 00:00:01,19.8,18.3,1.5,8.0,0,0,0,Passed,19.05,68,0,68.0,0,0,0.0,RHZB,68,9.02,True
2025-05-16 00:00:07,05-15-2025 23:58:43,154041,MHT2 Glosser/Parkside School2 Manchester,PA-II-SD,7.02,42.988956,-71.47882,190,72,0,05-16-2025 00:00:01,17.3,16.0,1.3,8.0,0,0,0,Passed,16.65,69,0,69.0,0,0,0.0,RHZB,69,7.49,True
2025-05-16 00:00:07,05-15-2025 23:58:51,154001,MHT7 Hayward Street,PA-II-SD,7.02,42.980053,-71.44131,297,74,0,05-16-2025 00:00:01,24.2,20.0,4.2,19.0,0,0,0,Passed,22.1,65,0,65.0,0,0,0.0,RHZB,65,11.09,True
2025-05-16 00:00:07,05-15-2025 23:58:09,189581,New Hampton,PA-II-FLEX,7.04,43.6174,-71.6282,523,74,74,05-16-2025 00:00:01,8.9,8.1,0.8,9.0,0,0,0,Passed,8.5,52,52,0.0,0,0,0.0,Passed,52.0,3.7,True
2025-05-16 00:00:07,05-15-2025 23:57:12,153768,Pembroke_CAMP_Test_BM36,PA-II-SD,7.02,43.13242,-71.458534,229,72,0,05-16-2025 00:00:01,16.7,17.9,1.2,7.0,0,0,0,Passed,17.3,65,0,65.0,0,0,0.0,RHZB,65,8.16,True
2025-05-16 00:00:07,05-15-2025 23:57:08,153987,MHT 6 UU Church,PA-II-SD,7.02,42.998104,-71.45816,250,73,0,05-16-2025 00:00:01,15.3,15.7,0.4,3.0,0,0,0,Passed,15.5,65,0,65.0,0,0,0.0,RHZB,65,7.06,True
2025-05-16 00:00:07,05-15-2025 23:57:31,267199,Pembroke_CAMP_Test_BM30,PA-II-SD,7.02,43.13262,-71.4584,229,71,0,05-16-2025 00:00:01,15.7,18.5,2.8,16.0,0,0,0,Passed,17.1,69,0,69.0,0,0,0.0,RHZB,69,7.76,True
2025-05-16 00:00:07,05-15-2025 23:58:14,267193,Pembroke_CAMP_Test_BM26,PA-II-SD,7.02,43.13261,-71.45895,230,71,0,05-16-2025 00:00:01,17.3,16.5,0.8,5.0,0,0,0,Passed,16.9,67,0,67.0,0,0,0.0,RHZB,67,7.78,True
2025-05-16 00:00:07,05-15-2025 23:58:46,267195,Pembroke_CAMP_Test_BM28,PA-II-SD,7.02,43.132614,-71.45872,231,70,0,05-16-2025 00:00:01,16.4,16.6,0.2,1.0,0,0,0,Passed,16.5,69,0,69.0,0,0,0.0,RHZB,69,7.39,True
2025-05-16 00:00:07,05-15-2025 23:57:26,273601,Heavens Plateau,PA-II-FLEX,7.04,43.520084,-71.81902,960,71,71,05-16-2025 00:00:01,11.8,11.4,0.4,3.0,0,0,0,Passed,11.6,54,54,0.0,0,0,0.0,Passed,54.0,5.46,True
2025-05-16 00:00:07,05-15-2025 23:58:30,12208,KSC 11,PA-II,7.02,42.94131,-72.28043,507,74,0,05-16-2025 00:00:01,10.4,11.7,1.3,12.0,0,0,0,Passed,11.05,60,0,60.0,0,0,0.0,RHZB,60,4.7,True
2025-05-16 00:00:07,05-15-2025 23:58:59,275390,Murphy Dam,PA-II-FLEX,7.02,45.050266,-71.38472,1333,64,64,05-16-2025 00:00:01,5.1,4.7,0.4,8.0,0,0,0,Passed,4.9,68,68,0.0,0,0,0.0,Passed,68.0,0.39,True
2025-05-16 00:00:07,05-15-2025 23:57:12,267191,Pembroke_CAMP_Test_BM25,PA-II-SD,7.02,43.132614,-71.459175,220,71,0,05-16-2025 00:00:01,16.7,17.0,0.3,2.0,0,0,0,Passed,16.85,66,0,66.0,0,0,0.0,RHZB,66,7.82,True
2025-05-16 00:00:07,05-15-2025 23:58:31,137660,"Richmond Road, Troy",PA-II,7.02,42.819466,-72.20832,1272,69,0,05-16-2025 00:00:01,0.9,1.0,0.1,11.0,0,0,0,Passed,0.95,74,0,74.0,0,0,0.0,RHZB,74,0,True
