visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10,True,54,54,WSW 8 mph,29.95,2024-12-01T11:58:43-0500,1733072323,32,32,37,25,24,24,17,Fair,Fair,02,34,2024-11-01 11:58:00,04:09 PM,06:58 AM,Alton,43.46,-71.22
10,True,46,46,SW 7 mph,29.98,2024-12-01T11:54:13-0500,1733072053,33,33,38,26,27,27,14,P Cloudy,Partly Cloudy,35,30,2024-11-01 11:54:00,04:13 PM,06:58 AM,Amherst,42.86,-71.62
10,True,55,55,SW 8 mph,29.98,2024-12-01T11:56:57-0500,1733072217,30,30,36,23,22,22,16,P Cloudy,Partly Cloudy,35,30,2024-11-01 11:56:00,04:14 PM,07:00 AM,Antrim,43.04,-71.95
10,True,59,59,WSW 7 mph,29.95,2024-12-01T12:00:22-0500,1733072422,31,31,36,25,25,25,19,P Cloudy,Partly Cloudy,35,30,2024-11-01 12:00:00,04:10 PM,07:00 AM,Ashland,43.7,-71.63
9,True,61,61,W 16 mph,29.92,2024-12-01T11:53:30-0500,1733072010,32,32,36,22,22,22,21,M Cloudy,Mostly Cloudy,06,28,2024-11-01 11:53:00,04:08 PM,07:00 AM,Bartlett,44.07,-71.28
10,True,56,56,SW 9 mph,29.96,2024-12-01T11:53:42-0500,1733072022,31,31,36,25,23,23,17,Sunny,Sunny,01,32,2024-11-01 11:53:00,04:10 PM,06:59 AM,Belmont,43.44,-71.48
10,True,55,55,SW 8 mph,29.98,2024-12-01T11:55:08-0500,1733072108,30,30,36,23,23,23,16,Fair,Fair,02,34,2024-11-01 11:55:00,04:14 PM,06:59 AM,Bennington,43.0,-71.92
10,True,70,70,W 7 mph,29.92,2024-12-01T12:00:27-0500,1733072427,28,28,31,21,21,21,19,M Cloudy,Mostly Cloudy,06,28,2024-11-01 12:00:00,04:06 PM,07:01 AM,Berlin city,44.49,-71.26
9,True,64,64,SSW 7 mph,29.94,2024-12-01T11:50:46-0500,1733071846,28,28,31,20,21,21,18,Cloudy,Cloudy,07,26,2024-11-01 11:50:00,04:08 PM,07:02 AM,Bethlehem,44.28,-71.69
10,True,60,60,WSW 9 mph,29.97,2024-12-01T11:54:45-0500,1733072085,27,27,33,23,18,18,15,P Cloudy,Partly Cloudy,35,30,2024-11-01 11:54:00,04:13 PM,07:01 AM,Blodgett Landing,43.38,-72.04
10,True,55,55,WSW 8 mph,29.97,2024-12-01T11:59:06-0500,1733072346,30,30,36,24,23,23,16,P Cloudy,Partly Cloudy,35,30,2024-11-01 11:59:00,04:13 PM,07:00 AM,Bradford,43.27,-71.96
