time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,time_executed,pm2.5_10minute_a,pm2.5_10minute_b,pm2.5_diff,pm2.5_reldiff,pm2.5_jumpa,pm2.5_jumpb,pm2.5_jumpreldiff,pm2.5_qa_flag,pm2.5_uncorrected_avg,humidity_a,humidity_b,rh_diff,rh_jumpa,rh_jumpb,rh_jumpdiff,rh_qa_flag,rh_avg,pm2.5_corrected,updated_version
2025-05-26 00:00:08,05-25-2025 23:57:26,1202,KSC 19,PA-II,6.06b,42.936554,-72.27102,488,60,None,05-26-2025 00:00:02,8.5,8.3,0.2,2.0,0,0,0,Passed,8.4,84,0,84.0,0,0,0.0,RHZB,84,1.4,True
2025-05-26 00:00:08,05-25-2025 23:57:50,251685,Pembroke_CAMP_Test_BM7,PA-II-SD,7.02,43.13258,-71.4596,211,55,0,05-26-2025 00:00:02,15.7,13.0,2.7,19.0,0,0,0,Passed,14.35,63,0,63.0,0,0,0.0,RHZB,63,6.5,True
2025-05-26 00:00:08,05-25-2025 23:57:50,251687,Pembroke_CAMP_Test_BM8,PA-II-SD,7.02,43.132607,-71.45935,213,55,0,05-26-2025 00:00:02,151.2,14.1,137.1,166.0,0,0,0,QQ,,66,0,66.0,0,0,0.0,RHZB,66,,True
2025-05-26 00:00:08,05-25-2025 23:57:15,244091,Center Harbor Fire Station,PA-II-FLEX,7.04,43.708385,-71.46329,558,62,62,05-26-2025 00:00:02,5.7,5.4,0.3,5.0,0,0,0,Passed,5.55,48,48,0.0,0,0,0.0,Passed,48.0,2.19,True
2025-05-26 00:00:08,05-25-2025 23:58:44,221421,Nashua 2,PA-II-FLEX,7.04,42.7496,-71.51419,198,64,64,05-26-2025 00:00:02,6.2,5.7,0.5,8.0,0,0,0,Passed,5.95,43,43,0.0,0,0,0.0,Passed,43.0,2.78,True
2025-05-26 00:00:08,05-25-2025 23:54:54,220415,Nashua 1,PA-II-FLEX,7.04,42.75815,-71.4652,151,62,62,05-26-2025 00:00:02,9.2,10.0,0.8,8.0,0,0,0,T,T,,48,48,0,0,0.0,Passed,,,True
2025-05-26 00:00:08,05-25-2025 23:58:06,200757,Sutton Mills,PA-II-FLEX,7.04,43.33507,-71.95151,750,60,60,05-26-2025 00:00:02,4.7,5.0,0.3,6.0,0,0,0,Passed,4.85,49,49,0.0,0,0,0.0,Passed,49.0,1.69,True
2025-05-26 00:00:08,05-25-2025 23:59:02,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,64,64,05-26-2025 00:00:02,5.1,5.0,0.1,2.0,0,0,0,Passed,5.05,45,45,0.0,0,0,0.0,Passed,45.0,2.09,True
2025-05-26 00:00:08,05-02-2025 12:16:47,194263,Pembroke_CAMP_40,PA-II-FLEX,7.04,43.13209,-71.46017,204,67,67,05-26-2025 00:00:02,11.8,11.9,0.1,1.0,0,0,0,T,T,,50,50,0,0,0.0,Passed,,,True
2025-05-26 00:00:08,05-25-2025 23:58:43,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,63,63,05-26-2025 00:00:02,5.0,4.2,0.8,17.0,0,0,0,Passed,4.6,51,51,0.0,0,0,0.0,Passed,51.0,1.4,True
